platform,platform_label,device_kind,energy_domain,session_number,problem_size,configuration,num_threads,runtime_s,energy_j,total_energy_j,power_w,edp_j_s,throughput_gflops,efficiency_gflop_per_j,logical_bandwidth_gb_s,logical_gb_per_j,temperature_c,clock_mhz,working_set_bytes,operational_intensity_flop_per_byte,policy,optimized_metric,selection_status
3090,RTX 3090,GPU,GPU board NVML,4,4000000,gpu_resident,-1,5.9670525059665874e-05,0.021067661097852,0.021067661097852,353.05623215309873,1.2571183994879256e-06,134.0695425756791,0.37972891071499426,804.4172554540746,2.278373464289966,65.0,1920.0,48000000.0,0.1666666666666666,energy_opt,energy_j,clear_leader
3090,RTX 3090,GPU,GPU board NVML,5,4000000,gpu_resident,-1,6.055664547381168e-05,0.0213322434150772,0.0213322434150772,352.2671165679684,1.2918091016478838e-06,132.10771398259962,0.37501915969821353,792.6462838955978,2.250114958189281,65.0,1920.0,48000000.0,0.1666666666666666,energy_opt,energy_j,clear_leader
3090,RTX 3090,GPU,GPU board NVML,1,4000000,gpu_resident,-1,5.958870487310854e-05,0.0209661324913618,0.0209661324913618,351.85395346104974,1.2493446813582503e-06,134.25363107044598,0.3815677499556038,805.5217864226757,2.289406499733623,62.0,1920.0,48000000.0,0.1666666666666666,edp_opt,edp_j_s,clear_leader
3090,RTX 3090,GPU,GPU board NVML,2,4000000,gpu_resident,-1,5.967008710177783e-05,0.0211038062283737,0.0211038062283737,353.68328527666483,1.2592659558261002e-06,134.070526599946,0.37907853746515824,804.4231595996761,2.2744712247909495,65.0,1905.0,48000000.0,0.1666666666666666,edp_opt,edp_j_s,clear_leader
3090,RTX 3090,GPU,GPU board NVML,3,4000000,gpu_resident,-1,5.968340494092373e-05,0.0211188686000716,0.0211188686000716,353.8413584819177,1.2604459865522324e-06,134.0406099135701,0.3788081715690432,804.2436594814205,2.272849029414259,65.0,1905.0,48000000.0,0.1666666666666666,edp_opt,edp_j_s,clear_leader
3090,RTX 3090,GPU,GPU board NVML,4,4000000,gpu_resident,-1,5.9670525059665874e-05,0.021067661097852,0.021067661097852,353.05623215309873,1.2571183994879256e-06,134.0695425756791,0.37972891071499426,804.4172554540746,2.278373464289966,65.0,1920.0,48000000.0,0.1666666666666666,edp_opt,edp_j_s,clear_leader
3090,RTX 3090,GPU,GPU board NVML,5,4000000,gpu_resident,-1,6.055664547381168e-05,0.0213322434150772,0.0213322434150772,352.2671165679684,1.2918091016478838e-06,132.10771398259962,0.37501915969821353,792.6462838955978,2.250114958189281,65.0,1920.0,48000000.0,0.1666666666666666,edp_opt,edp_j_s,clear_leader
3090,RTX 3090,GPU,GPU board NVML,1,4000000,gpu_resident,-1,5.958870487310854e-05,0.0209661324913618,0.0209661324913618,351.85395346104974,1.2493446813582503e-06,134.25363107044598,0.3815677499556038,805.5217864226757,2.289406499733623,62.0,1920.0,48000000.0,0.1666666666666666,bandwidth_opt,logical_bandwidth_gb_s,clear_leader
3090,RTX 3090,GPU,GPU board NVML,2,4000000,gpu_resident,-1,5.967008710177783e-05,0.0211038062283737,0.0211038062283737,353.68328527666483,1.2592659558261002e-06,134.070526599946,0.37907853746515824,804.4231595996761,2.2744712247909495,65.0,1905.0,48000000.0,0.1666666666666666,bandwidth_opt,logical_bandwidth_gb_s,clear_leader
3090,RTX 3090,GPU,GPU board NVML,3,4000000,gpu_resident,-1,5.968340494092373e-05,0.0211188686000716,0.0211188686000716,353.8413584819177,1.2604459865522324e-06,134.0406099135701,0.3788081715690432,804.2436594814205,2.272849029414259,65.0,1905.0,48000000.0,0.1666666666666666,bandwidth_opt,logical_bandwidth_gb_s,clear_leader
3090,RTX 3090,GPU,GPU board NVML,4,4000000,gpu_resident,-1,5.9670525059665874e-05,0.021067661097852,0.021067661097852,353.05623215309873,1.2571183994879256e-06,134.0695425756791,0.37972891071499426,804.4172554540746,2.278373464289966,65.0,1920.0,48000000.0,0.1666666666666666,bandwidth_opt,logical_bandwidth_gb_s,clear_leader
3090,RTX 3090,GPU,GPU board NVML,5,4000000,gpu_resident,-1,6.055664547381168e-05,0.0213322434150772,0.0213322434150772,352.2671165679684,1.2918091016478838e-06,132.10771398259962,0.37501915969821353,792.6462838955978,2.250114958189281,65.0,1920.0,48000000.0,0.1666666666666666,bandwidth_opt,logical_bandwidth_gb_s,clear_leader
3090,RTX 3090,GPU,GPU board NVML,1,4000000,gpu_resident,-1,5.958870487310854e-05,0.0209661324913618,0.0209661324913618,351.85395346104974,1.2493446813582503e-06,134.25363107044598,0.3815677499556038,805.5217864226757,2.289406499733623,62.0,1920.0,48000000.0,0.1666666666666666,bytes_per_j_opt,logical_gb_per_j,clear_leader
3090,RTX 3090,GPU,GPU board NVML,2,4000000,gpu_resident,-1,5.967008710177783e-05,0.0211038062283737,0.0211038062283737,353.68328527666483,1.2592659558261002e-06,134.070526599946,0.37907853746515824,804.4231595996761,2.2744712247909495,65.0,1905.0,48000000.0,0.1666666666666666,bytes_per_j_opt,logical_gb_per_j,clear_leader
3090,RTX 3090,GPU,GPU board NVML,3,4000000,gpu_resident,-1,5.968340494092373e-05,0.0211188686000716,0.0211188686000716,353.8413584819177,1.2604459865522324e-06,134.0406099135701,0.3788081715690432,804.2436594814205,2.272849029414259,65.0,1905.0,48000000.0,0.1666666666666666,bytes_per_j_opt,logical_gb_per_j,clear_leader
3090,RTX 3090,GPU,GPU board NVML,4,4000000,gpu_resident,-1,5.9670525059665874e-05,0.021067661097852,0.021067661097852,353.05623215309873,1.2571183994879256e-06,134.0695425756791,0.37972891071499426,804.4172554540746,2.278373464289966,65.0,1920.0,48000000.0,0.1666666666666666,bytes_per_j_opt,logical_gb_per_j,clear_leader
3090,RTX 3090,GPU,GPU board NVML,5,4000000,gpu_resident,-1,6.055664547381168e-05,0.0213322434150772,0.0213322434150772,352.2671165679684,1.2918091016478838e-06,132.10771398259962,0.37501915969821353,792.6462838955978,2.250114958189281,65.0,1920.0,48000000.0,0.1666666666666666,bytes_per_j_opt,logical_gb_per_j,clear_leader
3090,RTX 3090,GPU,GPU board NVML,1,8000000,gpu_resident,-1,0.0001164360228198,0.0414299685644428,0.0414299685644428,355.8088939314524,4.823940765193059e-06,137.4145183983319,0.3861938725614185,824.4871103899915,2.317163235368511,65.0,1890.0,96000000.0,0.1666666666666666,runtime_opt,runtime_s,clear_leader
3090,RTX 3090,GPU,GPU board NVML,2,8000000,gpu_resident,-1,0.0001162032884034,0.0413121078317453,0.0413121078317453,355.51634714887314,4.800602780924658e-06,137.68973511709893,0.3872956583373648,826.1384107025937,2.323773950024189,65.0,1905.0,96000000.0,0.1666666666666666,runtime_opt,runtime_s,clear_leader
3090,RTX 3090,GPU,GPU board NVML,3,8000000,gpu_resident,-1,0.0001159728601252,0.0411414405010438,0.0411414405010438,354.7474027147856,4.77129052457679e-06,137.96331299173787,0.38890227967574603,827.779877950427,2.3334136780544763,65.0,1905.0,96000000.0,0.1666666666666666,runtime_opt,runtime_s,clear_leader
3090,RTX 3090,GPU,GPU board NVML,4,8000000,gpu_resident,-1,0.0001164227770018,0.0412695530726257,0.0412695530726257,354.469966342573,4.804715974338251e-06,137.43015251863153,0.3876950150597313,824.5809151117892,2.3261700903583877,65.0,1920.0,96000000.0,0.1666666666666666,runtime_opt,runtime_s,clear_leader
3090,RTX 3090,GPU,GPU board NVML,5,8000000,gpu_resident,-1,0.000116463029809,0.0411891592920354,0.0411891592920354,353.68488146273086,4.797014286435967e-06,137.38265290058217,0.38845172552705787,824.2959174034929,2.330710353162347,65.0,1905.0,96000000.0,0.1666666666666666,runtime_opt,runtime_s,clear_leader
3090,RTX 3090,GPU,GPU board NVML,1,8000000,gpu_resident,-1,0.0001164360228198,0.0414299685644428,0.0414299685644428,355.8088939314524,4.823940765193059e-06,137.4145183983319,0.3861938725614185,824.4871103899915,2.317163235368511,65.0,1890.0,96000000.0,0.1666666666666666,energy_opt,energy_j,clear_leader
3090,RTX 3090,GPU,GPU board NVML,2,8000000,gpu_resident,-1,0.0001162032884034,0.0413121078317453,0.0413121078317453,355.51634714887314,4.800602780924658e-06,137.68973511709893,0.3872956583373648,826.1384107025937,2.323773950024189,65.0,1905.0,96000000.0,0.1666666666666666,energy_opt,energy_j,clear_leader
