selection_objective,evaluation_objective,holdout_session,workload,size,selected_platform,selected_value,oracle_value,regret_pct
energy,edp,3,GEMM,64,5060ti,3.3063817853684274e-09,3.3063817853684274e-09,0.0
energy,edp,3,GEMM,128,5060ti,4.21239092436194e-09,4.21239092436194e-09,0.0
energy,edp,3,GEMM,256,5060ti,2.043368644374881e-08,1.4626701804604294e-08,39.70125812858613
energy,edp,3,GEMM,512,3090,1.638252432855722e-07,1.638252432855722e-07,0.0
energy,edp,3,GEMM,1024,3090,4.7792938101188475e-06,4.7792938101188475e-06,0.0
energy,edp,3,GEMM,2048,3090,0.00018870074383308674,0.00018870074383308674,0.0
energy,edp,3,GEMM,4096,3090,0.009586389181975213,0.009586389181975213,0.0
energy,edp,3,GEMM,8192,3090,0.5519611838732631,0.5519611838732631,0.0
energy,edp,3,GEMM,16384,3090,34.61250786581249,34.61250786581249,0.0
energy,edp,3,REDUCTION,1000000,5060ti,2.474535993631169e-09,2.474535993631169e-09,0.0
energy,edp,3,REDUCTION,2000000,5060ti,5.980464346876632e-09,5.980464346876632e-09,0.0
energy,edp,3,REDUCTION,4000000,5060ti,1.2520686060739825e-08,1.2520686060739825e-08,0.0
energy,edp,3,REDUCTION,8000000,5060ti,3.728527220003208e-08,3.728527220003208e-08,0.0
energy,edp,3,REDUCTION,16000000,5060ti,2.075144622016573e-06,2.037456991504796e-06,1.8497387021623624
energy,edp,3,REDUCTION,32000000,5060ti,7.932330311619737e-06,7.733533276266238e-06,2.5705848575527046
energy,edp,3,REDUCTION,64000000,5060ti,3.108008509173395e-05,3.013640378525834e-05,3.1313666793156836
energy,edp,3,REDUCTION,128000000,5060ti,0.0001230780165792863,0.00011911742426590635,3.324947914033727
energy,edp,3,REDUCTION,256000000,5060ti,0.0004897531734769572,0.00047341211063243495,3.4517627406472684
energy,edp,3,STREAM,1000000,5060ti,9.658311566724401e-09,9.658311566724401e-09,0.0
energy,edp,3,STREAM,2000000,5060ti,3.1114843469929694e-08,3.1114843469929694e-08,0.0
energy,edp,3,STREAM,4000000,5060ti,9.953849820742517e-07,9.953849820742517e-07,0.0
energy,edp,3,STREAM,8000000,5060ti,6.016443946261985e-06,4.77129052457679e-06,26.09678482732174
energy,edp,3,STREAM,16000000,5060ti,2.3941383653167442e-05,1.86020048914739e-05,28.70324350974023
energy,edp,3,STREAM,32000000,5060ti,9.505491949146443e-05,7.35303107590801e-05,29.27310997353061
energy,edp,3,STREAM,64000000,5060ti,0.000380528313142224,0.0002921000196105803,30.273292569282905
energy,edp,3,STREAM,128000000,5060ti,0.0015307258857527894,0.0011546890956053667,32.566064023517825
energy,edp,3,STREAM,256000000,5060ti,0.006097809343609082,0.004604439428091058,32.433262264395914
energy,edp,3,STRIDED_GEMM,64,5060ti,3.237613049447247e-09,3.237613049447247e-09,0.0
energy,edp,3,STRIDED_GEMM,128,5060ti,4.1285733098116655e-09,4.1285733098116655e-09,0.0
energy,edp,3,STRIDED_GEMM,256,5060ti,2.0379053324652913e-08,1.5793902250375102e-08,29.031147601087092
energy,edp,3,STRIDED_GEMM,512,5060ti,5.066980356850286e-07,1.7394991964630863e-07,191.28960606322485
energy,edp,3,STRIDED_GEMM,1024,3090,5.039506289485348e-06,5.039506289485348e-06,0.0
energy,edp,3,STRIDED_GEMM,2048,3090,0.00019715618085984927,0.00019715618085984927,0.0
energy,edp,3,STRIDED_GEMM,4096,3090,0.010086198379814693,0.010086198379814693,0.0
energy,edp,3,STRIDED_GEMM,8192,3090,0.5672881434609375,0.5672881434609375,0.0
energy,edp,3,STRIDED_GEMM,16384,3090,37.21716666729688,37.21716666729688,0.0
energy,edp,4,AXPY,1000000,5060ti,8.783485184422363e-09,8.783485184422363e-09,0.0
energy,edp,4,AXPY,2000000,5060ti,2.87020907119081e-08,2.87020907119081e-08,0.0
energy,edp,4,AXPY,4000000,5060ti,1.263988448125162e-07,1.263988448125162e-07,0.0
energy,edp,4,AXPY,8000000,5060ti,5.692905888470016e-06,4.8077072324350324e-06,18.412074888067664
energy,edp,4,AXPY,16000000,5060ti,2.2462849470549508e-05,1.8794338298742965e-05,19.519235599009654
energy,edp,4,AXPY,32000000,5060ti,8.992605753331265e-05,7.300177561453408e-05,23.183383933210912
energy,edp,4,AXPY,64000000,5060ti,0.0003593373351308345,0.0002919382094604739,23.08677777907857
energy,edp,4,AXPY,128000000,5060ti,0.0014153547393381033,0.001166415844527228,21.342207925148294
energy,edp,4,AXPY,256000000,5060ti,0.005752101304263548,0.004639165408237017,23.990002470066507
energy,edp,4,CONV2D,1,3090,3.319291724149769e-05,3.319291724149769e-05,0.0
energy,edp,4,CONV2D,2,5060ti,5.3549973444333054e-05,2.8196093732050373e-05,89.91983057377568
energy,edp,4,CONV2D,3,3090,1.8972462837251544e-05,1.8972462837251544e-05,0.0
energy,edp,4,CONV2D,4,5060ti,4.192799628461977e-05,3.080241196636839e-05,36.119198491335204
energy,edp,4,CONV2D,5,3090,7.59759333796075e-05,7.59759333796075e-05,0.0
energy,edp,4,CONV2D,6,5060ti,0.0002542502509411446,0.00018404204383770252,38.14791752984179
energy,edp,4,GEMM,64,5060ti,3.2844421905941844e-09,3.2844421905941844e-09,0.0
energy,edp,4,GEMM,128,5060ti,4.3726100295591845e-09,4.3726100295591845e-09,0.0
energy,edp,4,GEMM,256,5060ti,2.060446174907167e-08,1.4299735543458652e-08,44.08980981817587
energy,edp,4,GEMM,512,3090,1.634364022584921e-07,1.634364022584921e-07,0.0
energy,edp,4,GEMM,1024,3090,4.822784860205309e-06,4.822784860205309e-06,0.0
energy,edp,4,GEMM,2048,3090,0.00018893034838697963,0.00018893034838697963,0.0
energy,edp,4,GEMM,4096,3090,0.00955991487689809,0.00955991487689809,0.0
energy,edp,4,GEMM,8192,3090,0.5480867763012148,0.5480867763012148,0.0
energy,edp,4,GEMM,16384,3090,34.33796961271875,34.33796961271875,0.0
energy,edp,4,REDUCTION,1000000,5060ti,2.5025618159294214e-09,2.5025618159294214e-09,0.0
energy,edp,4,REDUCTION,2000000,5060ti,6.027956910902821e-09,6.027956910902821e-09,0.0
energy,edp,4,REDUCTION,4000000,5060ti,1.2522827737896893e-08,1.2522827737896893e-08,0.0
energy,edp,4,REDUCTION,8000000,5060ti,3.732252805824761e-08,3.732252805824761e-08,0.0
energy,edp,4,REDUCTION,16000000,5060ti,1.989344160832357e-06,1.989344160832357e-06,0.0
energy,edp,4,REDUCTION,32000000,5060ti,7.924159228116046e-06,7.684000031201492e-06,3.1254450278418666
energy,edp,4,REDUCTION,64000000,5060ti,3.101662377487057e-05,3.0027478516043737e-05,3.294133599324134
energy,edp,4,REDUCTION,128000000,5060ti,0.00012320933218437315,0.00011905212612667781,3.4919208862106865
energy,edp,4,REDUCTION,256000000,5060ti,0.00048826566822927914,0.0004739477778425282,3.020984812277816
energy,edp,4,STREAM,1000000,5060ti,9.667867942850342e-09,9.667867942850342e-09,0.0
energy,edp,4,STREAM,2000000,5060ti,3.0993893092670806e-08,3.0993893092670806e-08,0.0
energy,edp,4,STREAM,4000000,5060ti,1.0052378365348212e-06,1.0052378365348212e-06,0.0
energy,edp,4,STREAM,8000000,5060ti,5.9855624461018585e-06,4.804715974338251e-06,24.576821565945828
energy,edp,4,STREAM,16000000,5060ti,2.389174978926421e-05,1.8575598014527787e-05,28.61900742349568
energy,edp,4,STREAM,32000000,5060ti,9.537399927372352e-05,7.349993492135788e-05,29.76065812271813
energy,edp,4,STREAM,64000000,5060ti,0.00038113205385980595,0.00029161666551173943,30.696252627051223
energy,edp,4,STREAM,128000000,5060ti,0.0015422936605897972,0.0011545443858094009,33.584613943496166
energy,edp,4,STREAM,256000000,5060ti,0.006108162773120581,0.004626165310469296,32.035116844991116
energy,edp,4,STRIDED_GEMM,64,5060ti,3.2437848487625957e-09,3.2437848487625957e-09,0.0
energy,edp,4,STRIDED_GEMM,128,5060ti,4.2178040432306886e-09,4.2178040432306886e-09,0.0
energy,edp,4,STRIDED_GEMM,256,5060ti,2.058800326467853e-08,1.574277490292042e-08,30.77747342280348
energy,edp,4,STRIDED_GEMM,512,5060ti,4.90929041343285e-07,1.718793547800583e-07,185.624205403547
energy,edp,4,STRIDED_GEMM,1024,3090,4.94647526296028e-06,4.94647526296028e-06,0.0
energy,edp,4,STRIDED_GEMM,2048,3090,0.00019809931283841766,0.00019809931283841766,0.0
energy,edp,4,STRIDED_GEMM,4096,3090,0.010039428765632677,0.010039428765632677,0.0
energy,edp,4,STRIDED_GEMM,8192,3090,0.568547874328125,0.568547874328125,0.0
energy,edp,4,STRIDED_GEMM,16384,3090,37.0868129004375,37.0868129004375,0.0
energy,edp,5,AXPY,1000000,5060ti,9.140420603739137e-09,9.140420603739137e-09,0.0
energy,edp,5,AXPY,2000000,5060ti,2.9193506750664908e-08,2.9193506750664908e-08,0.0
energy,edp,5,AXPY,4000000,5060ti,1.2655383311615713e-07,1.2655383311615713e-07,0.0
energy,edp,5,AXPY,8000000,5060ti,5.586385076297608e-06,4.7843745086359165e-06,16.763122665544717
energy,edp,5,AXPY,16000000,5060ti,2.2491394893370565e-05,1.858593980395894e-05,21.012954580751053
energy,edp,5,AXPY,32000000,5060ti,8.980005568009325e-05,7.327531327903157e-05,22.551582056204445
energy,edp,5,AXPY,64000000,5060ti,0.00035388724649629006,0.0002941215359939776,20.320072891070517
energy,edp,5,AXPY,128000000,5060ti,0.0014296732467736436,0.0011630574049897213,22.923704422506862
energy,edp,5,AXPY,256000000,5060ti,0.005784138629840693,0.004614236869702479,25.354176501425417
energy,edp,5,CONV2D,1,3090,3.280252408391918e-05,3.280252408391918e-05,0.0
energy,edp,5,CONV2D,2,5060ti,5.382966802106509e-05,2.804233023893946e-05,91.95861243484482
energy,edp,5,CONV2D,3,3090,1.8578542447234646e-05,1.8578542447234646e-05,0.0
energy,edp,5,CONV2D,4,5060ti,4.159968335361202e-05,3.0705684945067174e-05,35.4787669711141
energy,edp,5,CONV2D,5,3090,7.518618497470517e-05,7.518618497470517e-05,0.0
energy,edp,5,CONV2D,6,5060ti,0.00026592403086416014,0.00018751618168809183,41.8139109223594
energy,edp,5,GEMM,64,5060ti,3.373158628874671e-09,3.373158628874671e-09,0.0
energy,edp,5,GEMM,128,5060ti,4.199609285424243e-09,4.199609285424243e-09,0.0
energy,edp,5,GEMM,256,5060ti,2.0615405715921045e-08,1.4445281614905575e-08,42.71376817360719
energy,edp,5,GEMM,512,3090,1.6239211457100646e-07,1.6239211457100646e-07,0.0
energy,edp,5,GEMM,1024,3090,4.850644877261717e-06,4.850644877261717e-06,0.0
energy,edp,5,GEMM,2048,3090,0.0001866946736102065,0.0001866946736102065,0.0
energy,edp,5,GEMM,4096,3090,0.009535163917515412,0.009535163917515412,0.0
energy,edp,5,GEMM,8192,3090,0.5457316104552947,0.5457316104552947,0.0
energy,edp,5,GEMM,16384,3090,34.51393928132813,34.51393928132813,0.0
energy,edp,5,REDUCTION,1000000,5060ti,2.516324764908057e-09,2.516324764908057e-09,0.0
energy,edp,5,REDUCTION,2000000,5060ti,6.01403412785864e-09,6.01403412785864e-09,0.0
energy,edp,5,REDUCTION,4000000,5060ti,1.252803750869959e-08,1.252803750869959e-08,0.0
energy,edp,5,REDUCTION,8000000,5060ti,3.7549309793353085e-08,3.7549309793353085e-08,0.0
energy,edp,5,REDUCTION,16000000,5060ti,2.1613909886528232e-06,2.0441188330470002e-06,5.737051765773082
energy,edp,5,REDUCTION,32000000,5060ti,7.920336671134158e-06,7.727762971647691e-06,2.4919721294894615
energy,edp,5,REDUCTION,64000000,5060ti,3.106664062597086e-05,3.0365754141664557e-05,2.308147793848536
energy,edp,5,REDUCTION,128000000,5060ti,0.00012306232229632785,0.0001196930279719105,2.8149461848421486
energy,edp,5,REDUCTION,256000000,5060ti,0.0004906144828789072,0.0004739687275066725,3.5119944431355687
energy,edp,5,STREAM,1000000,5060ti,9.55494169609149e-09,9.55494169609149e-09,0.0
energy,edp,5,STREAM,2000000,5060ti,3.078425931359429e-08,3.078425931359429e-08,0.0
energy,edp,5,STREAM,4000000,5060ti,9.957667861706143e-07,9.957667861706143e-07,0.0
energy,edp,5,STREAM,8000000,5060ti,6.027758999863191e-06,4.797014286435967e-06,25.656473796779732
energy,edp,5,STREAM,16000000,5060ti,2.4009856223925846e-05,1.87059730028957e-05,28.353955285881693
energy,edp,5,STREAM,32000000,5060ti,9.497065554156411e-05,7.349120852002784e-05,29.227233371298666
energy,edp,5,STREAM,64000000,5060ti,0.0003799221846005296,0.00029102039749997967,30.548301034657264
energy,edp,5,STREAM,128000000,5060ti,0.0015242648167552724,0.0011588737250750904,31.529845208675013
energy,edp,5,STREAM,256000000,5060ti,0.006095660595997826,0.004638959814869499,31.401452895950687
energy,edp,5,STRIDED_GEMM,64,5060ti,3.2460180902697464e-09,3.2460180902697464e-09,0.0
energy,edp,5,STRIDED_GEMM,128,5060ti,4.1444304771370295e-09,4.1444304771370295e-09,0.0
energy,edp,5,STRIDED_GEMM,256,5060ti,2.0506564622965865e-08,1.5739236461990383e-08,30.289450015497167
energy,edp,5,STRIDED_GEMM,512,5060ti,4.974326501651886e-07,1.5844725457458367e-07,213.94210742290844
energy,edp,5,STRIDED_GEMM,1024,3090,4.972230922411697e-06,4.972230922411697e-06,0.0
energy,edp,5,STRIDED_GEMM,2048,3090,0.00019624524503312522,0.00019624524503312522,0.0
energy,edp,5,STRIDED_GEMM,4096,3090,0.009977926523701811,0.009977926523701811,0.0
energy,edp,5,STRIDED_GEMM,8192,3090,0.5735141139461797,0.5735141139461797,0.0
energy,edp,5,STRIDED_GEMM,16384,3090,37.0002582333125,37.0002582333125,0.0
energy,energy,1,AXPY,1000000,5060ti,0.0011061409972979,0.0011061409972979,0.0
energy,energy,1,AXPY,2000000,5060ti,0.0019707976901804,0.0019707976901804,0.0
energy,energy,1,AXPY,4000000,5060ti,0.0047706775918486,0.0047706775918486,0.0
energy,energy,1,AXPY,8000000,5060ti,0.0232590303030303,0.0232590303030303,0.0
energy,energy,1,AXPY,16000000,5060ti,0.0461752302472127,0.0461752302472127,0.0
energy,energy,1,AXPY,32000000,5060ti,0.0928637245392822,0.0928637245392822,0.0
energy,energy,1,AXPY,64000000,5060ti,0.1854641472868217,0.1854641472868217,0.0
energy,energy,1,AXPY,128000000,5060ti,0.3707046332046332,0.3707046332046332,0.0
energy,energy,1,AXPY,256000000,5060ti,0.7298769230769231,0.7298769230769231,0.0
energy,energy,1,CONV2D,1,3090,0.1058463661453541,0.1058463661453541,0.0
energy,energy,1,CONV2D,2,5060ti,0.0925390215492137,0.0925390215492137,0.0
energy,energy,1,CONV2D,3,3090,0.0796802145411203,0.0796802145411203,0.0
energy,energy,1,CONV2D,4,5060ti,0.0861506518590053,0.0861506518590053,0.0
energy,energy,1,CONV2D,5,3090,0.1590018841262364,0.1590018841262364,0.0
energy,energy,1,CONV2D,6,5060ti,0.2177177615571776,0.2177177615571776,0.0
energy,energy,1,GEMM,64,5060ti,0.0003295783996954,0.0003295783996954,0.0
energy,energy,1,GEMM,128,5060ti,0.0004074502386389,0.0004074502386389,0.0
energy,energy,1,GEMM,256,5060ti,0.0012379650248886,0.0012379650248886,0.0
energy,energy,1,GEMM,512,3090,0.007248085481284,0.007248085481284,0.0
energy,energy,1,GEMM,1024,3090,0.0400796513739256,0.0400796513739256,0.0
energy,energy,1,GEMM,2048,3090,0.2480520989505247,0.2480520989505247,0.0
energy,energy,1,GEMM,4096,3090,1.7094088397790057,1.7094088397790057,0.0
energy,energy,1,GEMM,8192,3090,13.157,13.157,0.0
energy,energy,1,GEMM,16384,3090,103.701,103.701,0.0
energy,energy,1,REDUCTION,1000000,5060ti,0.0004058325746143,0.0004058325746143,0.0
energy,energy,1,REDUCTION,2000000,5060ti,0.0007244346821188,0.0007244346821188,0.0
energy,energy,1,REDUCTION,4000000,5060ti,0.0010194523610633,0.0010194523610633,0.0
energy,energy,1,REDUCTION,8000000,5060ti,0.0018676395184281,0.0018676395184281,0.0
energy,energy,1,REDUCTION,16000000,5060ti,0.0135197026022304,0.0135197026022304,0.0
energy,energy,1,REDUCTION,32000000,5060ti,0.0258104404065291,0.0258104404065291,0.0
energy,energy,1,REDUCTION,64000000,5060ti,0.0527866915422885,0.0527866915422885,0.0
energy,energy,1,REDUCTION,128000000,5060ti,0.1028810386473429,0.1028810386473429,0.0
energy,energy,1,REDUCTION,256000000,5060ti,0.2019988009592326,0.2019988009592326,0.0
energy,energy,1,STREAM,1000000,5060ti,0.0011522025710308,0.0011522025710308,0.0
energy,energy,1,STREAM,2000000,5060ti,0.0021343406554041,0.0021343406554041,0.0
energy,energy,1,STREAM,4000000,5060ti,0.0104092301800076,0.0104092301800076,0.0
energy,energy,1,STREAM,8000000,5060ti,0.0245104444984211,0.0245104444984211,0.0
energy,energy,1,STREAM,16000000,5060ti,0.0489721279689772,0.0489721279689772,0.0
energy,energy,1,STREAM,32000000,5060ti,0.0970882638215324,0.0970882638215324,0.0
energy,energy,1,STREAM,64000000,5060ti,0.1977422480620155,0.1977422480620155,0.0
energy,energy,1,STREAM,128000000,5060ti,0.3917674418604651,0.3917674418604651,0.0
energy,energy,1,STREAM,256000000,5060ti,0.7899728682170541,0.7899728682170541,0.0
energy,energy,1,STRIDED_GEMM,64,5060ti,0.0003328917247089,0.0003328917247089,0.0
energy,energy,1,STRIDED_GEMM,128,5060ti,0.0004304749907228,0.0004304749907228,0.0
energy,energy,1,STRIDED_GEMM,256,5060ti,0.001246295174311,0.001246295174311,0.0
energy,energy,1,STRIDED_GEMM,512,5060ti,0.0072855162620866,0.0072855162620866,0.0
energy,energy,1,STRIDED_GEMM,1024,3090,0.0398911938534278,0.0398911938534278,0.0
energy,energy,1,STRIDED_GEMM,2048,3090,0.2573864844343204,0.2573864844343204,0.0
energy,energy,1,STRIDED_GEMM,4096,3090,1.7928916666666668,1.7928916666666668,0.0
energy,energy,1,STRIDED_GEMM,8192,3090,13.693625,13.693625,0.0
energy,energy,1,STRIDED_GEMM,16384,3090,114.07783333333332,114.07783333333332,0.0
energy,energy,2,AXPY,1000000,5060ti,0.0011128838123311,0.0011128838123311,0.0
energy,energy,2,AXPY,2000000,5060ti,0.0020289443895169,0.0020289443895169,0.0
energy,energy,2,AXPY,4000000,5060ti,0.0047473189813459,0.0047473189813459,0.0
energy,energy,2,AXPY,8000000,5060ti,0.0230670511896178,0.0230670511896178,0.0
energy,energy,2,AXPY,16000000,5060ti,0.0467765390208434,0.0467765390208434,0.0
energy,energy,2,AXPY,32000000,5060ti,0.0903144379844961,0.0903144379844961,0.0
energy,energy,2,AXPY,64000000,5060ti,0.1824980657640232,0.1824980657640232,0.0
energy,energy,2,AXPY,128000000,5060ti,0.368027027027027,0.368027027027027,0.0
energy,energy,2,AXPY,256000000,5060ti,0.7360658914728682,0.7360658914728682,0.0
energy,energy,2,CONV2D,1,3090,0.1071140731556106,0.1071140731556106,0.0
energy,energy,2,CONV2D,2,5060ti,0.0926434402332361,0.0926434402332361,0.0
energy,energy,2,CONV2D,3,3090,0.0784748464808691,0.0784748464808691,0.0
energy,energy,2,CONV2D,4,5060ti,0.083955294117647,0.083955294117647,0.0
energy,energy,2,CONV2D,5,3090,0.158600519112789,0.158600519112789,0.0
energy,energy,2,CONV2D,6,5060ti,0.218264598540146,0.218264598540146,0.0
energy,energy,2,GEMM,64,5060ti,0.000336495,0.000336495,0.0
energy,energy,2,GEMM,128,5060ti,0.000407041659308,0.000407041659308,0.0
energy,energy,2,GEMM,256,5060ti,0.0012409696751375,0.0012409696751375,0.0
energy,energy,2,GEMM,512,3090,0.0072134093990058,0.0072134093990058,0.0
energy,energy,2,GEMM,1024,3090,0.0399124833676061,0.0399124833676061,0.0
energy,energy,2,GEMM,2048,3090,0.250474416854778,0.250474416854778,0.0
energy,energy,2,GEMM,4096,3090,1.7220583333333337,1.7220583333333337,0.0
energy,energy,2,GEMM,8192,3090,13.143166666666668,13.143166666666668,0.0
energy,energy,2,GEMM,16384,3090,103.080375,103.080375,0.0
energy,energy,2,REDUCTION,1000000,5060ti,0.0004004339781535,0.0004004339781535,0.0
energy,energy,2,REDUCTION,2000000,5060ti,0.0007239961970641,0.0007239961970641,0.0
energy,energy,2,REDUCTION,4000000,5060ti,0.0010149071298707,0.0010149071298707,0.0
energy,energy,2,REDUCTION,8000000,5060ti,0.0018101359096119,0.0018101359096119,0.0
energy,energy,2,REDUCTION,16000000,5060ti,0.0134059067972692,0.0134059067972692,0.0
energy,energy,2,REDUCTION,32000000,5060ti,0.0255780720665229,0.0255780720665229,0.0
energy,energy,2,REDUCTION,64000000,5060ti,0.0505450121654501,0.0505450121654501,0.0
energy,energy,2,REDUCTION,128000000,5060ti,0.1011799516908212,0.1011799516908212,0.0
energy,energy,2,REDUCTION,256000000,5060ti,0.2011105769230769,0.2011105769230769,0.0
energy,energy,2,STREAM,1000000,5060ti,0.0011647752394988,0.0011647752394988,0.0
energy,energy,2,STREAM,2000000,5060ti,0.0021426227628995,0.0021426227628995,0.0
energy,energy,2,STREAM,4000000,5060ti,0.0104462052505966,0.0104462052505966,0.0
energy,energy,2,STREAM,8000000,5060ti,0.0244504001940334,0.0244504001940334,0.0
energy,energy,2,STREAM,16000000,5060ti,0.0494774600096946,0.0494774600096946,0.0
energy,energy,2,STREAM,32000000,5060ti,0.0977298739088263,0.0977298739088263,0.0
energy,energy,2,STREAM,64000000,5060ti,0.1951065891472868,0.1951065891472868,0.0
energy,energy,2,STREAM,128000000,5060ti,0.3903100775193798,0.3903100775193798,0.0
energy,energy,2,STREAM,256000000,5060ti,0.7845620155038759,0.7845620155038759,0.0
energy,energy,2,STRIDED_GEMM,64,5060ti,0.000328479789707,0.000328479789707,0.0
energy,energy,2,STRIDED_GEMM,128,5060ti,0.0004243214979824,0.0004243214979824,0.0
energy,energy,2,STRIDED_GEMM,256,5060ti,0.0012476624035895,0.0012476624035895,0.0
energy,energy,2,STRIDED_GEMM,512,5060ti,0.007332893847194,0.007332893847194,0.0
energy,energy,2,STRIDED_GEMM,1024,3090,0.0405251289432649,0.0405251289432649,0.0
energy,energy,2,STRIDED_GEMM,2048,3090,0.2585576335877863,0.2585576335877863,0.0
energy,energy,2,STRIDED_GEMM,4096,3090,1.7959088397790053,1.7959088397790053,0.0
energy,energy,2,STRIDED_GEMM,8192,3090,13.703958333333333,13.703958333333333,0.0
energy,energy,2,STRIDED_GEMM,16384,3090,112.3175,112.3175,0.0
energy,energy,3,AXPY,1000000,5060ti,0.0011103864734299,0.0011103864734299,0.0
energy,energy,3,AXPY,2000000,5060ti,0.0020346831162504,0.0020346831162504,0.0
energy,energy,3,AXPY,4000000,5060ti,0.004748283570174,0.004748283570174,0.0
energy,energy,3,AXPY,8000000,5060ti,0.023050826848249,0.023050826848249,0.0
energy,energy,3,AXPY,16000000,5060ti,0.0464936923823386,0.0464936923823386,0.0
energy,energy,3,AXPY,32000000,5060ti,0.0934747817652764,0.0934747817652764,0.0
energy,energy,3,AXPY,64000000,5060ti,0.1831434108527131,0.1831434108527131,0.0
energy,energy,3,AXPY,128000000,5060ti,0.3667567567567568,0.3667567567567568,0.0
energy,energy,3,AXPY,256000000,5060ti,0.7419147286821706,0.7419147286821706,0.0
