platform,platform_label,device_kind,energy_domain,session_number,problem_size,configuration,num_threads,runtime_s,energy_j,total_energy_j,power_w,edp_j_s,throughput_gflops,efficiency_gflop_per_j,logical_bandwidth_gb_s,logical_gb_per_j,temperature_c,clock_mhz,working_set_bytes,operational_intensity_flop_per_byte,policy,optimized_metric,selection_status
3090,RTX 3090,GPU,GPU board NVML,5,1000000,gpu_resident,-1,5.633382602035967e-06,0.0012184612288479,0.0012184612288479,215.9161833671676,6.864058287847124e-09,177.5130628689394,0.8207064585432365,710.0536715816806,3.28283239983118,62.0,1950.0,4000004.0,0.2499995000005,edp_opt,edp_j_s,clear_leader
3090,RTX 3090,GPU,GPU board NVML,1,1000000,gpu_resident,-1,5.700756277427376e-06,0.0012069691791515,0.0012069691791515,211.84355832500495,6.880637124709281e-09,175.4151469270104,0.8285207420979878,701.6619910306204,3.314089596564516,59.0,1950.0,4000004.0,0.2499995000005,bandwidth_opt,logical_bandwidth_gb_s,clear_leader
3090,RTX 3090,GPU,GPU board NVML,2,1000000,gpu_resident,-1,5.653928630472067e-06,0.0012224280934574,0.0012224280934574,216.2819062972453,6.9115211962921775e-09,176.8679913309246,0.8180432087188846,707.473380269044,3.2721793792277523,62.0,1950.0,4000004.0,0.2499995000005,bandwidth_opt,logical_bandwidth_gb_s,clear_leader
3090,RTX 3090,GPU,GPU board NVML,3,1000000,gpu_resident,-1,5.658497548303753e-06,0.0012116827679173,0.0012116827679173,214.1035309688126,6.8563039715819475e-09,176.72518039700657,0.825297698768835,706.9021353908831,3.3011973974635325,61.5,1950.0,4000004.0,0.2499995000005,bandwidth_opt,logical_bandwidth_gb_s,clear_leader
3090,RTX 3090,GPU,GPU board NVML,4,1000000,gpu_resident,-1,5.684419756909063e-06,0.0012081107251631,0.0012081107251631,212.35395156351325,6.867408474650861e-09,175.91927457231893,0.8277378713486679,703.6785056448798,3.3109581073042644,60.0,1950.0,4000004.0,0.2499995000005,bandwidth_opt,logical_bandwidth_gb_s,clear_leader
3090,RTX 3090,GPU,GPU board NVML,5,1000000,gpu_resident,-1,5.633382602035967e-06,0.0012184612288479,0.0012184612288479,215.9161833671676,6.864058287847124e-09,177.5130628689394,0.8207064585432365,710.0536715816806,3.28283239983118,62.0,1950.0,4000004.0,0.2499995000005,bandwidth_opt,logical_bandwidth_gb_s,clear_leader
3090,RTX 3090,GPU,GPU board NVML,1,1000000,gpu_resident,-1,5.700756277427376e-06,0.0012069691791515,0.0012069691791515,211.84355832500495,6.880637124709281e-09,175.4151469270104,0.8285207420979878,701.6619910306204,3.314089596564516,59.0,1950.0,4000004.0,0.2499995000005,bytes_per_j_opt,logical_gb_per_j,clear_leader
3090,RTX 3090,GPU,GPU board NVML,2,1000000,gpu_resident,-1,5.653928630472067e-06,0.0012224280934574,0.0012224280934574,216.2819062972453,6.9115211962921775e-09,176.8679913309246,0.8180432087188846,707.473380269044,3.2721793792277523,62.0,1950.0,4000004.0,0.2499995000005,bytes_per_j_opt,logical_gb_per_j,clear_leader
3090,RTX 3090,GPU,GPU board NVML,3,1000000,gpu_resident,-1,5.658497548303753e-06,0.0012116827679173,0.0012116827679173,214.1035309688126,6.8563039715819475e-09,176.72518039700657,0.825297698768835,706.9021353908831,3.3011973974635325,61.5,1950.0,4000004.0,0.2499995000005,bytes_per_j_opt,logical_gb_per_j,clear_leader
3090,RTX 3090,GPU,GPU board NVML,4,1000000,gpu_resident,-1,5.684419756909063e-06,0.0012081107251631,0.0012081107251631,212.35395156351325,6.867408474650861e-09,175.91927457231893,0.8277378713486679,703.6785056448798,3.3109581073042644,60.0,1950.0,4000004.0,0.2499995000005,bytes_per_j_opt,logical_gb_per_j,clear_leader
3090,RTX 3090,GPU,GPU board NVML,5,1000000,gpu_resident,-1,5.633382602035967e-06,0.0012184612288479,0.0012184612288479,215.9161833671676,6.864058287847124e-09,177.5130628689394,0.8207064585432365,710.0536715816806,3.28283239983118,62.0,1950.0,4000004.0,0.2499995000005,bytes_per_j_opt,logical_gb_per_j,clear_leader
3090,RTX 3090,GPU,GPU board NVML,1,2000000,gpu_resident,-1,1.3867925871226304e-05,0.0039716894787203,0.0039716894787203,286.4302542221642,5.507909527442256e-08,144.217601000426,0.5035637883363456,576.8709808723963,2.014257167601543,61.0,1950.0,8000004.0,0.249999750000125,runtime_opt,runtime_s,clear_leader
3090,RTX 3090,GPU,GPU board NVML,2,2000000,gpu_resident,-1,1.381411013988428e-05,0.0039741842385075,0.0039741842385075,287.7033896302025,5.489981878693474e-08,144.77943057841827,0.5032476805230091,579.1183014316849,2.0129927350837646,63.0,1950.0,8000004.0,0.249999750000125,runtime_opt,runtime_s,clear_leader
3090,RTX 3090,GPU,GPU board NVML,3,2000000,gpu_resident,-1,1.3754204585453044e-05,0.0039702048673174,0.0039702048673174,288.64502004060705,5.460700999124498e-08,145.41000808692877,0.5037520900908485,581.6406139880382,2.0150103753727615,62.0,1950.0,8000004.0,0.249999750000125,runtime_opt,runtime_s,clear_leader
3090,RTX 3090,GPU,GPU board NVML,4,2000000,gpu_resident,-1,1.3855103536647872e-05,0.0039622577472398,0.0039622577472398,285.97879349329173,5.489749132689258e-08,144.3510685221399,0.5047624681643302,577.4048514931225,2.019051891708203,62.0,1950.0,8000004.0,0.249999750000125,runtime_opt,runtime_s,clear_leader
3090,RTX 3090,GPU,GPU board NVML,5,2000000,gpu_resident,-1,1.382743051332375e-05,0.0040023979986731,0.0040023979986731,289.4754937786929,5.5342880213318335e-08,144.63996026397336,0.4997001799079082,578.5604196160238,1.9988027184333517,63.0,1950.0,8000004.0,0.249999750000125,runtime_opt,runtime_s,clear_leader
3090,RTX 3090,GPU,GPU board NVML,1,2000000,gpu_resident,-1,1.3867925871226304e-05,0.0039716894787203,0.0039716894787203,286.4302542221642,5.507909527442256e-08,144.217601000426,0.5035637883363456,576.8709808723963,2.014257167601543,61.0,1950.0,8000004.0,0.249999750000125,energy_opt,energy_j,clear_leader
3090,RTX 3090,GPU,GPU board NVML,2,2000000,gpu_resident,-1,1.381411013988428e-05,0.0039741842385075,0.0039741842385075,287.7033896302025,5.489981878693474e-08,144.77943057841827,0.5032476805230091,579.1183014316849,2.0129927350837646,63.0,1950.0,8000004.0,0.249999750000125,energy_opt,energy_j,clear_leader
3090,RTX 3090,GPU,GPU board NVML,3,2000000,gpu_resident,-1,1.3754204585453044e-05,0.0039702048673174,0.0039702048673174,288.64502004060705,5.460700999124498e-08,145.41000808692877,0.5037520900908485,581.6406139880382,2.0150103753727615,62.0,1950.0,8000004.0,0.249999750000125,energy_opt,energy_j,clear_leader
3090,RTX 3090,GPU,GPU board NVML,4,2000000,gpu_resident,-1,1.3855103536647872e-05,0.0039622577472398,0.0039622577472398,285.97879349329173,5.489749132689258e-08,144.3510685221399,0.5047624681643302,577.4048514931225,2.019051891708203,62.0,1950.0,8000004.0,0.249999750000125,energy_opt,energy_j,clear_leader
3090,RTX 3090,GPU,GPU board NVML,5,2000000,gpu_resident,-1,1.382743051332375e-05,0.0040023979986731,0.0040023979986731,289.4754937786929,5.5342880213318335e-08,144.63996026397336,0.4997001799079082,578.5604196160238,1.9988027184333517,63.0,1950.0,8000004.0,0.249999750000125,energy_opt,energy_j,clear_leader
3090,RTX 3090,GPU,GPU board NVML,1,2000000,gpu_resident,-1,1.3867925871226304e-05,0.0039716894787203,0.0039716894787203,286.4302542221642,5.507909527442256e-08,144.217601000426,0.5035637883363456,576.8709808723963,2.014257167601543,61.0,1950.0,8000004.0,0.249999750000125,edp_opt,edp_j_s,clear_leader
3090,RTX 3090,GPU,GPU board NVML,2,2000000,gpu_resident,-1,1.381411013988428e-05,0.0039741842385075,0.0039741842385075,287.7033896302025,5.489981878693474e-08,144.77943057841827,0.5032476805230091,579.1183014316849,2.0129927350837646,63.0,1950.0,8000004.0,0.249999750000125,edp_opt,edp_j_s,clear_leader
3090,RTX 3090,GPU,GPU board NVML,3,2000000,gpu_resident,-1,1.3754204585453044e-05,0.0039702048673174,0.0039702048673174,288.64502004060705,5.460700999124498e-08,145.41000808692877,0.5037520900908485,581.6406139880382,2.0150103753727615,62.0,1950.0,8000004.0,0.249999750000125,edp_opt,edp_j_s,clear_leader
3090,RTX 3090,GPU,GPU board NVML,4,2000000,gpu_resident,-1,1.3855103536647872e-05,0.0039622577472398,0.0039622577472398,285.97879349329173,5.489749132689258e-08,144.3510685221399,0.5047624681643302,577.4048514931225,2.019051891708203,62.0,1950.0,8000004.0,0.249999750000125,edp_opt,edp_j_s,clear_leader
3090,RTX 3090,GPU,GPU board NVML,5,2000000,gpu_resident,-1,1.382743051332375e-05,0.0040023979986731,0.0040023979986731,289.4754937786929,5.5342880213318335e-08,144.63996026397336,0.4997001799079082,578.5604196160238,1.9988027184333517,63.0,1950.0,8000004.0,0.249999750000125,edp_opt,edp_j_s,clear_leader
3090,RTX 3090,GPU,GPU board NVML,1,2000000,gpu_resident,-1,1.3867925871226304e-05,0.0039716894787203,0.0039716894787203,286.4302542221642,5.507909527442256e-08,144.217601000426,0.5035637883363456,576.8709808723963,2.014257167601543,61.0,1950.0,8000004.0,0.249999750000125,bandwidth_opt,logical_bandwidth_gb_s,clear_leader
3090,RTX 3090,GPU,GPU board NVML,2,2000000,gpu_resident,-1,1.381411013988428e-05,0.0039741842385075,0.0039741842385075,287.7033896302025,5.489981878693474e-08,144.77943057841827,0.5032476805230091,579.1183014316849,2.0129927350837646,63.0,1950.0,8000004.0,0.249999750000125,bandwidth_opt,logical_bandwidth_gb_s,clear_leader
3090,RTX 3090,GPU,GPU board NVML,3,2000000,gpu_resident,-1,1.3754204585453044e-05,0.0039702048673174,0.0039702048673174,288.64502004060705,5.460700999124498e-08,145.41000808692877,0.5037520900908485,581.6406139880382,2.0150103753727615,62.0,1950.0,8000004.0,0.249999750000125,bandwidth_opt,logical_bandwidth_gb_s,clear_leader
3090,RTX 3090,GPU,GPU board NVML,4,2000000,gpu_resident,-1,1.3855103536647872e-05,0.0039622577472398,0.0039622577472398,285.97879349329173,5.489749132689258e-08,144.3510685221399,0.5047624681643302,577.4048514931225,2.019051891708203,62.0,1950.0,8000004.0,0.249999750000125,bandwidth_opt,logical_bandwidth_gb_s,clear_leader
3090,RTX 3090,GPU,GPU board NVML,5,2000000,gpu_resident,-1,1.382743051332375e-05,0.0040023979986731,0.0040023979986731,289.4754937786929,5.5342880213318335e-08,144.63996026397336,0.4997001799079082,578.5604196160238,1.9988027184333517,63.0,1950.0,8000004.0,0.249999750000125,bandwidth_opt,logical_bandwidth_gb_s,clear_leader
3090,RTX 3090,GPU,GPU board NVML,1,2000000,gpu_resident,-1,1.3867925871226304e-05,0.0039716894787203,0.0039716894787203,286.4302542221642,5.507909527442256e-08,144.217601000426,0.5035637883363456,576.8709808723963,2.014257167601543,61.0,1950.0,8000004.0,0.249999750000125,bytes_per_j_opt,logical_gb_per_j,clear_leader
3090,RTX 3090,GPU,GPU board NVML,2,2000000,gpu_resident,-1,1.381411013988428e-05,0.0039741842385075,0.0039741842385075,287.7033896302025,5.489981878693474e-08,144.77943057841827,0.5032476805230091,579.1183014316849,2.0129927350837646,63.0,1950.0,8000004.0,0.249999750000125,bytes_per_j_opt,logical_gb_per_j,clear_leader
3090,RTX 3090,GPU,GPU board NVML,3,2000000,gpu_resident,-1,1.3754204585453044e-05,0.0039702048673174,0.0039702048673174,288.64502004060705,5.460700999124498e-08,145.41000808692877,0.5037520900908485,581.6406139880382,2.0150103753727615,62.0,1950.0,8000004.0,0.249999750000125,bytes_per_j_opt,logical_gb_per_j,clear_leader
3090,RTX 3090,GPU,GPU board NVML,4,2000000,gpu_resident,-1,1.3855103536647872e-05,0.0039622577472398,0.0039622577472398,285.97879349329173,5.489749132689258e-08,144.3510685221399,0.5047624681643302,577.4048514931225,2.019051891708203,62.0,1950.0,8000004.0,0.249999750000125,bytes_per_j_opt,logical_gb_per_j,clear_leader
3090,RTX 3090,GPU,GPU board NVML,5,2000000,gpu_resident,-1,1.382743051332375e-05,0.0040023979986731,0.0040023979986731,289.4754937786929,5.5342880213318335e-08,144.63996026397336,0.4997001799079082,578.5604196160238,1.9988027184333517,63.0,1950.0,8000004.0,0.249999750000125,bytes_per_j_opt,logical_gb_per_j,clear_leader
3090,RTX 3090,GPU,GPU board NVML,1,4000000,gpu_resident,-1,2.2865760277574538e-05,0.00715425507591,0.00715425507591,312.88598225695114,1.6358748153037888e-07,174.93400400611108,0.5591076859237106,699.7363658925398,2.2364318619104933,61.0,1950.0,16000004.0,0.2499998750000312,runtime_opt,runtime_s,clear_leader
3090,RTX 3090,GPU,GPU board NVML,2,4000000,gpu_resident,-1,2.2852745052785523e-05,0.0072513939033864,0.0072513939033864,317.3075097363793,1.6571425615141264e-07,175.0336334108116,0.5516179445350502,700.1348837106008,2.206472881376366,63.0,1950.0,16000004.0,0.2499998750000312,runtime_opt,runtime_s,clear_leader
3090,RTX 3090,GPU,GPU board NVML,3,4000000,gpu_resident,-1,2.284362476016446e-05,0.0072545454545454,0.0072545454545454,317.5748490086805,1.6572011416919183e-07,175.103515400732,0.5513783082706809,700.4144118100464,2.2055143358396156,63.0,1950.0,16000004.0,0.2499998750000312,runtime_opt,runtime_s,clear_leader
3090,RTX 3090,GPU,GPU board NVML,4,4000000,gpu_resident,-1,2.2817083707877983e-05,0.0071412356551299,0.0071412356551299,312.9806842870209,1.629421717207818e-07,175.3071975021476,0.5601270134709256,701.2291406230731,2.2405091741380097,61.0,1950.0,16000004.0,0.2499998750000312,runtime_opt,runtime_s,clear_leader
3090,RTX 3090,GPU,GPU board NVML,5,4000000,gpu_resident,-1,2.2811331025594237e-05,0.0072977439664218,0.0072977439664218,319.92983693954363,1.6647125335808074e-07,175.3514073997705,0.5481144609080144,701.4059803019845,2.192458939861254,64.0,1950.0,16000004.0,0.2499998750000312,runtime_opt,runtime_s,clear_leader
3090,RTX 3090,GPU,GPU board NVML,1,4000000,gpu_resident,-1,2.2865760277574538e-05,0.00715425507591,0.00715425507591,312.88598225695114,1.6358748153037888e-07,174.93400400611108,0.5591076859237106,699.7363658925398,2.2364318619104933,61.0,1950.0,16000004.0,0.2499998750000312,energy_opt,energy_j,clear_leader
3090,RTX 3090,GPU,GPU board NVML,2,4000000,gpu_resident,-1,2.2852745052785523e-05,0.0072513939033864,0.0072513939033864,317.3075097363793,1.6571425615141264e-07,175.0336334108116,0.5516179445350502,700.1348837106008,2.206472881376366,63.0,1950.0,16000004.0,0.2499998750000312,energy_opt,energy_j,clear_leader
3090,RTX 3090,GPU,GPU board NVML,3,4000000,gpu_resident,-1,2.284362476016446e-05,0.0072545454545454,0.0072545454545454,317.5748490086805,1.6572011416919183e-07,175.103515400732,0.5513783082706809,700.4144118100464,2.2055143358396156,63.0,1950.0,16000004.0,0.2499998750000312,energy_opt,energy_j,clear_leader
3090,RTX 3090,GPU,GPU board NVML,4,4000000,gpu_resident,-1,2.2817083707877983e-05,0.0071412356551299,0.0071412356551299,312.9806842870209,1.629421717207818e-07,175.3071975021476,0.5601270134709256,701.2291406230731,2.2405091741380097,61.0,1950.0,16000004.0,0.2499998750000312,energy_opt,energy_j,clear_leader
3090,RTX 3090,GPU,GPU board NVML,5,4000000,gpu_resident,-1,2.2811331025594237e-05,0.0072977439664218,0.0072977439664218,319.92983693954363,1.6647125335808074e-07,175.3514073997705,0.5481144609080144,701.4059803019845,2.192458939861254,64.0,1950.0,16000004.0,0.2499998750000312,energy_opt,energy_j,clear_leader
3090,RTX 3090,GPU,GPU board NVML,1,4000000,gpu_resident,-1,2.2865760277574538e-05,0.00715425507591,0.00715425507591,312.88598225695114,1.6358748153037888e-07,174.93400400611108,0.5591076859237106,699.7363658925398,2.2364318619104933,61.0,1950.0,16000004.0,0.2499998750000312,edp_opt,edp_j_s,clear_leader
3090,RTX 3090,GPU,GPU board NVML,2,4000000,gpu_resident,-1,2.2852745052785523e-05,0.0072513939033864,0.0072513939033864,317.3075097363793,1.6571425615141264e-07,175.0336334108116,0.5516179445350502,700.1348837106008,2.206472881376366,63.0,1950.0,16000004.0,0.2499998750000312,edp_opt,edp_j_s,clear_leader
3090,RTX 3090,GPU,GPU board NVML,3,4000000,gpu_resident,-1,2.284362476016446e-05,0.0072545454545454,0.0072545454545454,317.5748490086805,1.6572011416919183e-07,175.103515400732,0.5513783082706809,700.4144118100464,2.2055143358396156,63.0,1950.0,16000004.0,0.2499998750000312,edp_opt,edp_j_s,clear_leader
3090,RTX 3090,GPU,GPU board NVML,4,4000000,gpu_resident,-1,2.2817083707877983e-05,0.0071412356551299,0.0071412356551299,312.9806842870209,1.629421717207818e-07,175.3071975021476,0.5601270134709256,701.2291406230731,2.2405091741380097,61.0,1950.0,16000004.0,0.2499998750000312,edp_opt,edp_j_s,clear_leader
3090,RTX 3090,GPU,GPU board NVML,5,4000000,gpu_resident,-1,2.2811331025594237e-05,0.0072977439664218,0.0072977439664218,319.92983693954363,1.6647125335808074e-07,175.3514073997705,0.5481144609080144,701.4059803019845,2.192458939861254,64.0,1950.0,16000004.0,0.2499998750000312,edp_opt,edp_j_s,clear_leader
3090,RTX 3090,GPU,GPU board NVML,1,4000000,gpu_resident,-1,2.2865760277574538e-05,0.00715425507591,0.00715425507591,312.88598225695114,1.6358748153037888e-07,174.93400400611108,0.5591076859237106,699.7363658925398,2.2364318619104933,61.0,1950.0,16000004.0,0.2499998750000312,bandwidth_opt,logical_bandwidth_gb_s,clear_leader
3090,RTX 3090,GPU,GPU board NVML,2,4000000,gpu_resident,-1,2.2852745052785523e-05,0.0072513939033864,0.0072513939033864,317.3075097363793,1.6571425615141264e-07,175.0336334108116,0.5516179445350502,700.1348837106008,2.206472881376366,63.0,1950.0,16000004.0,0.2499998750000312,bandwidth_opt,logical_bandwidth_gb_s,clear_leader
3090,RTX 3090,GPU,GPU board NVML,3,4000000,gpu_resident,-1,2.284362476016446e-05,0.0072545454545454,0.0072545454545454,317.5748490086805,1.6572011416919183e-07,175.103515400732,0.5513783082706809,700.4144118100464,2.2055143358396156,63.0,1950.0,16000004.0,0.2499998750000312,bandwidth_opt,logical_bandwidth_gb_s,clear_leader
3090,RTX 3090,GPU,GPU board NVML,4,4000000,gpu_resident,-1,2.2817083707877983e-05,0.0071412356551299,0.0071412356551299,312.9806842870209,1.629421717207818e-07,175.3071975021476,0.5601270134709256,701.2291406230731,2.2405091741380097,61.0,1950.0,16000004.0,0.2499998750000312,bandwidth_opt,logical_bandwidth_gb_s,clear_leader
3090,RTX 3090,GPU,GPU board NVML,5,4000000,gpu_resident,-1,2.2811331025594237e-05,0.0072977439664218,0.0072977439664218,319.92983693954363,1.6647125335808074e-07,175.3514073997705,0.5481144609080144,701.4059803019845,2.192458939861254,64.0,1950.0,16000004.0,0.2499998750000312,bandwidth_opt,logical_bandwidth_gb_s,clear_leader
3090,RTX 3090,GPU,GPU board NVML,1,4000000,gpu_resident,-1,2.2865760277574538e-05,0.00715425507591,0.00715425507591,312.88598225695114,1.6358748153037888e-07,174.93400400611108,0.5591076859237106,699.7363658925398,2.2364318619104933,61.0,1950.0,16000004.0,0.2499998750000312,bytes_per_j_opt,logical_gb_per_j,clear_leader
3090,RTX 3090,GPU,GPU board NVML,2,4000000,gpu_resident,-1,2.2852745052785523e-05,0.0072513939033864,0.0072513939033864,317.3075097363793,1.6571425615141264e-07,175.0336334108116,0.5516179445350502,700.1348837106008,2.206472881376366,63.0,1950.0,16000004.0,0.2499998750000312,bytes_per_j_opt,logical_gb_per_j,clear_leader
3090,RTX 3090,GPU,GPU board NVML,3,4000000,gpu_resident,-1,2.284362476016446e-05,0.0072545454545454,0.0072545454545454,317.5748490086805,1.6572011416919183e-07,175.103515400732,0.5513783082706809,700.4144118100464,2.2055143358396156,63.0,1950.0,16000004.0,0.2499998750000312,bytes_per_j_opt,logical_gb_per_j,clear_leader
3090,RTX 3090,GPU,GPU board NVML,4,4000000,gpu_resident,-1,2.2817083707877983e-05,0.0071412356551299,0.0071412356551299,312.9806842870209,1.629421717207818e-07,175.3071975021476,0.5601270134709256,701.2291406230731,2.2405091741380097,61.0,1950.0,16000004.0,0.2499998750000312,bytes_per_j_opt,logical_gb_per_j,clear_leader
3090,RTX 3090,GPU,GPU board NVML,5,4000000,gpu_resident,-1,2.2811331025594237e-05,0.0072977439664218,0.0072977439664218,319.92983693954363,1.6647125335808074e-07,175.3514073997705,0.5481144609080144,701.4059803019845,2.192458939861254,64.0,1950.0,16000004.0,0.2499998750000312,bytes_per_j_opt,logical_gb_per_j,clear_leader
3090,RTX 3090,GPU,GPU board NVML,1,8000000,gpu_resident,-1,4.115102366060406e-05,0.0134529874084437,0.0134529874084437,326.91879276313546,5.536042031506752e-07,194.4058321848941,0.5946633827203941,777.623523145433,2.378654125545034,59.0,1965.0,32000004.0,0.2499999375000078,runtime_opt,runtime_s,clear_leader
3090,RTX 3090,GPU,GPU board NVML,2,8000000,gpu_resident,-1,4.117687697628459e-05,0.0138853754940711,0.0138853754940711,337.2155806424295,5.717563984888825e-07,194.283772531062,0.5761456723598083,777.1352844080449,2.3045832655849776,65.0,1950.0,32000004.0,0.2499999375000078,runtime_opt,runtime_s,clear_leader
3090,RTX 3090,GPU,GPU board NVML,3,8000000,gpu_resident,-1,4.120014467559217e-05,0.0137495365602471,0.0137495365602471,333.72655009846835,5.664828955045245e-07,194.17405115908167,0.5818377197621145,776.6963988104021,2.3273514608862507,64.0,1950.0,32000004.0,0.2499999375000078,runtime_opt,runtime_s,clear_leader
3090,RTX 3090,GPU,GPU board NVML,4,8000000,gpu_resident,-1,4.116970972788275e-05,0.0138155489687538,0.0138155489687538,335.56514479766827,5.687821407749438e-07,194.3175954573683,0.5790576268878892,777.2705761470929,2.316231086609256,64.0,1950.0,32000004.0,0.2499999375000078,runtime_opt,runtime_s,clear_leader
3090,RTX 3090,GPU,GPU board NVML,5,8000000,gpu_resident,-1,4.126175128935099e-05,0.0138467013244213,0.0138467013244213,335.57727417279045,5.713391462261987e-07,193.88413603434893,0.5777548610722523,775.536738021556,2.3110200220439423,65.0,1950.0,32000004.0,0.2499999375000078,runtime_opt,runtime_s,clear_leader
3090,RTX 3090,GPU,GPU board NVML,1,8000000,gpu_resident,-1,4.115102366060406e-05,0.0134529874084437,0.0134529874084437,326.91879276313546,5.536042031506752e-07,194.4058321848941,0.5946633827203941,777.623523145433,2.378654125545034,59.0,1965.0,32000004.0,0.2499999375000078,energy_opt,energy_j,clear_leader
3090,RTX 3090,GPU,GPU board NVML,2,8000000,gpu_resident,-1,4.117687697628459e-05,0.0138853754940711,0.0138853754940711,337.2155806424295,5.717563984888825e-07,194.283772531062,0.5761456723598083,777.1352844080449,2.3045832655849776,65.0,1950.0,32000004.0,0.2499999375000078,energy_opt,energy_j,clear_leader
