platform,platform_label,device_kind,energy_domain,problem_size,configuration,num_threads,sessions,working_set_bytes,operational_intensity_flop_per_byte,runtime_s_median,runtime_s_ci95_low,runtime_s_ci95_high,runtime_s_session_cv_pct,energy_j_median,energy_j_ci95_low,energy_j_ci95_high,energy_j_session_cv_pct,total_energy_j_median,total_energy_j_ci95_low,total_energy_j_ci95_high,total_energy_j_session_cv_pct,power_w_median,power_w_ci95_low,power_w_ci95_high,power_w_session_cv_pct,edp_j_s_median,edp_j_s_ci95_low,edp_j_s_ci95_high,edp_j_s_session_cv_pct,throughput_gflops_median,throughput_gflops_ci95_low,throughput_gflops_ci95_high,throughput_gflops_session_cv_pct,efficiency_gflop_per_j_median,efficiency_gflop_per_j_ci95_low,efficiency_gflop_per_j_ci95_high,efficiency_gflop_per_j_session_cv_pct,logical_bandwidth_gb_s_median,logical_bandwidth_gb_s_ci95_low,logical_bandwidth_gb_s_ci95_high,logical_bandwidth_gb_s_session_cv_pct,logical_gb_per_j_median,logical_gb_per_j_ci95_low,logical_gb_per_j_ci95_high,logical_gb_per_j_session_cv_pct,temperature_c_median,temperature_c_ci95_low,temperature_c_ci95_high,temperature_c_session_cv_pct,clock_mhz_median,clock_mhz_ci95_low,clock_mhz_ci95_high,clock_mhz_session_cv_pct
AMD,AMD CPU,CPU,CPU package RAPL,2000000,16T,16,5,8000004.0,0.249999750000125,3.9195743932465706e-05,3.82218737087262e-05,3.963057011150073e-05,1.5139386909265964,0.0051504354750459,0.0050753632658427,0.0052284361727276,1.3232525366131531,0.0051504354750459,0.0050753632658427,0.0052284361727276,1.3232525366131531,131.88493269104578,131.2038839224714,132.7982269914416,0.4678171109583188,2.0187515002058646e-07,1.9398989377294783e-07,2.072059063167877e-07,2.8113079535423595,51.025922698290906,50.466066836106485,52.32603234580288,1.5225218274661885,0.3883164850215265,0.3825233652908168,0.394060266278876,1.3229318922546958,204.1038948969565,201.86446920879422,209.30433868744555,1.5225218274661867,1.5532674933528228,1.5300949912574935,1.5762426413573574,1.322931892254699,57.0,56.0,59.0,1.9863683364096478,2416.5,2400.0,2440.0,0.5957816348243274
AMD,AMD CPU,CPU,CPU package RAPL,2000000,20T,20,5,8000004.0,0.249999750000125,4.187089083006288e-05,1.2704325735210268e-05,4.206657064128257e-05,36.17952018849921,0.0057540426686706,0.002159912547673,0.0057580191632533,31.814030525191296,0.0057540426686706,0.002159912547673,0.0057580191632533,31.814030525191296,137.22654824162123,135.86353817876108,169.95250105464646,10.348882993515637,2.409974783201638e-07,2.744023256520567e-08,2.4205284239458586e-07,48.15998034825867,47.76585738567618,47.543666372396785,157.42661528718259,70.26330773003143,0.347581537914121,0.3473414977087353,0.9259629525995002,55.426391162163725,191.0636206062298,190.17485566434772,629.7070908555063,70.26330773003141,1.3903275419833308,1.3893673802016266,3.7038555142516634,55.42639116216373,59.0,56.0,67.0,6.972166887783963,2570.0,2523.5,2577.5,1.1068526133371435
AMD,AMD CPU,CPU,CPU package RAPL,2000000,32T,32,5,8000004.0,0.249999750000125,5.365562058420331e-05,9.03398872875424e-06,5.4133742658836085e-05,44.639168953971634,0.0082160766004883,0.0018993696717339,0.0083278225040042,40.70974473749227,0.0082160766004883,0.0018993696717339,0.0083278225040042,40.70974473749227,153.65406309499718,153.05167913989334,210.05400859282756,15.335010176932023,4.406334804752772e-07,1.7158884206181694e-08,4.508162003402273e-07,53.242970059992324,37.274734281776574,36.94551497398724,221.38604109989785,111.26794726566038,0.2434250673711021,0.240158696830817,1.0529803806829439,89.6749354221475,149.09908622611798,147.7822076780827,885.5450499441986,111.26794726566038,0.9737012431851647,0.9606357479585357,4.211925734655404,89.67493542214747,56.0,54.0,63.0,6.274130169438544,2964.0,2940.0,2988.5,0.6892659605859439
AMD,AMD CPU,CPU,CPU package RAPL,2000000,64T,64,5,8000004.0,0.249999750000125,0.0001131185950872,0.0001122910749399,0.0001139114542828,0.5574690029067771,0.0169242433033233,0.0168218108477168,0.0169899859735055,0.43311007739844903,0.0169242433033233,0.0168218108477168,0.0169899859735055,0.43311007739844903,149.43662120293862,148.92459540946828,149.8766967413722,0.2610953188836949,1.9144466253858844e-06,1.8889392225257898e-06,1.9318156652347266e-06,0.9669628291357183,17.680550208904698,17.55748807345346,17.81084561769875,0.5577133619176441,0.1181736142736304,0.11771634203340929,0.11889320466776364,0.43335426143082817,70.722271557855,70.23002252380124,71.2434537142131,0.557713361917651,0.47269492978921507,0.4708658389992408,0.475573294244111,0.4333542614308213,54.0,53.0,55.0,1.3759180866596776,4181.5,4172.0,4196.5,0.23073059924374
INTEL,Intel CPU,CPU,CPU package RAPL,2000000,1T,1,5,8000004.0,0.249999750000125,0.0002980777248362,0.0002978359630842,0.0002987431947352,0.11905679193080175,0.0155824008338296,0.0149768974664679,0.0160517051816557,2.897163327356038,0.0155824691780821,0.0149769612518628,0.0160517188802858,2.897073769200422,52.27681782336792,50.24161243117585,53.89217948793174,2.890512460692641,4.6447665880336335e-06,4.464883209953019e-06,4.782313492409812e-06,2.920538343883363,6.7096560170641455,6.694709821834634,6.715102431853028,0.11891440133526879,0.1283498622149403,0.12459729214847841,0.13353893918802884,2.8921745721461627,26.83865090689407,26.778866066191213,26.86043658783527,0.11891440133526782,0.5133999622594667,0.4983896669833314,0.5341562909081392,2.892174572146162,95.0,85.0,97.5,6.014369360363646,1363.5,1358.5,1364.5,0.22273095738145252
INTEL,Intel CPU,CPU,CPU package RAPL,2000000,2T,2,5,8000004.0,0.249999750000125,0.000165029646902,0.0001647518690812,0.0001666326666666,0.5561462328600933,0.0115836089166666,0.0110510007476324,0.0117229540306462,2.561733334083886,0.0115836535,0.0110510833194882,0.0117230075782811,2.5615907448860167,69.47556784924919,67.03088990362842,71.01476252435667,2.2767226190876584,1.930207643407161e-06,1.8206730283901766e-06,1.93463496432592e-06,2.9224383976495494,12.11902853544651,12.00244249827445,12.139461671383382,0.5550736985782269,0.17265767641053414,0.17060537768651088,0.18097899418100083,2.5843641376901103,48.47616261792442,48.0098180028918,48.55789524340449,0.5550736985782196,0.6906313962731875,0.6824221931678954,0.723916700640342,2.584364137690105,94.5,87.5,97.0,4.483701711007905,1566.0,1517.0,1657.5,3.662472450108705
INTEL,Intel CPU,CPU,CPU package RAPL,2000000,4T,4,5,8000004.0,0.249999750000125,7.990370636632319e-05,7.813698204151442e-05,8.472839349262838e-05,3.6547613873949536,0.0074874711409923,0.0066590304105423,0.0081088736231147,7.170920595795324,0.0074874801446882,0.006659032353438,0.0081088736231147,7.170909490242935,95.19815493793688,79.23459989902899,97.20986044116724,8.022264194745752,5.936616095815927e-07,5.596381235102229e-07,6.870518351212575e-07,8.063119077745498,25.030115509672207,23.604826169329005,25.59606152868042,3.6220205436821304,0.26711274906295585,0.24664325687588906,0.3003438754137066,7.506632780026674,100.12056215920093,94.41939909666792,102.38434849901898,3.622020543682128,1.068452064703354,0.986574014077077,1.2013767030309288,7.506632780026676,91.0,59.5,93.0,16.976579206772104,1900.0,1845.5,1918.5,1.4580571853551973
INTEL,Intel CPU,CPU,CPU package RAPL,2000000,8T,8,5,8000004.0,0.249999750000125,3.272717167424069e-05,3.215614990390775e-05,3.308030926139168e-05,1.102646322206509,0.0046300725635073,0.0041174852338244,0.0048767708011186,6.572590987105428,0.0046300725635073,0.0041174852338244,0.0048767708011186,6.572592741307667,141.49432410153554,128.01980677596924,147.62667245476285,5.5538331887999055,1.5152917965009505e-07,1.3240247240598404e-07,1.6132508629792813e-07,7.635138958336873,61.11126925074874,60.458896686743394,62.196469601510096,1.1076488333840748,0.431958456928587,0.41010723726061804,0.4857331323426174,6.827757239601269,244.4453214481942,241.83582858268122,248.78612719204315,1.107648833384074,1.7278355555490394,1.6404305894722413,1.9429344723039703,6.8277572396012705,95.0,81.0,99.0,7.97174919356511,2459.5,2459.5,2460.0,0.009091185467148275
INTEL,Intel CPU,CPU,CPU package RAPL,2000000,10T,10,5,8000004.0,0.249999750000125,2.5915628231644263e-05,2.554204487506374e-05,2.6627518109237036e-05,1.5215559897679014,0.0041927107834197,0.0037688949133095,0.0042670872944535,5.140751211876495,0.0041927107834197,0.0037688949133095,0.0042670872944535,5.140760198111626,159.9974750156797,147.51140421014418,163.6560048978524,4.066853158664663,1.0942808017416487e-07,9.626528300515072e-08,1.1362194420675584e-07,6.368427142699762,77.1734716258162,75.110229642702,78.30222716242132,1.5113672766498696,0.4770181162767304,0.4687035586545568,0.5306592637903462,5.3397876260919865,308.69419519730565,300.4412190118768,313.2092218587505,1.511367276649863,1.9080743731803407,1.8748161094333993,2.1226391777995013,5.339787626091986,97.0,85.0,99.0,6.338252246462537,2739.0,2600.0,2739.0,2.292810924110879
INTEL,Intel CPU,CPU,CPU package RAPL,2000000,16T,16,5,8000004.0,0.249999750000125,3.676314923189466e-05,2.382813095238095e-05,3.7710322967853257e-05,17.199381076087775,0.0050328793840729,0.0036282996904761,0.0053178605815592,13.979510818999955,0.0050328793840729,0.0036282996904761,0.0053178608597285,13.979511560764912,140.4383143138071,130.9507840739817,152.26091614381858,5.998303842479421,1.84975213561672e-07,8.645560015914778e-08,1.9792117731627032e-07,27.37995871650111,54.40227624092818,53.03584914149184,83.93436329508489,22.2632285766306,0.39738663444413486,0.3760909052289594,0.5512221069416575,16.690694703845317,217.60932257292652,212.14360870946996,335.73778891796064,22.263228576630606,1.5895481273238719,1.5043651252802108,2.20489063265616,16.690694703845306,92.0,81.5,96.0,6.890317565379016,3200.0,3199.5,3202.0,0.03045587708905091
INTEL,Intel CPU,CPU,CPU package RAPL,2000000,20T,20,5,8000004.0,0.249999750000125,2.721409771343971e-05,2.508923127967982e-05,3.3444122178917794e-05,11.3395645051365,0.0038754635983361,0.0034190598884349,0.0045863895888093,11.472988801454653,0.0038754635983361,0.0034190640150965,0.0045863914468715,11.472975952395927,137.19861124127954,135.19597547953268,142.40714546661872,2.2116242313099432,1.0546724504999729e-07,8.578158430001949e-08,1.5338777376825477e-07,23.491580518980136,73.49128459299602,59.80121078677141,79.71543558689389,10.36682679794029,0.5160670328212305,0.43607263649820727,0.5849558256540263,10.884755729217419,293.9654323372695,239.20508235204844,318.86206120947736,10.36682679794029,2.0642701955540854,1.7442922902842473,2.3398256424405774,10.884755729217414,91.0,88.0,96.0,4.139007122752124,3600.0,3599.0,3603.5,0.049490416845921176
3090,RTX 3090,GPU,GPU board NVML,4000000,gpu_resident,-1,5,16000004.0,0.2499998750000312,2.284362476016446e-05,2.2811331025594237e-05,2.2865760277574538e-05,0.10194710997522799,0.0072513939033864,0.0071412356551299,0.0072977439664218,0.9482738468472162,0.0072513939033864,0.0071412356551299,0.0072977439664218,0.9482738468472162,317.3075097363793,312.88598225695114,319.92983693954363,0.9795008639967446,1.6571425615141264e-07,1.629421717207818e-07,1.6647125335808074e-07,0.9276995628761322,175.103515400732,174.93400400611108,175.3514073997705,0.10195550269609376,0.5516179445350502,0.5481144609080144,0.5601270134709256,0.9498611374646356,700.4144118100464,699.7363658925398,701.4059803019845,0.1019555026960993,2.206472881376366,2.192458939861254,2.2405091741380097,0.9498611374646242,63.0,61.0,64.0,2.150065362980567,1950.0,1950.0,1950.0,0.0
5060ti,RTX 5060 Ti,GPU,GPU board NVML,4000000,gpu_resident,-1,5,16000004.0,0.2499998750000312,1.228461746965751e-05,1.2284477980197534e-05,1.2284663100093362e-05,0.0006731382627804485,0.0010193909390201,0.0010149071298707,0.0010198147511178,0.201389277005335,0.0010193909390201,0.0010149071298707,0.0010198147511178,0.201389277005335,82.98100744883345,82.61715094331143,83.0156917104903,0.20090953359468963,1.2522827737896893e-08,1.2467604288842092e-08,1.252803750869959e-08,0.2018193161765367,325.61038305668285,325.6091736019688,325.61408034170944,0.0006731393768786833,3.923910687145248,3.9222799980248126,3.9412463291193975,0.20191916675044774,1302.4421834476605,1302.4373456263852,1302.4569725951612,0.0006731393768738483,15.695650596404327,15.689127836661209,15.764993198972219,0.20191916675044724,58.0,55.0,59.0,2.872670756145976,2767.0,2767.0,2767.0,0.0
AMD,AMD CPU,CPU,CPU package RAPL,4000000,1T,1,5,16000004.0,0.2499998750000312,0.0006217565789473,0.0005875954653937,0.0006350662729658,3.01200747743825,0.0425067077205882,0.040375558770883,0.0438975862860892,3.020793607089211,0.0425067077205882,0.040375558770883,0.0438975862860892,3.020793607089211,68.66345946548907,67.89973098106239,69.22633484552716,0.9096863049731893,2.6242193397576176e-05,2.3724495246507685e-05,2.7877876514901287e-05,5.896043518530128,6.433384278413947,6.298553663257457,6.807402772109422,3.085765995064889,0.09410277140947788,0.09112116037385791,0.09906981158325456,3.0697358835077115,25.733549980427558,25.194227250140305,27.22962470324664,3.085765995064892,0.37641127384350137,0.364484823737798,0.3962794444726909,3.069735883507705,53.5,53.0,54.0,0.9345794392523363,1834.0,1794.0,1834.0,0.9739299695649134
AMD,AMD CPU,CPU,CPU package RAPL,4000000,2T,2,5,16000004.0,0.2499998750000312,0.000187820745964,0.0001867903643425,0.0001928330177962,1.2952311979057722,0.0152098996636771,0.0151516606399091,0.0154388201405585,0.7949598698376787,0.0152098996636771,0.0151516606399091,0.0154388201405585,0.7949598698376787,80.9661319648368,78.62435072977267,82.66038585210654,1.9734460042872066,2.8838228390732495e-06,2.8552551107046166e-06,2.921740445817575e-06,0.8234457312406465,21.296896567361564,20.743330399089075,21.414375490298717,1.2845076178661046,0.262986547475552,0.2590870910848826,0.2639973990351989,0.7917000221420605,85.18762886325004,82.97336308302746,85.65754478995656,1.2845076178661075,1.0519467158754343,1.036348882513842,1.0559901241357257,0.7917000221420589,59.0,58.0,59.0,0.9346801322613755,1873.0,1865.0,1893.0,0.572183785888348
AMD,AMD CPU,CPU,CPU package RAPL,4000000,4T,4,5,16000004.0,0.2499998750000312,0.0001015551563606,0.0001014764818935,0.0001017091728257,0.09464568215328338,0.0099618066227211,0.0097797302398542,0.0101099582363065,1.3938791017854975,0.0099618066227211,0.0097797302398542,0.0101099582363065,1.3938791017854975,98.58231378479152,96.42139790386908,99.32421251476175,1.2779163723477767,1.0125033938255289e-06,9.931820336728813e-07,1.028275489517107e-06,1.4457210242487144,39.387453511438494,39.32780976259474,39.41799050737703,0.0946166354964238,0.40153349201506455,0.39564940888038047,0.4090091343930192,1.3942029001328262,157.5498928206807,157.31131770601814,157.67204086550885,0.09461663549642173,1.6061347711274427,1.5825984268205373,1.6360373555905499,1.3942029001328258,59.0,57.0,59.0,1.5315534092464314,1940.5,1913.0,1943.0,0.6468393600173079
AMD,AMD CPU,CPU,CPU package RAPL,4000000,8T,8,5,16000004.0,0.2499998750000312,5.3366081362163206e-05,4.776400513600913e-05,6.272568926974663e-05,13.15786896973167,0.0066954178638804,0.006263116939319,0.0076482515524093,9.843108195968382,0.0066954178638804,0.006263116939319,0.0076482515524093,9.843108195968382,125.66774069694142,121.95142755826556,130.86571760068966,3.353321122223595,3.573082144775224e-07,2.9915154965705853e-07,4.79741850333283e-07,22.992464965215436,74.95395760566406,63.76970977231252,83.74505003527047,12.968298853820443,0.5974233544972141,0.5229952195727594,0.6386594787794154,9.662036923216702,299.81598033060897,255.07896662870147,334.9803676312238,12.968298853820457,2.3896946128358643,2.0919819242817383,2.5546391924369383,9.662036923216698,60.0,56.0,62.0,3.8519440037133044,2094.5,2069.0,2110.5,0.7517356866874895
AMD,AMD CPU,CPU,CPU package RAPL,4000000,10T,10,5,16000004.0,0.2499998750000312,5.630532660499019e-05,3.907221964064436e-05,5.6681383514148304e-05,14.605527109652714,0.0074426047378749,0.0056597239196096,0.0074570347556201,11.206562934893407,0.0074426047378749,0.0056597239196096,0.0074570347556201,11.206562934893407,132.10082838634102,131.54778751546706,144.83658633072855,4.290234091387197,4.1905829055789363e-07,2.2113797609239485e-07,4.2267504686163606e-07,23.318514375594756,71.04121832134956,70.56989000632908,102.37450128988971,18.153832492943014,0.5374461147512352,0.5364061092762568,0.7067480776122229,13.18288830179131,284.1650153678704,282.2797011651316,409.49820990861264,18.15383249294301,2.149785533897439,2.145625509917514,2.8269937239454004,13.182888301791307,59.0,57.0,59.0,1.5315534092464314,2174.5,2153.0,2206.0,0.8969159449536256
AMD,AMD CPU,CPU,CPU package RAPL,4000000,16T,16,5,16000004.0,0.2499998750000312,5.096557136347527e-05,2.63445794269114e-05,5.165481598693278e-05,23.96948200548988,0.0076525984760265,0.0048083375808794,0.0077307342402123,17.995817886224266,0.0076525984760265,0.0048083375808794,0.0077307342402123,17.995817886224266,149.94603569588102,149.60868999177848,182.72592484884888,9.30416641867816,3.900190537459507e-07,1.2667363131088039e-07,3.9932965462204695e-07,35.04103455798996,78.48433546389356,77.43709707555415,151.83385299800756,35.20528535066237,0.5226981413608598,0.5174151478644223,0.8318881386170139,23.67211448799702,313.93749882428443,309.74854317644946,607.3357156598123,35.20528535066239,2.090793610839983,2.069661626288244,3.327554218244749,23.67211448799701,60.0,59.0,68.0,6.264800494340135,2429.5,2381.5,2463.5,1.2563533465943089
AMD,AMD CPU,CPU,CPU package RAPL,4000000,20T,20,5,16000004.0,0.2499998750000312,5.040276333382856e-05,2.1839130622184868e-05,5.246719609675076e-05,29.014107935062857,0.0079647874263358,0.0044215604728346,0.0081805379684418,22.14424782198513,0.0079647874263358,0.0044215604728346,0.0081805379684418,22.14424782198513,158.0091904529931,156.0498207528656,202.2229404156862,12.123810365866788,4.014472956538568e-07,9.656303672012432e-08,4.2920988976715105e-07,40.54872481998609,79.36070833075418,76.23809346746692,183.15742825113543,47.33271745995242,0.5022103900442952,0.4889652753194061,0.9046577615697874,31.43620203918513,317.4429920444731,304.9525263460927,732.6300793194898,47.33271745995241,2.008842564598212,1.9558620792084196,3.618632855595125,31.436202039185133,60.5,59.0,69.5,6.817701491148647,2561.5,2527.5,2583.0,0.8316081047180602
AMD,AMD CPU,CPU,CPU package RAPL,4000000,32T,32,5,16000004.0,0.2499998750000312,6.170787612777371e-05,1.5035171399277849e-05,6.220875046347794e-05,39.82628149074196,0.0104366040599853,0.0036608167803384,0.0105806875849709,33.34917118557078,0.0104366040599853,0.0036608167803384,0.0105806875849709,33.34917118557078,170.27212030840664,169.08983697058628,243.48719176199023,17.807841949708344,6.44020670528193e-07,5.504100775374033e-08,6.582113537054737e-07,50.28989137378711,64.8215309131287,64.29961975121739,266.04279351229235,84.95608810841576,0.38326633615778216,0.37804717017462164,1.0926520610054258,60.06134285740394,259.286253295609,257.1986076041412,1064.1717061348893,84.95608810841574,1.5330661111639927,1.5121894367930158,4.370610429326371,60.06134285740394,57.0,56.0,66.5,7.312344810647889,2974.5,2968.5,2996.0,0.3634737333654637
AMD,AMD CPU,CPU,CPU package RAPL,4000000,64T,64,5,16000004.0,0.2499998750000312,1.6054006703229737e-05,1.0792997155417635e-05,0.0001169610829103,104.54728711895017,0.003917191179159,0.0030709011533488,0.0187505295544275,87.86379355547595,0.003917191179159,0.0030709011533488,0.0187505295544275,87.86379355547595,244.05461645607005,160.2588876280845,284.272967436374,27.160104505678618,6.288661344805098e-08,3.3144227412662334e-08,2.193082241827425e-06,130.14516916939345,249.15892175348864,34.199401206533686,370.6105859568551,79.1822724120493,1.0211395913688284,0.2133272550190719,1.3025489262778858,68.02485333909468,996.6361853319227,136.79767322495425,1482.4430850487777,79.18227241204929,4.084560407755006,0.8533094467309044,5.210198310210047,68.02485333909468,66.0,53.5,71.5,12.636359701230077,4119.5,4072.5,4186.0,1.1857639916749327
INTEL,Intel CPU,CPU,CPU package RAPL,4000000,1T,1,5,16000004.0,0.2499998750000312,0.0006711426657736,0.0006648965517241,0.0006878505154639,1.5061204087424003,0.0346551537414965,0.0293307993127147,0.0349568320026613,7.150971968210568,0.0346578023809523,0.0293367350515463,0.0349602628077179,7.147334228889285,50.76754591162816,42.66704745588421,52.5082830204127,8.222795400351698,2.320131010433872e-05,2.017520542621901e-05,2.3651541267740302e-05,6.202730625173235,5.959983180907381,5.815215530226537,6.015971942744872,1.4988625389984247,0.1154229189065854,0.11442681647168358,0.13637538334204305,7.8720232284216065,23.839944643598866,23.260873751340114,24.06389980292638,1.4988625389984265,0.4616919064722372,0.45770749474042444,0.5455018061190071,7.872023228421611,93.0,65.0,96.0,14.93469743399492,1363.5,1362.0,1432.0,2.527697319406696
INTEL,Intel CPU,CPU,CPU package RAPL,4000000,2T,2,5,16000004.0,0.2499998750000312,0.0003774283829626,0.0003713856560415,0.0003815830792682,1.0894333511163934,0.0257200961610839,0.0241616955030487,0.0261450316927665,3.0715267558927812,0.0257759523899134,0.0242137818216463,0.026185726137211,3.0618564975164326,67.98557430586719,63.28781164924111,69.9905706377105,4.0142663310277635,9.643452742905561e-06,9.219694170393943e-06,9.760100203584874e-06,2.282519465857288,10.59803443663209,10.482642489470964,10.770472512683758,1.09021158619293,0.15552037499969562,0.152992700372464,0.16555125444302052,3.1776612005259905,42.39215894260254,41.93059092317408,43.08191159168544,1.0902115861929251,0.6220818110396102,0.6119711074753332,0.6622053488746737,3.177661200525993,93.0,84.0,96.0,5.335520119847654,1647.5,1520.0,1675.5,3.8187177328369875
INTEL,Intel CPU,CPU,CPU package RAPL,4000000,4T,4,5,16000004.0,0.2499998750000312,0.0001881552789217,0.0001850642725598,0.000190024697199,1.0543348741196457,0.0174609873167981,0.0162097908521541,0.0179414279296143,3.9305265591280865,0.01755076052236,0.0162961012526096,0.0180366337514039,3.9226266327373014,92.88846258157358,85.3941921761565,95.84313140533038,4.684963257291694,3.2803478849450904e-06,3.0764592515106234e-06,3.3757743763501572e-06,3.3623280972246308,21.2590314920932,21.049890140390918,21.614107059521583,1.061867160250389,0.22908206319764385,0.22294763915627702,0.24676438064396403,4.048151569390338,85.03616848644641,84.19960266135448,86.45647146631127,1.0618671602503953,0.9163287109548164,0.8917910025204979,0.9870580161047408,4.0481515693903365,91.0,77.5,94.0,7.7696899644773625,1900.0,1778.5,1924.0,3.2220894469624626
INTEL,Intel CPU,CPU,CPU package RAPL,4000000,8T,8,5,16000004.0,0.2499998750000312,0.0001167009400023,0.0001128040548129,0.0001180707124321,1.6980116279860828,0.0165989606628921,0.0157904997674418,0.0167530981780201,2.4777343560435154,0.0166018661240858,0.0157940694767441,0.0167540170593013,2.4709352189697618,140.31848110967798,135.22240182405622,147.50104936201447,3.3385730292675095,1.8776834713631613e-06,1.8427871268996738e-06,1.9598511111000734e-06,2.7498760261409214,34.27563651090699,33.87799495408581,35.45970937511521,1.7264806319943653,0.24097888302984052,0.23876174767768982,0.2533168081384947,2.51184947568818,137.10261459491812,135.51204757235007,141.8389084198973,1.7264806319943617,0.9639160140772487,0.955047468234374,1.0132677391877218,2.5118494756881806,92.0,86.0,96.0,4.3844470147054695,2459.0,2320.0,2460.0,2.5635111494560605
INTEL,Intel CPU,CPU,CPU package RAPL,4000000,10T,10,5,16000004.0,0.2499998750000312,0.000109699770316,0.0001060322563615,0.0001117615967885,2.022993381094117,0.0177628872908235,0.0159060761314655,0.0184009465878679,5.55721333548397,0.0177629182434649,0.0159061865840517,0.018400990912132,5.557092567855713,164.21567573409732,147.28744816852554,166.35222038017093,4.819486210246811,1.9485846559523333e-06,1.7176591102631261e-06,2.056519173080017e-06,6.853795391574814,36.46314835917746,35.79046036331856,37.72435990009157,2.035933091035737,0.2251885594109716,0.21738006688401978,0.2514761633818146,5.904782629921955,145.8526663630248,143.16191303421286,150.89751504910495,2.0359330910357376,0.9007546880211178,0.8695207022963216,1.005905156479711,5.904782629921961,97.0,79.0,98.5,8.786992901152397,2739.0,2739.0,2740.0,0.016325834903075893
INTEL,Intel CPU,CPU,CPU package RAPL,4000000,16T,16,5,16000004.0,0.2499998750000312,0.0001161608529377,0.0001147150451583,0.0001173349742147,1.012443027647354,0.0153404463244541,0.0150308241969273,0.0159256246483825,2.2877137525046543,0.0153418097633474,0.0150312640828677,0.0159265015822784,2.286753570869032,133.7663748463258,128.50855032154686,136.31235557766496,2.397793846773941,1.773224080014702e-06,1.7584437370626962e-06,1.8686327574709513e-06,2.5705513128531208,34.43500025043119,34.09042382095543,34.86900078782375,1.013155375593736,0.2607485411701242,0.2511674793494686,0.26611973818559503,2.276490459446492,137.74006987174246,136.3617634646864,139.47607288931403,1.0131553755937404,1.0429946861777095,1.0046704197329588,1.0644794849819896,2.276490459446494,88.0,81.0,89.5,4.087322434604321,3376.0,3343.5,3385.0,0.4791782747887052
INTEL,Intel CPU,CPU,CPU package RAPL,4000000,20T,20,5,16000004.0,0.2499998750000312,0.0001202804688434,0.0001022194292098,0.0001221687963977,6.9926470485009995,0.0161959582458595,0.0142608066727605,0.0188607806377023,11.363854760195583,0.0161980442617214,0.0142609340849075,0.0188610422903736,11.363232060852228,139.73370944439318,128.02734788731428,154.24576714880533,7.2169865301168565,1.8952312376107148e-06,1.4577315181608855e-06,2.304198869629135e-06,16.855214748343556,33.25559867253117,32.74157655592083,39.13149418776554,7.6318384485494395,0.24697513659141476,0.2120802461380674,0.2804889717522347,11.358252337309429,133.02246120133867,130.9663717068528,156.5260550140701,7.631838448549437,0.9879010403160556,0.848321408712868,1.1219564479870225,11.358252337309423,89.0,74.0,95.0,9.171757150371816,3873.5,3673.5,3968.5,3.0175126767152545
3090,RTX 3090,GPU,GPU board NVML,8000000,gpu_resident,-1,5,32000004.0,0.2499999375000078,4.117687697628459e-05,4.115102366060406e-05,4.126175128935099e-05,0.10396623624124772,0.0138155489687538,0.0134529874084437,0.0138853754940711,1.2606728050938032,0.0138155489687538,0.0134529874084437,0.0138853754940711,1.2606728050938032,335.56514479766827,326.91879276313546,337.2155806424295,1.2104017355986705,5.687821407749438e-07,5.536042031506752e-07,5.717563984888825e-07,1.3167913894114611,194.283772531062,193.88413603434893,194.4058321848941,0.10387738431684795,0.5790576268878892,0.5761456723598083,0.5946633827203941,1.2782029738312373,777.1352844080449,775.536738021556,777.623523145433,0.1038773843168509,2.316231086609256,2.3045832655849776,2.378654125545034,1.2782029738312475,64.0,59.0,65.0,3.958959116091841,1950.0,1950.0,1965.0,0.3434820241935161
5060ti,RTX 5060 Ti,GPU,GPU board NVML,8000000,gpu_resident,-1,5,32000004.0,0.2499999375000078,2.0508436181337272e-05,2.046900967127886e-05,2.0509926092663615e-05,0.08526104877759659,0.0018198622132004,0.0018101359096119,0.0018676395184281,1.2346462736036488,0.0018198622132004,0.0018101359096119,0.0018676395184281,1.2346462736036488,88.74547345929597,88.43261715316386,91.06146592415148,1.1871959288154348,3.732252805824761e-08,3.705168944017514e-08,3.8305148490698196e-08,1.2852012925310283,390.08332616213903,390.0549891723693,390.8346875826249,0.08534893629699844,4.395936649473723,4.283481325525391,4.419557093762772,1.2195701353408126,1560.333694731931,1560.220346744515,1563.3391411652358,0.08534893629699326,17.583750993832087,17.133929585583424,17.678232794608736,1.2195701353408126,60.0,57.0,64.0,4.249182927993987,2767.0,2760.0,2775.0,0.24448429342420622
AMD,AMD CPU,CPU,CPU package RAPL,8000000,1T,1,5,32000004.0,0.2499999375000078,0.0016982568259385,0.0016893112416107,0.0017128794871794,0.5652584197699454,0.1203413565436241,0.1192372999999999,0.1218180627118644,0.9044799986647638,0.1203413565436241,0.1192372999999999,0.1218180627118644,0.9044799986647638,71.25624768924054,70.1918034838217,71.69057342635662,0.823078585439486,0.00020570214395864174,0.0002018010463652504,0.0002077506920973788,1.1879220483446746,4.710712112450363,4.670497288267259,4.735657232927828,0.5643600010966884,0.06647755376681314,0.06567169779183202,0.06709309083650844,0.9047001875662781,18.842853160514153,18.681993823566906,18.942633667369133,0.5643600010966905,0.2659102815448146,0.2626868568390341,0.26837243043913295,0.9047001875662724,53.5,53.0,54.0,0.7833895379532543,1814.5,1813.5,1834.0,0.5941456820703368
