platform,platform_label,device_kind,energy_domain,problem_size,configuration,num_threads,sessions,runtime_s_median,runtime_s_ci95_low,runtime_s_ci95_high,runtime_s_session_cv_pct,energy_j_median,energy_j_ci95_low,energy_j_ci95_high,energy_j_session_cv_pct,power_w_median,power_w_ci95_low,power_w_ci95_high,power_w_session_cv_pct,throughput_gflops_median,throughput_gflops_ci95_low,throughput_gflops_ci95_high,throughput_gflops_session_cv_pct,efficiency_gflop_per_j_median,efficiency_gflop_per_j_ci95_low,efficiency_gflop_per_j_ci95_high,efficiency_gflop_per_j_session_cv_pct,edp_j_s_median,edp_j_s_ci95_low,edp_j_s_ci95_high,edp_j_s_session_cv_pct,temperature_c_median,temperature_c_ci95_low,temperature_c_ci95_high,temperature_c_session_cv_pct,clock_mhz_median,clock_mhz_ci95_low,clock_mhz_ci95_high,clock_mhz_session_cv_pct
AMD,AMD CPU,CPU,CPU package RAPL,256,20T,20,5,9.300398849828402e-05,9.12170891251022e-05,9.467848722059796e-05,1.3639686417442898,0.0175695056117243,0.0173753645861724,0.0177903840894086,0.863832027919338,188.8320759965576,187.61725539096335,190.76398459649076,0.6197170359184558,360.784871076998,354.4039726978232,367.85247503327855,1.36742345265905,1.9098108245919456,1.8860993574599905,1.931149808891099,0.8651076678890378,1.6339297083791543e-06,1.5847238439807613e-06,1.6841052354737385e-06,2.223269218251995,69.0,67.0,70.5,2.0780582094740714,2524.0,2521.0,2527.5,0.10441974354548318
AMD,AMD CPU,CPU,CPU package RAPL,256,32T,32,5,7.902664824318989e-05,7.563195953540653e-05,8.878266146510619e-05,6.406104600021528,0.0167870356605119,0.0163901396028475,0.0190910238838318,6.334664033085277,215.02749616620315,211.40845231636888,216.6345945962235,0.9633397136631369,424.5964209027623,377.9390192440641,443.65414047340323,6.015787774085027,1.998830089992005,1.757602536363556,2.047232837124249,5.881753101494934,1.333067413457149e-06,1.2399329005039085e-06,1.6949520205766773e-06,13.129584903130894,65.0,62.5,69.0,4.179890984366365,2956.5,2927.0,2974.5,0.6094852861008302
AMD,AMD CPU,CPU,CPU package RAPL,256,64T,64,5,7.739902381882077e-05,7.319476956839794e-05,9.197392038386352e-05,9.01175079165799,0.0166739039941511,0.0158468404901243,0.0193866617202772,7.8753442318366496,215.8914316287509,210.60355262716317,216.56997639565083,1.1602879550690826,433.52526097158244,364.8255055341427,458.4266361907808,8.259670382306032,2.0123920595782656,1.7307998913966827,2.117420947154167,7.324033150325642,1.287948527427747e-06,1.1594733101642677e-06,1.7834129095422117e-06,17.550703159496074,64.5,63.0,68.5,3.6735215787358206,2939.5,2927.0,2960.5,0.4692938974765308
INTEL,Intel CPU,CPU,CPU package RAPL,256,1T,1,5,0.0002008121199837,0.0001868159133709,0.0002042905170651,3.464674590215479,0.013061316781516,0.0109071210922787,0.0139417762109135,9.421156033544221,65.04245649877507,58.3585261307102,68.51999446050678,6.310374337788944,167.09365949985303,164.24860283312813,179.6122792461572,3.611169033791675,2.568993047277229,2.4067544545532074,3.0763784243445906,10.381778211139183,2.6228717336098355e-06,2.037200480985083e-06,2.846473662365256e-06,12.465269561409533,98.5,98.5,99.0,0.27746836753047927,1336.0,1327.5,1417.5,2.761287840757729
INTEL,Intel CPU,CPU,CPU package RAPL,256,2T,2,5,0.0001122455885637,0.0001116249174917,0.0001189360341151,2.6559643716661,0.0085481906086956,0.0082347973200269,0.0098019954394693,7.370644781147258,74.4904201015634,73.34172446310724,82.45318353245894,4.8566268166624775,298.93764582968595,282.1216652266024,300.599836971839,2.5911843366929723,3.9253256666816645,3.4232246084187836,4.074712551624815,6.83237748875516,9.690142793339438e-07,9.224182709551168e-07,1.1667660413893446e-06,10.181060292012067,94.0,88.0,99.0,5.373836042717645,1603.0,1468.0,1627.0,4.088556464510655
INTEL,Intel CPU,CPU,CPU package RAPL,256,4T,4,5,6.681527759461954e-05,6.495103213307503e-05,6.902820142896401e-05,2.612141000956207,0.0069324714075756,0.0057264349895958,0.0072960663643585,8.938437543197582,104.83814247586494,88.0380634344329,107.93529254986402,7.995794326077647,502.19700056596116,486.0974399648876,516.6112207616954,2.6007343237939335,4.8401832517235786,4.5989757116128205,5.85956743784992,9.962858958825914,4.683652220700697e-07,3.725259395537451e-07,4.932697867523098e-07,10.465311217484006,99.0,78.0,99.5,9.773947431265748,1800.0,1704.5,1889.0,3.6292261450890537
INTEL,Intel CPU,CPU,CPU package RAPL,256,8T,8,5,3.926455906821964e-05,3.7860488607879085e-05,4.100628775736654e-05,2.8635155823207055,0.0055139437543533,0.0052166668599648,0.005699931683628,3.245914959091479,139.88276082610014,134.13241866844297,145.21499558015887,3.0885617988169485,854.5729990677175,818.2752898419133,886.2651601653404,2.845758745823953,6.0853779971020785,5.886813011527648,6.43215925048095,3.3242772077166505,2.177878856343998e-07,1.9750631591859585e-07,2.257989095640775e-07,5.180875197035598,98.0,88.0,99.5,5.848976518656018,2222.0,2119.0,2264.5,2.469600595124792
INTEL,Intel CPU,CPU,CPU package RAPL,256,10T,10,5,6.35302962868769e-05,6.279679925419515e-05,6.486252317923141e-05,1.2958311288421398,0.008834782678403,0.0083803212741607,0.0093375198222392,3.8888097616234396,138.8834642816098,131.95021217554068,143.96734580871038,3.1386172102241217,528.1642611657574,517.3161689575456,534.3334755673617,1.2862566459084852,3.7979917810570747,3.5935058386792718,4.003955326087485,3.8601918989778623,5.56065877186367e-07,5.325653125744554e-07,6.05593137433955e-07,4.894238403826544,94.0,86.0,99.0,5.140488614212293,2354.5,2302.0,2355.0,1.0041494269074245
INTEL,Intel CPU,CPU,CPU package RAPL,256,16T,16,5,5.005172069825436e-05,4.906136063731e-05,5.266480219668463e-05,2.9185999664216027,0.0076120960363618,0.0074771445809565,0.0077144693516209,1.1298118696482702,151.29445697226697,144.38717454100268,155.00475515138504,2.819624289795242,670.3951738700217,637.1320236746722,683.9278724463799,2.8728470446412304,4.4080410756400985,4.349545052369652,4.487599729642731,1.135603110885581,3.8619487497766315e-07,3.690417692309857e-07,4.003185384428279e-07,3.304819231460121,97.0,95.0,100.0,2.2167160929119425,2879.5,2850.5,2984.5,2.1147544485455914
INTEL,Intel CPU,CPU,CPU package RAPL,256,20T,20,5,5.711243258586432e-05,5.616773240193445e-05,6.117326882370728e-05,3.863426138852181,0.0089584792506386,0.0082755775892857,0.0090977161778046,3.679328439185454,156.8050597541013,138.9143229065945,159.50060109843992,5.773633404372607,587.5153706603793,548.51461504696,597.3969495489971,3.7993479617322756,3.745550004774314,3.6882258518749627,4.054633243175989,3.85256675321304,5.032302098415583e-07,4.933340897874114e-07,5.564376270148202e-07,4.855323565491059,99.5,96.5,100.0,1.4724625997084093,3206.5,2929.0,3999.0,12.5628934949263
3090,RTX 3090,GPU,GPU board NVML,512,gpu_resident,-1,5,2.2870950780696337e-05,2.281510320678216e-05,2.291826648056197e-05,0.16650666548084161,0.0075230361588889,0.0069264347185788,0.0076243319203833,3.804863028003155,329.034089,302.798105,334.17926,3.8421605190867485,11736.960941150131,11712.729504549236,11765.69106731909,0.16648819810080293,35.68179792447602,35.207734763271546,38.75521345490698,3.9966395455206496,1.7185056457694625e-07,1.584405628733446e-07,1.7446198159411659e-07,3.8262132340627484,64.0,62.0,66.0,2.3248271119422137,1815.0,1792.5,1815.0,0.5398602854264232
5060ti,RTX 5060 Ti,GPU,GPU board NVML,512,gpu_resident,-1,5,6.762133198106828e-05,6.762039353573603e-05,6.927420554428668e-05,1.081078255625365,0.007332893847194,0.0072599729546991,0.0074883421492204,1.2098965464326437,107.767326,107.359074,108.7889735,0.5313556970250454,3969.6860167609975,3874.96982305182,3969.741108621872,1.065648276934374,36.60702876569246,35.84711417438991,36.974718456251566,1.19888947942694,4.998092197938138e-07,4.909432765363728e-07,5.14127722968264e-07,1.84713350985098,65.0,61.5,65.0,2.8082486373623734,2767.0,2752.0,2767.0,0.2975674886844437
AMD,AMD CPU,CPU,CPU package RAPL,512,1T,1,5,0.0022319092920353,0.0021992697368421,0.0022760612244897,1.3489502087041967,0.1673521030701754,0.1662698296703296,0.1712849539325842,1.2871705868886147,75.33608745718931,74.75425627133666,76.41513396573681,0.9900714781684162,120.27166917487543,117.93859194634979,122.05663157327969,1.342053440185811,1.604016030126837,1.5671864331157372,1.6144567931069553,1.2811079885742076,0.0003728032151877,0.0003673237456434,0.0003872019208442,2.452258901822724,76.5,74.0,79.5,2.8971724570720814,1821.5,1795.0,1829.5,0.9158510394452353
AMD,AMD CPU,CPU,CPU package RAPL,512,2T,2,5,0.0011420125570776,0.0011221045606229,0.0011707817551963,1.5439434154396499,0.10685366969353,0.1053942869855394,0.1092157777136258,1.3008362503986068,93.87746119781131,93.16415446694376,94.37094143649732,0.5098552143960386,235.05473239884853,229.2788171737375,239.2249933027514,1.5312988095742295,2.512178166364405,2.4578450258703777,2.546964011785863,1.2928387263696874,0.0001219182581806,0.000118090648718,0.0001281011697307,2.9422552397926163,79.0,75.0,80.0,2.6449542542509845,1849.5,1834.0,1853.0,0.4908433513531061
AMD,AMD CPU,CPU,CPU package RAPL,512,4T,4,5,0.0006152287621359,0.0005983290496114,0.0006234534739454,1.5975982416458776,0.0758737083835947,0.0745290830842797,0.0768947924937965,1.1863467063983717,123.57169018751544,123.10387394738024,124.4835296511078,0.45894365734970277,436.31811859391644,430.5621304846698,448.6418571425576,1.6154051830309253,3.537924555405555,3.490944539861475,3.601754441235312,1.1942270394124526,4.661885280054449e-05,4.4644044288412816e-05,4.798321105781872e-05,2.71895513652975,87.0,83.5,88.0,2.0575669377835406,1938.0,1904.0,1941.5,0.8369205284712975
AMD,AMD CPU,CPU,CPU package RAPL,512,8T,8,5,0.0005380061629153,0.0003301017088399,0.000542241332611,18.740268521693896,0.07857125606469,0.0581301873151495,0.0792003518418201,12.331816781591884,146.01061523942855,145.67820084446075,176.0799959374507,8.783723451273294,498.9449461794746,495.0479424123385,813.1901435572142,25.013263187561584,3.4164587591547386,3.3893215087746396,4.617832289868472,14.770132309919855,4.229947992807951e-05,1.9186942571495283e-05,4.292569633903501e-05,27.47438122730007,77.0,74.0,85.5,6.095871666538518,2074.0,2068.5,2093.5,0.5195106732127811
AMD,AMD CPU,CPU,CPU package RAPL,512,10T,10,5,0.0005115522273425,0.0005055904522613,0.0005249444154488,1.7292066751914081,0.0813175773169482,0.0809202663316582,0.0830061122129436,1.0971294370125813,158.8724516868084,158.0712582413032,160.49843482287866,0.7076453942450774,524.7469205529901,511.35977086355274,530.9345831184066,1.7221002529187188,3.301075423751621,3.233923970699369,3.3172833972122104,1.09255652395034,4.160295028862591e-05,4.091005994255638e-05,4.3579991421359136e-05,2.8159736464088647,75.0,72.0,78.5,3.4169516400720226,2159.0,2120.0,2160.5,0.9866784038550286
AMD,AMD CPU,CPU,CPU package RAPL,512,16T,16,5,0.0003210643998746,0.0002918957489878,0.000330853602115,4.88002512594758,0.0675389177373864,0.0636516237709658,0.0683055305684071,2.766281526768417,210.30151909100184,206.38006839406,217.91121082468092,2.2081851259018954,836.0797899263961,811.3420989948771,919.6278360710882,5.07667866680443,3.974530019029408,3.929922712937064,4.217260143525904,2.8373666067640624,2.168275909047525e-05,1.857615111089364e-05,2.259273113198905e-05,7.510206391340486,77.0,74.5,79.0,2.2327195008468763,2369.0,2338.0,2375.5,0.7234774764735623
AMD,AMD CPU,CPU,CPU package RAPL,512,20T,20,5,0.0003318156415343,0.0003196018548129,0.0003598493371551,4.793829854912313,0.0750867547949735,0.0731238137192197,0.078447787710498,2.782343764110178,226.1543675477474,217.86176733699747,228.6373169222724,1.9708783685902367,808.9897593698929,745.966237209715,839.9058139294791,4.658196966086958,3.5750040967008174,3.4218358966428517,3.670971771668482,2.75099614373909,2.490591863144284e-05,2.331846387789883e-05,2.8238096705016868e-05,7.711373458606256,73.0,72.0,74.0,1.36986301369863,2492.5,2486.5,2514.0,0.523750772037343
AMD,AMD CPU,CPU,CPU package RAPL,512,32T,32,5,0.0003861949054419,0.0003233810522918,0.0003952408116385,9.220117032801074,0.0903918367425704,0.0806584446417043,0.0925315976263399,6.3938783426090415,238.1818275360447,234.11449311021687,249.35443387688807,3.038253822760301,695.077672484688,679.1693774921192,830.0902421387995,9.550337600071883,2.969686928306207,2.9010139550815186,3.328051479202538,6.545427294404994,3.489549235323354e-05,2.6086101567934297e-05,3.657228116206432e-05,15.284824068517823,69.5,67.0,77.5,5.870075293230057,2932.0,2922.5,2960.0,0.6262746122337287
AMD,AMD CPU,CPU,CPU package RAPL,512,64T,64,5,0.0004422077157802,0.0004284104289318,0.0006125085,16.20696696914587,0.1154299060592851,0.1123496362489487,0.1471370215,11.610002191681522,261.8858053642696,241.06076438342984,264.8633169203624,3.8182607023671786,607.0347631234599,438.25588706115917,626.5847838235821,13.568471381866523,2.3255278043987215,1.8243909878249098,2.3892863827808952,10.33129367330345,5.1051387770909807e-05,4.8152535506441513e-05,9.012283428889725e-05,29.564095774623734,73.5,68.5,81.5,6.8726360332095755,4064.5,4021.5,4097.5,0.7773865701410098
INTEL,Intel CPU,CPU,CPU package RAPL,512,1T,1,5,0.0015167776923076,0.0013598635743519,0.0015680330261136,6.569965251772869,0.0950111505376344,0.0780343301500682,0.1012617100456621,11.783743506721818,60.57970323716611,57.10844900568188,66.67585208822554,6.491135124853986,176.9774551415025,171.19247587872715,197.39881342724703,6.681394919047651,2.8253047613992566,2.650907790110931,3.4399661723727295,12.194376329047266,0.0001485347856589,0.0001066279555054,0.0001538134507627,17.55971860117289,98.0,97.0,100.0,1.2249841890938244,1345.5,1325.5,3546.5,55.22652664975215
INTEL,Intel CPU,CPU,CPU package RAPL,512,2T,2,5,0.0008031029647435,0.0007763539110429,0.0008594828030954,4.510330370932309,0.0641747568108974,0.0572745037878787,0.0713994041272571,8.790692161228955,81.81019493857693,72.84157505079241,83.02269023831082,5.319092451966341,334.24787080164066,312.3220790843496,345.7642863412673,4.466387614178693,4.182882325382142,3.759631600308039,4.686822901062137,9.048183910610069,5.153967174365877e-05,4.4677100376942726e-05,6.138376553326854e-05,13.194701935757362,99.0,84.5,100.0,6.91411636285604,1583.5,1538.5,1701.0,4.007472641390714
INTEL,Intel CPU,CPU,CPU package RAPL,512,4T,4,5,0.0004451100489106,0.0004215962589323,0.0004590462962962,3.718105752964666,0.0454865582177385,0.0439649432763907,0.0492366094907407,4.628232641407793,104.20729423761532,100.3869657548004,107.9661456883949,2.99383377110568,603.0766024199895,584.7677198702238,636.7121394288876,3.7441700797684474,5.9014237726018495,5.451948433827094,6.105670472777582,4.538951562444808,1.9892057092049904e-05,1.877041958466173e-05,2.261157583577364e-05,7.955485138479852,97.0,82.0,99.0,7.665534333581044,1799.0,1788.5,1848.0,1.362383398574573
INTEL,Intel CPU,CPU,CPU package RAPL,512,8T,8,5,0.0002582372069573,0.0002519578987534,0.0002722252732951,3.185776954033049,0.0398910669031931,0.0368426264309336,0.0402637988404335,3.6603585253335487,150.46581583549354,146.24657859697612,155.8273448251169,3.165191526613588,1039.4917880458113,986.0783782151199,1065.3980578823891,3.1577170237903505,6.729212248231771,6.666918267295563,7.286002166626692,3.8427253987783656,1.039126666456128e-05,9.303353732671884e-06,1.0843809174736284e-05,5.927074829803819,99.0,86.0,100.0,6.150497216361469,2196.5,2150.5,2234.5,1.5927040554328884
INTEL,Intel CPU,CPU,CPU package RAPL,512,10T,10,5,0.0003086759963492,0.000303353230128,0.0003192200125274,2.0025031392416826,0.0481938638576209,0.0439250333542123,0.0495813964515142,4.731827870728769,156.41059738064018,137.44630310676482,158.14731603220048,5.655980652427713,869.6350191620454,840.910486390508,884.8940091613119,1.995813956096321,5.569909414049861,5.414035812051076,6.111218034493711,4.885623515730949,1.4873614092763956e-05,1.4021732086053856e-05,1.5616619132967575e-05,4.577671077203488,99.0,75.0,100.0,11.446592942958542,2354.0,2249.0,2431.0,2.811880554817627
INTEL,Intel CPU,CPU,CPU package RAPL,512,16T,16,5,0.0002529232124874,0.000250851842567,0.0002631453400503,1.9387711640205056,0.0410734260466282,0.0393754808660624,0.0420228586901763,2.8281589570620236,159.6601842559451,155.67640395179632,164.25826893408276,2.2274999725475118,1061.3318301631675,1020.1033996980102,1070.0956120276596,1.9010306227605802,6.535501949490683,6.387843768057413,6.8173251499606105,2.8483391970232512,1.0301292962434046e-05,9.962126903142172e-06,1.1067573504138023e-05,4.381272505090527,98.0,91.5,100.0,3.6484015620841097,2983.0,2880.0,2984.0,1.9111933887753378
INTEL,Intel CPU,CPU,CPU package RAPL,512,20T,20,5,0.0003042477517985,0.0003036892219194,0.0003105252307692,1.0540256282571208,0.0520531010132023,0.0485656030881017,0.0527660626153846,3.275954524228587,170.0302066860232,159.77629371806182,172.17199022427982,2.8854543729921756,882.2923239800368,864.4561839147831,883.9149914620399,1.049476412354788,5.15695416363218,5.0872747120937225,5.527275251025663,3.408618699235304,1.5942932531577658e-05,1.47469531334038e-05,1.6331659219264995e-05,3.905322149146998,98.0,85.0,100.0,6.269619830551797,3918.0,3338.0,3998.0,7.223238263895821
3090,RTX 3090,GPU,GPU board NVML,1024,gpu_resident,-1,5,0.0001221521401243,0.0001219558594218,0.0001225172497276,0.16976575265336868,0.0405251289432649,0.0398911938534278,0.0411330347415567,1.101077941064336,332.30662800000005,326.633788,335.7088415,0.9969059223321163,17580.401340613073,17528.010568100657,17608.695950988727,0.16956784223622126,52.99140814595489,52.20824725170102,53.83352666481977,1.1039371879356141,4.94656256546926e-06,4.871840744024166e-06,5.039862339240915e-06,1.2207266912683996,63.0,59.0,65.0,3.9649361777034184,1575.0,1575.0,1593.5,0.5852835208210466
5060ti,RTX 5060 Ti,GPU,GPU board NVML,1024,gpu_resident,-1,5,0.0004506816133393,0.000448285682722,0.000450731635872,0.2779057373437165,0.0562879675529517,0.0542160848431285,0.0567052726453357,1.9997135054311355,124.9045875,121.2467835,125.814451,1.6460281011454543,4764.96840438717,4764.439584644217,4790.435498542881,0.2782029803318207,38.15173546601768,37.87096944990426,39.609714611699374,2.01897161248194,2.536605157483985e-05,2.427526827634472e-05,2.5557378381957127e-05,2.30815712918296,69.0,63.0,70.0,4.350407434735288,2730.0,2730.0,2746.5,0.3158614250825114
AMD,AMD CPU,CPU,CPU package RAPL,1024,1T,1,5,0.0176286578947368,0.0172878305084745,0.0177514122807017,1.0127051005887646,1.3343390087719298,1.308849338983051,1.342664245614035,0.9885216142534704,75.61701065841486,74.98864705240436,76.50026800923618,0.7522980660439159,121.81776178441531,120.97536883499794,124.21938351068995,1.0203360425601222,1.6093988363395406,1.5994197022934058,1.6407416683027483,0.997978739340478,0.0235652416588521,0.0226196557980343,0.0236213137856268,1.8506010326873328,76.0,74.0,79.5,3.0406826889953305,1795.0,1795.0,1822.5,0.7153386849829003
AMD,AMD CPU,CPU,CPU package RAPL,1024,2T,2,5,0.008933424778761,0.0087787608695652,0.0089534285714285,0.7971567429915084,0.8398591652173912,0.8344052654867256,0.8648639017857143,1.5012410792087525,95.525165135422,93.97607763030504,96.52351568012094,1.1815862351603017,240.3874998875672,239.85042499282193,244.62263865109267,0.8033566868772845,2.5569568529315743,2.483030733004368,2.5736698182834803,1.4907514750754798,0.00751101838849,0.0073723001646177,0.0077509622232689,2.103004993147332,79.0,77.0,81.0,2.1289059199340348,1850.0,1834.0,1868.0,0.7640657758500369
AMD,AMD CPU,CPU,CPU package RAPL,1024,4T,4,5,0.004755827014218,0.0047198286384976,0.0047985406698564,0.6192316730870651,0.5946855642857143,0.5886371995305164,0.6010816818181818,0.7521429020721423,124.9862854528796,124.48315771999788,125.15825458578658,0.24017283212164175,451.5478888487517,447.5284874608065,454.9918678156883,0.6189595080130537,3.611124562237146,3.5726985415762207,3.6482295881279403,0.7507244361641782,0.0028313476352861,0.0027772839314971,0.0028834998407922,1.3651378045324079,89.0,86.0,90.5,2.1881261842979756,1934.0,1902.0,1938.5,0.9513388161347457
AMD,AMD CPU,CPU,CPU package RAPL,1024,8T,8,5,0.0033703571428571,0.0033268823529411,0.0033984697986577,0.870849560393386,0.5379644783333333,0.5354168823529412,0.5412700989932886,0.412574733282694,159.91983098924544,159.30455791597063,161.13171129850016,0.5234039323860915,637.1679786372869,631.8972288199222,645.4943157522648,0.8714826337582978,3.9918688584293056,3.967489894590736,4.0108627852051955,0.4126448809990979,0.0018121275295949,0.0017808585226718,0.0018398868853217,1.285365765538024,80.5,76.0,83.0,3.8580617079556667,2057.0,2044.0,2096.5,0.9850119485569437
AMD,AMD CPU,CPU,CPU package RAPL,1024,10T,10,5,0.0031870857142857,0.0031217561349693,0.0032812360655737,2.0296569707976557,0.5488203777777778,0.5423060613496933,0.5617664688524591,1.4217795887032147,172.12154552199615,171.0973567027983,173.86494408565267,0.681920547599664,673.8079363144146,654.473986352618,687.9088420598616,2.0239967935103578,3.912908002241737,3.8227337640616814,3.9599108345854277,1.4180590896014564,0.0017479272045102,0.0016929472714798,0.0018436132280833,3.4643373832218645,79.5,76.0,82.5,3.623822168693484,2124.0,2119.5,2152.5,0.6610920451069362
AMD,AMD CPU,CPU,CPU package RAPL,1024,16T,16,5,0.0018773803738317,0.0018604453703703,0.0019166435361216,1.1158140256001057,0.4434588682242991,0.4429525953703703,0.4515001606463878,0.8073852470565193,236.19859088495195,234.88894967749215,238.12725856244035,0.4900624172273477,1143.872428801961,1120.4397727213864,1154.284711715329,1.1083377905602927,4.842576847316118,4.756329753959703,4.8481116725468185,0.8010067270097414,0.0008324638580854,0.0008238288951096,0.000863629102553,1.8381530435793854,80.0,78.5,82.0,1.5648254860363007,2358.5,2335.0,2368.0,0.6367436059705782
AMD,AMD CPU,CPU,CPU package RAPL,1024,20T,20,5,0.0018446700367647,0.0018280498188405,0.0018693526119402,0.8923842429713217,0.4707916341911764,0.4679688577898551,0.4765028712686567,0.6976280696439783,254.97891900149347,254.0259272226503,256.11247367975886,0.30063419039453315,1164.1559765162087,1148.7846831482093,1174.740220899511,0.892190196933256,4.56143119809126,4.506759093145588,4.5889456365584556,0.6952124082494064,0.0008683165917097,0.0008558489507057,0.0008907627974542,1.5685981263333233,78.0,75.5,79.0,2.1397579292615485,2512.0,2479.5,2521.0,0.7121658238536388
AMD,AMD CPU,CPU,CPU package RAPL,1024,32T,32,5,0.0016064703525641,0.001594576433121,0.0017910196428571,5.029621856866292,0.4598089488,0.4573614785031847,0.4866835678571428,2.6855117959713777,285.3903735643719,271.8211382805725,286.7336435881711,2.185004524570372,1336.7714160254402,1199.0285291200132,1346.7423720773404,4.725003375159812,4.6703824568974985,4.412484394029007,4.695374990976742,2.593733185129582,0.0007378120717038,0.0007291907057415,0.0008717435754872,7.902058861330832,74.5,72.0,76.0,2.265193573311538,2938.0,2920.0,2946.5,0.40537935617918613
AMD,AMD CPU,CPU,CPU package RAPL,1024,64T,64,5,0.0017773418727915,0.0016288276699029,0.0018221914700544,4.3355293692426455,0.5112660070671378,0.4687506957928802,0.5239679591651543,4.309443725659594,287.5227650697854,287.2095490504166,287.62471431696747,0.05844277744986574,1208.2558121624365,1178.5170127790625,1318.4228679808825,4.553589740930368,4.200325502411115,4.0985018462228435,4.581291648789096,4.520689712734239,0.0009084424375731,0.0007638348301913,0.0009546252455917,8.412850219723962,78.5,74.0,79.5,2.8233782309111564,4081.0,4068.0,4129.0,0.6060024105161766
INTEL,Intel CPU,CPU,CPU package RAPL,1024,1T,1,5,0.0115853720930232,0.0107624892473118,0.0127670384615384,6.135802956307359,0.7580183076923077,0.6039360752688172,0.7843196220930233,10.17536793024096,63.12682519519551,56.12391163587269,67.68171554201874,8.024951578651871,185.36164663137848,168.20530888737002,199.5341039282699,6.065770572830929,2.8330234589422334,2.7380210662959805,3.5558128350655926,11.610718049364545,0.0090282683861049,0.0065041551012702,0.0096728720581449,14.215702769463594,98.5,92.0,99.0,3.012664704598009,1339.0,1312.0,1453.5,4.3967919122747166
INTEL,Intel CPU,CPU,CPU package RAPL,1024,2T,2,5,0.0057472655367231,0.0054863235294117,0.0062263125,5.6267431416541145,0.4952450212121212,0.4097901336898396,0.4993295734463276,9.114585157904052,79.98236415378435,74.75491885082266,86.855602795462,5.553413634122503,373.65311108009536,344.90457200790996,391.4249016645716,5.563237448827899,4.336204416036318,4.300733948478681,5.240447417959016,9.52692941616151,0.0028706590694401,0.0022418966067673,0.0031071790116683,14.13572883020851,99.0,86.0,99.5,5.975330597908378,1576.5,1538.0,1601.0,1.7578191282046174
INTEL,Intel CPU,CPU,CPU package RAPL,1024,4T,4,5,0.0031495660377358,0.0030243816199376,0.003363314516129,4.353544536064283,0.3503299455128205,0.3191960628930818,0.3545438467741936,4.18979849488742,109.03304629122287,101.34606181741668,116.1031107853252,5.625326868610321,681.8347741467933,638.50217923468,710.0571018694088,4.277321034885257,6.129888910456876,6.057032628090473,6.727788646689302,4.422784889541903,0.0010634172138548,0.0010053289766403,0.0011949096454217,6.685513887601705,99.0,92.0,99.5,3.288898467361234,1800.0,1750.5,1821.5,1.6819265716181628
INTEL,Intel CPU,CPU,CPU package RAPL,1024,8T,8,5,0.001775143738977,0.0017613148788927,0.0019604774951076,4.5379695175781825,0.2627173336594912,0.2517037645502645,0.2734484152249135,3.9199208714236007,142.01829845567602,133.9437016069339,154.9782071888128,5.544084474249356,1209.7519771765506,1095.388064060453,1219.2502736081328,4.318336208828386,8.174122423088233,7.8533409902327564,8.531789946952319,3.9247812464265657,0.0004816048394413,0.000446665327898,0.0005152940881565,6.217446063619306,99.0,86.0,100.0,7.95824408237423,2143.0,2035.0,2173.0,2.5462341588404906
INTEL,Intel CPU,CPU,CPU package RAPL,1024,10T,10,5,0.0019178826335877,0.001860348794063,0.0020217440239043,3.5682363320868156,0.2995842959183673,0.29140956870229,0.3128839338521401,2.8525084690981464,159.09329230671955,145.84184331091348,163.92678108469283,4.71889192094558,1119.715883751862,1062.1936420283698,1154.344634110197,3.530567136625865,7.16821167617264,6.863515238896347,7.369296957417048,2.8298904974117045,0.0005701554090018,0.0005574298665422,0.0006151611141798,4.34224698191144,99.0,85.0,100.0,6.515653348283447,2354.5,2279.0,2376.5,1.7558771119676755
INTEL,Intel CPU,CPU,CPU package RAPL,1024,16T,16,5,0.0022528825503355,0.0021278428874734,0.0022963023255813,2.995501449453255,0.3527532447916667,0.3322608683651805,0.3588887421524663,3.097668129636372,158.31034172295614,150.10487321977644,161.39450063346914,2.726092846843905,953.2159799809342,935.192036378038,1009.2303621861488,3.0364703550736154,6.087778580940586,5.983703013698008,6.46324575796795,3.1648347633438183,0.0007913182713745,0.0007070616583156,0.0008090774267997,5.339699049117725,100.0,86.0,100.0,6.441348083332727,2915.0,2783.5,2984.5,2.5281024752903387
INTEL,Intel CPU,CPU,CPU package RAPL,1024,20T,20,5,0.0019798063583815,0.0019488800773694,0.0022734933628318,6.644407664933957,0.3391459171483622,0.3277342407045009,0.3528565556680162,2.930052614695173,171.38316567051953,146.17804986815614,176.66549288550942,7.307847696702738,1084.693782757409,944.5744083128329,1101.9065118150704,6.163420825549161,6.332034500243049,6.085996174662125,6.55251536544899,2.9165896176562125,0.0006711930863682,0.0006423641678612,0.0007549675812098,6.407630884205184,100.0,89.0,100.0,4.902396873229291,3360.5,2886.5,3985.0,13.208536952865094
3090,RTX 3090,GPU,GPU board NVML,2048,gpu_resident,-1,5,0.0007647087155963,0.0007633280182232,0.0007663213740458,0.17348407613669217,0.2575174506828528,0.2570708333333333,0.2590519877675841,0.32760158920972243,337.199192,336.358858,338.581104,0.25240644015305674,22465.899542682186,22418.621959216325,22506.535557268828,0.1734586694148259,66.71341743421486,66.31822952624248,66.82932077994069,0.3271999721630619,0.0001971587218874,0.0001962723268092,0.0001981393248481,0.4505830219611847,63.0,61.0,64.0,1.744339355111994,1672.0,1665.0,1676.0,0.248236563755644
