platform,platform_label,device_kind,energy_domain,session_number,problem_size,configuration,num_threads,runtime_s,energy_j,total_energy_j,power_w,edp_j_s,throughput_gflops,efficiency_gflop_per_j,logical_bandwidth_gb_s,logical_gb_per_j,temperature_c,clock_mhz,working_set_bytes,operational_intensity_flop_per_byte
AMD,AMD CPU,CPU,CPU package RAPL,2,4000000,4T,4,0.0002036182576836,0.0250346014654996,0.0250346014654996,122.91065377349469,5.0975019322083275e-06,39.28920761335217,0.31955771339219713,235.735245680113,1.9173462803531829,62.0,1945.0,48000000.0,0.1666666666666666
AMD,AMD CPU,CPU,CPU package RAPL,3,4000000,4T,4,0.0002141374493495,0.0234095873320537,0.0234095873320537,109.2630607666864,5.012869321610346e-06,37.35918226495247,0.34174032572739793,224.15509358971488,2.0504419543643877,60.0,1953.0,48000000.0,0.1666666666666666
AMD,AMD CPU,CPU,CPU package RAPL,4,4000000,4T,4,0.0001807775477133,0.0206274932481094,0.0206274932481094,114.15450670303068,3.728987644865871e-06,44.25328311615011,0.3878319049132756,265.51969869690066,2.3269914294796537,62.0,1947.0,48000000.0,0.1666666666666666
AMD,AMD CPU,CPU,CPU package RAPL,5,4000000,4T,4,0.0001730368874055,0.0201551708238187,0.0201551708238187,116.0356639323505,3.487588024479735e-06,46.23291669164478,0.39692047613637044,277.39750014986873,2.3815228568182225,64.0,1990.0,48000000.0,0.1666666666666666
AMD,AMD CPU,CPU,CPU package RAPL,1,4000000,8T,8,7.203855932203391e-05,0.0132755396892655,0.0132755396892655,184.28378881302945,9.563507534371684e-07,111.05163783519889,0.6026120359135937,666.3098270111932,3.615672215481562,69.0,2149.0,48000000.0,0.1666666666666666
AMD,AMD CPU,CPU,CPU package RAPL,2,4000000,8T,8,7.313223498807718e-05,0.0134068762555097,0.0134068762555097,183.11121701693068,9.804748247740076e-07,109.39088626655877,0.5967087222657338,656.3453175993525,3.5802523335944034,72.0,2234.5,48000000.0,0.1666666666666666
AMD,AMD CPU,CPU,CPU package RAPL,3,4000000,8T,8,7.267587728514393e-05,0.013365328290257,0.013365328290257,183.8723916310272,9.713369586983803e-07,110.0777905798369,0.5985636735785836,660.4667434790215,3.5913820414715016,71.5,2131.0,48000000.0,0.1666666666666666
AMD,AMD CPU,CPU,CPU package RAPL,4,4000000,8T,8,7.287064586357039e-05,0.0133581686139332,0.0133581686139332,183.40012242328137,9.73418374451787e-07,109.78357478781965,0.5988844901729735,658.7014487269179,3.5933069410378407,72.0,2193.5,48000000.0,0.1666666666666666
AMD,AMD CPU,CPU,CPU package RAPL,5,4000000,8T,8,7.155567084078712e-05,0.0132060981395348,0.0132060981395348,184.47416086638736,9.449712115636834e-07,111.80106211009004,0.6057807473087437,670.8063726605403,3.6346844838524617,72.0,2166.5,48000000.0,0.1666666666666666
AMD,AMD CPU,CPU,CPU package RAPL,1,4000000,10T,10,6.205777213307725e-05,0.0128722749519856,0.0128722749519856,207.5314367046844,7.988247058046402e-07,128.91213662721773,0.6214907644406685,773.4728197633063,3.728944586644011,71.0,2202.5,48000000.0,0.1666666666666666
AMD,AMD CPU,CPU,CPU package RAPL,2,4000000,10T,10,7.010488676996424e-05,0.0135610088340461,0.0135610088340461,193.67744155750404,9.506929887972866e-07,114.11472678431774,0.5899266122381175,684.6883607059063,3.5395596734287054,70.0,2336.5,48000000.0,0.1666666666666666
AMD,AMD CPU,CPU,CPU package RAPL,3,4000000,10T,10,6.204730846959398e-05,0.0127302584665319,0.0127302584665319,205.075687266976,7.898782739705652e-07,128.93387638112242,0.6284240041969421,773.6032582867344,3.7705440251816524,71.0,2240.0,48000000.0,0.1666666666666666
AMD,AMD CPU,CPU,CPU package RAPL,4,4000000,10T,10,6.334667127679638e-05,0.013026940277865,0.013026940277865,205.935231435192,8.252133035243727e-07,126.289193082358,0.6141119732922525,757.735158494148,3.6846718397535154,72.0,2233.0,48000000.0,0.1666666666666666
AMD,AMD CPU,CPU,CPU package RAPL,5,4000000,10T,10,6.095314099861471e-05,0.0126444340781786,0.0126444340781786,207.39498657214895,7.707179732149091e-07,131.24836339741404,0.6326894466400966,787.4901803844842,3.7961366798405805,72.0,2239.5,48000000.0,0.1666666666666666
AMD,AMD CPU,CPU,CPU package RAPL,1,4000000,16T,16,4.649324572688844e-05,0.0118554116430803,0.0118554116430803,255.15234441878872,5.511965667151467e-07,172.06800417836521,0.6747973196417346,1032.4080250701911,4.0487839178504075,76.0,2480.5,48000000.0,0.1666666666666666
AMD,AMD CPU,CPU,CPU package RAPL,2,4000000,16T,16,4.626283553708044e-05,0.0118041833900853,0.0118041833900853,255.15995584829136,5.460949948250529e-07,172.92498194555898,0.6777258312268724,1037.549891673354,4.066354987361234,76.5,2619.0,48000000.0,0.1666666666666666
AMD,AMD CPU,CPU,CPU package RAPL,3,4000000,16T,16,4.702981545024575e-05,0.0118555530232773,0.0118555530232773,252.12836799718707,5.575644707453345e-07,170.10485632169744,0.6747892725284707,1020.6291379301846,4.048735635170824,77.0,2546.0,48000000.0,0.1666666666666666
AMD,AMD CPU,CPU,CPU package RAPL,4,4000000,16T,16,4.694924340883773e-05,0.0118766426383215,0.0118766426383215,252.9514552483131,5.575993861063368e-07,170.39678212352362,0.6735910344045363,1022.3806927411417,4.041546206427218,77.0,2678.0,48000000.0,0.1666666666666666
AMD,AMD CPU,CPU,CPU package RAPL,5,4000000,16T,16,4.666662884632841e-05,0.0118531448216392,0.0118531448216392,254.02130643643653,5.531463100532161e-07,171.42871036053884,0.6749263693627646,1028.572262163233,4.049558216176588,77.5,2551.0,48000000.0,0.1666666666666666
AMD,AMD CPU,CPU,CPU package RAPL,1,4000000,20T,20,4.534888536434928e-05,0.0120967690104855,0.0120967690104855,266.69959286872825,5.485749911355198e-07,176.41006908384006,0.6613336166926546,1058.4604145030405,3.9680017001559276,75.5,2638.0,48000000.0,0.1666666666666666
AMD,AMD CPU,CPU,CPU package RAPL,2,4000000,20T,20,4.693318541561828e-05,0.0122914546639827,0.0122914546639827,262.1231127013769,5.768771207723662e-07,170.4550826703057,0.6508586834268015,1022.7304960218343,3.905152100560809,78.0,2702.0,48000000.0,0.1666666666666666
AMD,AMD CPU,CPU,CPU package RAPL,3,4000000,20T,20,4.568780334351969e-05,0.0121584712385403,0.0121584712385403,266.061719281789,5.554938429042694e-07,175.10143658799282,0.6579774581068507,1050.608619527957,3.9478647486411047,79.0,2650.5,48000000.0,0.1666666666666666
AMD,AMD CPU,CPU,CPU package RAPL,4,4000000,20T,20,4.581365818638668e-05,0.0121856671602279,0.0121856671602279,266.0480862071562,5.582699900517583e-07,174.62041488704264,0.6565089867307997,1047.7224893222558,3.9390539203847985,79.5,2612.5,48000000.0,0.1666666666666666
AMD,AMD CPU,CPU,CPU package RAPL,5,4000000,20T,20,4.580419206253199e-05,0.0121430054203694,0.0121430054203694,264.9961294414271,5.56200552490967e-07,174.6565028169994,0.6588154845570869,1047.9390169019964,3.952892907342522,79.5,2789.0,48000000.0,0.1666666666666666
AMD,AMD CPU,CPU,CPU package RAPL,1,4000000,32T,32,4.327333956571623e-05,0.0118868718820379,0.0118868718820379,274.6147643114543,5.143846433255903e-07,184.87133371925117,0.6730113758598423,1109.2280023155072,4.038068255159054,65.5,3048.5,48000000.0,0.1666666666666666
AMD,AMD CPU,CPU,CPU package RAPL,2,4000000,32T,32,2.2380667838312828e-05,0.0064221460017574,0.0064221460017574,286.8773902799211,1.4373191647448117e-07,357.45135300676895,1.2456895246247632,2144.708118040614,7.47413714774858,68.0,2878.0,48000000.0,0.1666666666666666
AMD,AMD CPU,CPU,CPU package RAPL,3,4000000,32T,32,4.335681224017486e-05,0.0119399679852569,0.0119399679852569,275.1354402837597,5.176789500904823e-07,184.51541030470685,0.6700185469406744,1107.0924618282409,4.020111281644047,70.5,3035.5,48000000.0,0.1666666666666666
AMD,AMD CPU,CPU,CPU package RAPL,4,4000000,32T,32,4.363393962683062e-05,0.011997759660134,0.011997759660134,275.14349087414104,5.235095206675108e-07,183.34351810581825,0.6667911532335737,1100.0611086349095,4.0007469194014424,70.0,3089.0,48000000.0,0.1666666666666666
AMD,AMD CPU,CPU,CPU package RAPL,5,4000000,32T,32,4.310296529968454e-05,0.0117776749316508,0.0117776749316508,273.23356517051707,5.076527138899089e-07,185.60207968008527,0.6792512143887718,1113.6124780805114,4.0755072863326305,70.0,3132.5,48000000.0,0.1666666666666666
AMD,AMD CPU,CPU,CPU package RAPL,1,4000000,64T,64,6.616281498890195e-05,0.0158199188209949,0.0158199188209949,239.2029681713705,1.0466903620929333e-06,120.91383961431973,0.5056915961782975,725.4830376859185,3.0341495770697846,62.0,4141.0,48000000.0,0.1666666666666666
AMD,AMD CPU,CPU,CPU package RAPL,2,4000000,64T,64,6.610552598725278e-05,0.0159087463368158,0.0159087463368158,240.63118812308116,1.0516560443929892e-06,121.01862711965488,0.5028680343897691,726.1117627179293,3.0172082063386143,66.0,4105.5,48000000.0,0.1666666666666666
AMD,AMD CPU,CPU,CPU package RAPL,3,4000000,64T,64,6.622646168027391e-05,0.0159636232552014,0.0159636232552014,240.8349659176316,1.057214283788925e-06,120.7976358245161,0.5011393636713002,724.7858149470967,3.006836182027801,66.5,4113.5,48000000.0,0.1666666666666666
AMD,AMD CPU,CPU,CPU package RAPL,4,4000000,64T,64,6.631052457934674e-05,0.0159889724843286,0.0159889724843286,241.10245496942312,1.0602371529205701e-06,120.64449875414954,0.5003448475404598,723.8669925248972,3.002069085242759,67.0,4099.5,48000000.0,0.1666666666666666
AMD,AMD CPU,CPU,CPU package RAPL,5,4000000,64T,64,6.609305828421741e-05,0.0158903551735428,0.0158903551735428,240.4708982811668,1.0502421706418799e-06,121.04145590597291,0.5034500432891442,726.2487354358375,3.020700259734866,66.0,4094.0,48000000.0,0.1666666666666666
AMD,AMD CPU,CPU,CPU package RAPL,1,8000000,1T,1,0.0043431623376623,0.3279794285714286,0.3279794285714286,75.40299372552245,0.0014244679016994313,3.683951636173925,0.048783547400185374,22.103709817043548,0.29270128440111226,54.0,1832.0,96000000.0,0.1666666666666666
AMD,AMD CPU,CPU,CPU package RAPL,2,8000000,1T,1,0.0043711413043478,0.3239960347826087,0.3239960347826087,74.0561436882002,0.0014162324500831673,3.6603712591229756,0.0493833204185215,21.96222755473785,0.29629992251112897,54.0,1808.0,96000000.0,0.1666666666666666
AMD,AMD CPU,CPU,CPU package RAPL,3,8000000,1T,1,0.0043659260869565,0.3297831282608696,0.3297831282608696,75.5415095937447,0.001439808762712252,3.664743672093095,0.048516733055377716,21.988462032558566,0.29110039833226625,55.0,1794.0,96000000.0,0.1666666666666666
AMD,AMD CPU,CPU,CPU package RAPL,4,8000000,1T,1,0.0043166115879828,0.3195433819742489,0.3195433819742489,73.98255559614593,0.001379344665493257,3.7066110012175026,0.05007144851865339,22.239666007305015,0.30042869111192033,54.0,1810.0,96000000.0,0.1666666666666666
AMD,AMD CPU,CPU,CPU package RAPL,5,8000000,1T,1,0.0043493766233766,0.3153312727272727,0.3153312727272727,72.52098252322443,0.001371494466219591,3.678688093830454,0.05074028928884026,22.072128562982723,0.3044417357330415,53.0,1809.5,96000000.0,0.1666666666666666
AMD,AMD CPU,CPU,CPU package RAPL,1,8000000,2T,2,0.0028777808022922,0.2360001633237822,0.2360001633237822,81.99936519347118,0.0006791567393510042,5.55983971651202,0.06779656325088504,33.35903829907212,0.40677937950531023,51.0,1868.5,96000000.0,0.1666666666666666
AMD,AMD CPU,CPU,CPU package RAPL,2,8000000,2T,2,0.0028603071428571,0.2355458771428571,0.2355458771428571,82.32285991052935,0.0006737335548622551,5.593804861116397,0.06792731927248338,33.562829166698386,0.4075639156349003,52.0,1834.0,96000000.0,0.1666666666666666
AMD,AMD CPU,CPU,CPU package RAPL,3,8000000,2T,2,0.0028443579545454,0.2307216363636363,0.2307216363636363,81.06298426255805,0.0006562549216766401,5.6251710423546895,0.06934763575784754,33.75102625412814,0.4160858145470852,54.0,1873.5,96000000.0,0.1666666666666666
AMD,AMD CPU,CPU,CPU package RAPL,4,8000000,2T,2,0.0028857118155619,0.2359768213256484,0.2359768213256484,81.67628129777842,0.000680961101498163,5.544559201551632,0.06780326944873952,33.26735520930979,0.4068196166924371,53.5,1866.5,96000000.0,0.1666666666666666
AMD,AMD CPU,CPU,CPU package RAPL,5,8000000,2T,2,0.0028464602272727,0.2326860170454545,0.2326860170454545,81.74542460139295,0.0006623314929623837,5.621016533693218,0.06876218950825244,33.726099202159304,0.41257313704951465,54.0,1861.0,96000000.0,0.1666666666666666
AMD,AMD CPU,CPU,CPU package RAPL,1,8000000,4T,4,0.0019451834951456,0.1777051854368932,0.1777051854368932,91.36564873514988,0.00034566919371363286,8.225445074940025,0.09003676488484874,49.35267044964015,0.5402205893090924,48.0,1946.5,96000000.0,0.1666666666666666
AMD,AMD CPU,CPU,CPU package RAPL,2,8000000,4T,4,0.0018147092391304,0.1636070697463768,0.1636070697463768,90.1396713829084,0.0002968992610558017,8.816839444575223,0.09779528491527387,52.90103666745133,0.5867717094916431,51.0,1928.0,96000000.0,0.1666666666666666
AMD,AMD CPU,CPU,CPU package RAPL,3,8000000,4T,4,0.0020043276553106,0.1914703947895791,0.1914703947895791,95.58076754458897,0.000383769407449992,7.982726755082649,0.08356383250571753,47.8963605304959,0.5013829950343052,69.5,1947.5,96000000.0,0.1666666666666666
AMD,AMD CPU,CPU,CPU package RAPL,4,8000000,4T,4,0.001954591796875,0.1876571728515625,0.1876571728515625,95.9699015786073,0.000366793170680418,8.185852424828953,0.08526186213332787,49.11511454897372,0.5115711727999672,58.0,1909.0,96000000.0,0.1666666666666666
AMD,AMD CPU,CPU,CPU package RAPL,5,8000000,4T,4,0.0019694078431372,0.1944006970588235,0.1944006970588235,98.72491319926088,0.00038285425749898586,8.124269462902383,0.0823042316312198,48.74561677741429,0.4938253897873188,55.0,1936.5,96000000.0,0.1666666666666666
AMD,AMD CPU,CPU,CPU package RAPL,1,8000000,8T,8,0.0002428136123136,0.0358072141654641,0.0358072141654641,147.3973966669561,8.694479018403046e-06,65.89416403613974,0.44683733076984056,395.3649842168384,2.6810239846190433,59.0,2216.0,96000000.0,0.1666666666666666
AMD,AMD CPU,CPU,CPU package RAPL,2,8000000,8T,8,0.0002159480630055,0.0349117071094082,0.0349117071094082,161.12844291623946,7.539115526492044e-06,74.09188939838971,0.458298986923164,444.5513363903383,2.749793921538984,66.0,2201.5,96000000.0,0.1666666666666666
AMD,AMD CPU,CPU,CPU package RAPL,3,8000000,8T,8,0.0002540548273254,0.0391758016133098,0.0391758016133098,153.90449564260325,9.952801514203548e-06,62.97853171475772,0.40841538248356024,377.8711902885463,2.4504922949013617,63.0,2132.0,96000000.0,0.1666666666666666
AMD,AMD CPU,CPU,CPU package RAPL,4,8000000,8T,8,0.0002365112926477,0.0391683106679481,0.0391683106679481,165.3516054705783,9.263747786903103e-06,67.65004673088954,0.4084934919874651,405.90028038533734,2.4509609519247904,65.0,2214.0,96000000.0,0.1666666666666666
AMD,AMD CPU,CPU,CPU package RAPL,5,8000000,8T,8,0.0002178741326973,0.0376698565698178,0.0376698565698178,172.73754594614246,8.20728732898074e-06,73.4368958899281,0.42474279057435205,440.6213753395686,2.548456743446112,66.0,2128.0,96000000.0,0.1666666666666666
AMD,AMD CPU,CPU,CPU package RAPL,1,8000000,10T,10,0.0005569021134593,0.0645136796440489,0.0645136796440489,115.7981645205584,3.592780454080705e-05,28.730363224181453,0.24800941580575195,172.38217934508876,1.4880564948345119,53.0,2147.0,96000000.0,0.1666666666666666
AMD,AMD CPU,CPU,CPU package RAPL,2,8000000,10T,10,0.0005765049019607,0.0677101773356401,0.0677101773356401,117.43349126076669,3.90352491466248e-05,27.753450049745997,0.23630125676215297,166.520700298476,1.4178075405729178,54.5,2156.5,96000000.0,0.1666666666666666
AMD,AMD CPU,CPU,CPU package RAPL,3,8000000,10T,10,0.0005613791362871,0.0726166043185642,0.0726166043185642,129.3052365636563,4.076544661245767e-05,28.501237338142356,0.22033528213201853,171.00742402885413,1.322011692792111,56.0,2176.5,96000000.0,0.1666666666666666
AMD,AMD CPU,CPU,CPU package RAPL,4,8000000,10T,10,0.0005547421140011,0.0649467874930824,0.0649467874930824,117.07375837509318,3.6028718191492735e-05,28.84223064407234,0.2463555260790103,173.05338386443404,1.4781331564740616,53.0,2157.0,96000000.0,0.1666666666666666
AMD,AMD CPU,CPU,CPU package RAPL,5,8000000,10T,10,0.0005419290357529,0.0657594054712892,0.0657594054712892,121.30787579107982,3.563693119873973e-05,29.52416081151891,0.24331120218210703,177.14496486911347,1.459867213092642,56.0,2171.5,96000000.0,0.1666666666666666
AMD,AMD CPU,CPU,CPU package RAPL,1,8000000,16T,16,0.000124199006828,0.0278970433891992,0.0278970433891992,224.52338254988356,3.4647850823761637e-06,128.82550681067835,0.5735374812584858,772.9530408640701,3.441224887550914,69.0,2486.0,96000000.0,0.1666666666666666
AMD,AMD CPU,CPU,CPU package RAPL,2,8000000,16T,16,0.0001924019664545,0.0344876364950838,0.0344876364950838,179.28223238199348,6.635489080022104e-06,83.15923321804377,0.4639343726056958,498.95539930826266,2.783606235634174,64.0,2397.0,96000000.0,0.1666666666666666
AMD,AMD CPU,CPU,CPU package RAPL,3,8000000,16T,16,0.0002402268152408,0.0393946770908219,0.0393946770908219,164.07299991110665,9.46365781496785e-06,66.60372191989401,0.4061462405977596,399.6223315193641,2.4368774435865572,61.0,2397.0,96000000.0,0.1666666666666666
AMD,AMD CPU,CPU,CPU package RAPL,4,8000000,16T,16,0.0001421031311429,0.0288584428531311,0.0288584428531311,203.33527853843648,4.100875089338374e-06,112.59428185231384,0.554430468803483,675.5656911138831,3.3265828128208987,68.0,2457.0,96000000.0,0.1666666666666666
AMD,AMD CPU,CPU,CPU package RAPL,5,8000000,16T,16,0.0001617795834648,0.0329351164405175,0.0329351164405175,202.996263957448,5.328229419111607e-06,98.89999502614172,0.4858036566804559,593.3999701568504,2.914821940082735,69.0,2465.0,96000000.0,0.1666666666666666
AMD,AMD CPU,CPU,CPU package RAPL,1,8000000,20T,20,0.0006549748036649,0.0818754463350785,0.0818754463350785,124.97246958412772,5.36263543882941e-05,24.42842062087317,0.19541878201823007,146.570523725239,1.1725126921093805,56.0,2544.5,96000000.0,0.1666666666666666
AMD,AMD CPU,CPU,CPU package RAPL,2,8000000,20T,20,0.0006627362673726,0.0835399533421575,0.0835399533421575,126.0048096908054,5.536495685446262e-05,24.142333515912092,0.1915251249239779,144.85400109547257,1.1491507495438673,60.0,2515.5,96000000.0,0.1666666666666666
AMD,AMD CPU,CPU,CPU package RAPL,3,8000000,20T,20,0.0006805183423913,0.0856734782608695,0.0856734782608695,125.925607731203,5.8302373412983984e-05,23.511489703241466,0.18675557856167768,141.0689382194488,1.120533471370066,59.0,2538.0,96000000.0,0.1666666666666666
AMD,AMD CPU,CPU,CPU package RAPL,4,8000000,20T,20,0.0006616596166556,0.0821627518175809,0.0821627518175809,124.2151565061906,5.436377487098978e-05,24.181617854922145,0.194735444542114,145.08970712953285,1.1684126672526838,58.0,2556.0,96000000.0,0.1666666666666666
AMD,AMD CPU,CPU,CPU package RAPL,5,8000000,20T,20,0.0007301119620714,0.0902412706053975,0.0902412706053975,123.59645282475115,6.588623114152291e-05,21.914447141239016,0.17730246806878414,131.4866828474341,1.063814808412705,58.0,2556.0,96000000.0,0.1666666666666666
AMD,AMD CPU,CPU,CPU package RAPL,1,8000000,32T,32,9.78706550474885e-05,0.0262394409086458,0.0262394409086458,268.08331880557864,2.568071269809031e-06,163.48107604099033,0.6097690898104486,980.8864562459419,3.6586145388626914,67.0,2991.5,96000000.0,0.1666666666666666
AMD,AMD CPU,CPU,CPU package RAPL,2,8000000,32T,32,8.491523300484382e-05,0.023155995866043,0.023155995866043,272.86065478099056,1.966296784424242e-06,188.42320080647147,0.6909657478158011,1130.5392048388287,4.145794486894807,69.0,3058.0,96000000.0,0.1666666666666666
AMD,AMD CPU,CPU,CPU package RAPL,3,8000000,32T,32,8.388368542663805e-05,0.0240616173460967,0.0240616173460967,286.71372260129306,2.0183771403161132e-06,190.74030806613857,0.664959456792107,1144.4418483968313,3.9897567407526418,71.0,3068.5,96000000.0,0.1666666666666666
AMD,AMD CPU,CPU,CPU package RAPL,4,8000000,32T,32,7.815402567094517e-05,0.0224100192532088,0.0224100192532088,286.75458231267896,1.7514332200016563e-06,204.72393920391767,0.7139663656339351,1228.343635223506,4.2837981938036105,69.0,3109.0,96000000.0,0.1666666666666666
AMD,AMD CPU,CPU,CPU package RAPL,5,8000000,32T,32,8.050767344355668e-05,0.0230674755557313,0.0230674755557313,286.8769906181344,1.8571087892080417e-06,198.7388197376922,0.6936172951107634,1192.432918426153,4.161703770664581,69.5,3091.5,96000000.0,0.1666666666666666
AMD,AMD CPU,CPU,CPU package RAPL,1,8000000,64T,64,9.91869608329202e-05,0.0222436827466534,0.0222436827466534,224.26015030887788,2.2062832893722136e-06,161.3115258864711,0.7193053498484745,967.8691553188265,4.315832099090847,58.0,3943.5,96000000.0,0.1666666666666666
AMD,AMD CPU,CPU,CPU package RAPL,2,8000000,64T,64,0.0001079141891166,0.0283538127079532,0.0283538127079532,262.81925622743984,3.059778706742718e-06,148.26595215122444,0.5642980069312521,889.5957129073466,3.385788041587513,68.5,4083.5,96000000.0,0.1666666666666666
AMD,AMD CPU,CPU,CPU package RAPL,3,8000000,64T,64,0.0001237398794142,0.0304729671465485,0.0304729671465485,246.18647424615756,3.7707212801067895e-06,129.30350405823887,0.5250555327629863,775.8210243494332,3.1503331965779178,66.0,4090.0,96000000.0,0.1666666666666666
AMD,AMD CPU,CPU,CPU package RAPL,4,8000000,64T,64,0.0001083208907056,0.0284503086811531,0.0284503086811531,262.48779716583255,3.0817627771917677e-06,147.70927284456707,0.5623840563318455,886.2556370674025,3.3743043379910738,68.0,4092.5,96000000.0,0.1666666666666666
AMD,AMD CPU,CPU,CPU package RAPL,5,8000000,64T,64,0.0001080798078998,0.0281881522231815,0.0281881522231815,260.9443356015001,3.046570077331777e-06,148.03875312984903,0.5676143605767053,888.2325187790942,3.405686163460232,67.5,4100.0,96000000.0,0.1666666666666666
AMD,AMD CPU,CPU,CPU package RAPL,1,16000000,1T,1,0.0091727954545454,0.6595918954545454,0.6595918954545454,71.86329354730276,0.006050301540480439,3.488576645862415,0.04851484716613717,20.931459875174493,0.291089082996823,64.0,1829.0,192000000.0,0.1666666666666666
AMD,AMD CPU,CPU,CPU package RAPL,2,16000000,1T,1,0.0091968073394495,0.6883542385321101,0.6883542385321101,74.73785210049545,0.006330661313073281,3.479468343621456,0.046487692250197825,20.876810061728737,0.278926153501187,54.0,1834.0,192000000.0,0.1666666666666666
AMD,AMD CPU,CPU,CPU package RAPL,3,16000000,1T,1,0.0091863256880733,0.6637401467889908,0.6637401467889908,72.27400017710505,0.006097333160653249,3.483438437366305,0.04821163847750962,20.900630624197827,0.28926983086505775,56.5,1848.5,192000000.0,0.1666666666666666
AMD,AMD CPU,CPU,CPU package RAPL,4,16000000,1T,1,0.0092229818181818,0.6921705681818182,0.6921705681818182,75.15113450489883,0.006383876565421475,3.4695937421145664,0.04623137918744082,20.8175624526874,0.2773882751246449,55.5,1814.0,192000000.0,0.1666666666666666
AMD,AMD CPU,CPU,CPU package RAPL,5,16000000,1T,1,0.0091641318181818,0.6663207409090909,0.6663207409090909,72.61486702339334,0.0061062511028794715,3.491874695266979,0.04802491958503495,20.951248171601872,0.28814951751020973,59.0,1826.5,192000000.0,0.1666666666666666
AMD,AMD CPU,CPU,CPU package RAPL,1,16000000,2T,2,0.005833203488372,0.4782188081395349,0.4782188081395349,82.07043673463974,0.002789547619844635,5.485836395693945,0.06691497585486647,32.91501837416367,0.4014898551291988,67.0,1834.0,192000000.0,0.1666666666666666
AMD,AMD CPU,CPU,CPU package RAPL,2,16000000,2T,2,0.0059111411764705,0.4750576941176471,0.4750576941176471,80.28167039559362,0.002808133096897951,5.413506300167064,0.06736023939036605,32.48103780100239,0.40416143634219637,54.0,1865.5,192000000.0,0.1666666666666666
AMD,AMD CPU,CPU,CPU package RAPL,3,16000000,2T,2,0.0058354738372093,0.4741344098837209,0.4741344098837209,81.26588746012303,0.002766798944197124,5.483702076762864,0.06749141031094504,32.90221246057719,0.4049484618656702,57.5,1874.0,192000000.0,0.1666666666666666
AMD,AMD CPU,CPU,CPU package RAPL,4,16000000,2T,2,0.0058140319767441,0.4720481017441861,0.4720481017441861,81.2320118345876,0.0027445027581020505,5.503925697003172,0.06778970168879432,33.023554182019026,0.40673821013276584,60.5,1847.5,192000000.0,0.1666666666666666
AMD,AMD CPU,CPU,CPU package RAPL,5,16000000,2T,2,0.005818239884393,0.4769227861271676,0.4769227861271676,82.04456561870145,0.0027748511760209192,5.499945109832553,0.06709681510471478,32.99967065899532,0.4025808906282887,53.0,1862.5,192000000.0,0.1666666666666666
AMD,AMD CPU,CPU,CPU package RAPL,1,16000000,4T,4,0.0048454806763285,0.4311251111111111,0.4311251111111111,88.96597789148197,0.0020890083949688665,6.604091964772197,0.0742243937439145,39.624551788633184,0.44534636246348697,57.5,1930.0,192000000.0,0.1666666666666666
AMD,AMD CPU,CPU,CPU package RAPL,2,16000000,4T,4,0.0048152727272727,0.4701563277511962,0.4701563277511962,97.64744720944128,0.00226393094257502,6.645521824497847,0.06806246797327845,39.87313094698708,0.40837480783967073,53.0,1945.0,192000000.0,0.1666666666666666
AMD,AMD CPU,CPU,CPU package RAPL,3,16000000,4T,4,0.0048215432692307,0.4471483076923077,0.4471483076923077,92.76152984933476,0.0021559449133017445,6.636879151165586,0.07156462285443756,39.82127490699352,0.42938773712662537,60.5,1914.0,192000000.0,0.1666666666666666
AMD,AMD CPU,CPU,CPU package RAPL,4,16000000,4T,4,0.004808485645933,0.448855533492823,0.448855533492823,93.28465914503975,0.0021583153898978385,6.654901845670577,0.07129242620891443,39.92941107402346,0.4277545572534866,67.0,1910.0,192000000.0,0.1666666666666666
AMD,AMD CPU,CPU,CPU package RAPL,5,16000000,4T,4,0.0048144302884615,0.4464003701923077,0.4464003701923077,92.67422880417874,0.0021491634630342723,6.646684671433039,0.07168452836679888,39.88010802859824,0.4301071702007932,62.0,1910.5,192000000.0,0.1666666666666666
AMD,AMD CPU,CPU,CPU package RAPL,1,16000000,8T,8,0.0039660892857142,0.4175424365079365,0.4175424365079365,105.2340241802741,0.0016560105837651283,8.068401312916372,0.0766389166754593,48.41040787749822,0.4598335000527558,52.0,2066.0,192000000.0,0.1666666666666666
AMD,AMD CPU,CPU,CPU package RAPL,2,16000000,8T,8,0.003887742248062,0.4875454670542636,0.4875454670542636,125.38324716926212,0.0018954511101179807,8.230998342534583,0.0656349041523104,49.38599005520751,0.3938094249138624,54.0,2079.0,192000000.0,0.1666666666666666
AMD,AMD CPU,CPU,CPU package RAPL,3,16000000,8T,8,0.0039392775590551,0.4546010866141732,0.4546010866141732,115.40783025569785,0.001790799858821276,8.123316907802689,0.07039138475962088,48.73990144681614,0.42234830855772526,54.0,2063.0,192000000.0,0.1666666666666666
AMD,AMD CPU,CPU,CPU package RAPL,4,16000000,8T,8,0.0039527252964426,0.433880290513834,0.433880290513834,109.7109765962344,0.001715009599941896,8.095680220631465,0.07375306207641552,48.57408132378879,0.4425183724584932,62.5,2080.0,192000000.0,0.1666666666666666
AMD,AMD CPU,CPU,CPU package RAPL,5,16000000,8T,8,0.0038969591439688,0.4530640486381323,0.4530640486381323,116.27785934056794,0.001765572087143895,8.211530790494784,0.07063019035871192,49.269184742968704,0.42378114215227153,56.0,2062.0,192000000.0,0.1666666666666666
