platform,platform_label,kind,campaign_id,session_id,session_number,problem_size,threads,n_repetitions,n_in_range,n_above,n_below,throttle_nonzero_rows,throttle_masks,median_batches,median_time_e2e_op_s,mad_time_e2e_op_s,cv_time_e2e_op_s,median_time_kernel_op_s,mad_time_kernel_op_s,cv_time_kernel_op_s,median_device_energy_op_j,mad_device_energy_op_j,cv_device_energy_op_j,median_total_energy_op_j,mad_total_energy_op_j,cv_total_energy_op_j,median_dram_energy_op_j,mad_dram_energy_op_j,cv_dram_energy_op_j,median_avg_power_w,mad_avg_power_w,cv_avg_power_w,median_gflops_per_s,mad_gflops_per_s,cv_gflops_per_s,median_logical_bandwidth_gb_s,mad_logical_bandwidth_gb_s,cv_logical_bandwidth_gb_s,median_edp_device_j_s,mad_edp_device_j_s,cv_edp_device_j_s,median_ed2p_device_j_s2,mad_ed2p_device_j_s2,cv_ed2p_device_j_s2,median_temp_c,mad_temp_c,cv_temp_c,median_temp_before_c,mad_temp_before_c,cv_temp_before_c,median_temp_after_c,mad_temp_after_c,cv_temp_after_c,median_clock_before_mhz,mad_clock_before_mhz,cv_clock_before_mhz,median_clock_after_mhz,mad_clock_after_mhz,cv_clock_after_mhz,median_clock_after_before_ratio,mad_clock_after_before_ratio,cv_clock_after_before_ratio,median_sm_clock_mhz,mad_sm_clock_mhz,cv_sm_clock_mhz,median_mem_clock_mhz,mad_mem_clock_mhz,cv_mem_clock_mhz
5060ti,RTX 5060 Ti,gpu,axpy_5060ti_20260727_141707,axpy_5060ti_20260727_141707_session2,2,256000000,-1,10,10,0,0,0,0x0,129.0,0.0077639238798449615,2.3007015503870125e-06,0.0003172009573874512,0.007763499651768411,2.688858860222347e-06,0.00039228081944539165,0.7360658914728682,0.0021589147286822374,0.0038831295983036886,0.7360658914728682,0.0021589147286822374,0.0038831295983036886,nan,nan,nan,94.80999019727807,0.26906966799964493,0.0038145789790121894,65.9496430442486,0.02284129766162124,0.00039229594947615094,395.67622822160956,0.11723197015595588,0.00031720508800767085,0.005714514430501923,1.6743097735441755e-05,0.003975839339629026,4.4366736755316655e-05,1.1629609880404866e-07,0.004091065070739791,55.0,0.0,0.009457834789273301,55.0,0.0,0.009457834789273301,54.5,0.5,0.009670573884306971,2790.0,0.0,0.0,2790.0,0.0,0.0,1.0,0.0,0.0,2790.0,0.0,0.0,13801.0,0.0,0.0
5060ti,RTX 5060 Ti,gpu,axpy_5060ti_20260727_141707,axpy_5060ti_20260727_141707_session3,3,1000000,-1,10,10,0,0,0,0x0,122130.0,8.188072942765906e-06,1.895521165600118e-12,5.97383782984912e-06,8.188043874067336e-06,2.9985338366613325e-12,4.5145583182202304e-07,0.0011103864734299516,1.084909522639974e-06,0.0015045524308519584,0.0011103864734299516,1.084909522639974e-06,0.0015045524308519584,nan,nan,nan,135.61022073174252,0.13251142841018293,0.0015020946688049507,244.2585837057228,8.944963533963346e-05,4.5145587949869433e-07,1465.5462993404522,0.00033927084359675064,5.973747985291332e-06,9.091926211190982e-09,8.882469049014971e-12,0.0015070299743307081,7.444536132938078e-14,7.272335068944896e-17,0.001509527202911023,68.0,1.0,0.017632091306890498,68.0,1.0,0.02124030930133982,68.0,1.0,0.017632091306890498,2752.0,3.5,0.001797866299901979,2748.5,3.5,0.0013423045067720973,1.0,0.0,0.001150979728278163,2750.0,3.5,0.0014829899463039582,13801.0,0.0,0.0
5060ti,RTX 5060 Ti,gpu,axpy_5060ti_20260727_141707,axpy_5060ti_20260727_141707_session3,3,2000000,-1,10,10,0,0,0,0x0,69789.0,1.432911731791543e-05,3.976271331781415e-12,7.905803909748707e-07,1.432907186920127e-05,5.24740198921237e-12,6.849891767615272e-07,0.002034683116250412,3.682528765278385e-06,0.006591716308820121,0.002034683116250412,3.682528765278385e-06,0.006591716308820121,nan,nan,nan,141.99656833395224,0.25674558901044975,0.006591960317117285,279.1527627548265,0.00010222763441447569,6.849893044779124e-07,1674.9112640729982,0.0004647809140578829,7.90580545867139e-07,2.915517911544527e-08,5.281884395925371e-11,0.00659147238630249,4.177674953239135e-13,7.575847482891649e-16,0.006591228549573838,69.5,0.5,0.010075012950721916,69.0,1.0,0.01139899765529791,69.5,0.5,0.010075012950721916,2752.0,0.0,0.001224976819743707,2752.0,0.0,0.0009189996106272535,1.0,0.0,0.0009168679791731866,2752.0,0.0,0.000980602292184444,13801.0,0.0,0.0
5060ti,RTX 5060 Ti,gpu,axpy_5060ti_20260727_141707,axpy_5060ti_20260727_141707_session3,3,4000000,-1,10,10,0,0,0,0x0,37578.0,2.6613515447868433e-05,4.679732822398576e-10,5.006656185224544e-05,2.6613381958495076e-05,4.336682824657704e-10,5.030212805576005e-05,0.004748283570174037,1.6978019053701717e-05,0.0043336955131284246,0.004748283570174037,1.6978019053701717e-05,0.0043336955131284246,nan,nan,nan,178.41827965623884,0.6373608939247077,0.00430390061633535,300.6006531787573,0.004898403487715086,5.029899552840993e-05,1803.5948724802092,0.03171503893383942,5.0063474963399555e-05,1.2636707913444555e-07,4.522600648387176e-10,0.00436386787727613,3.3630339161685063e-12,1.2047282270028987e-14,0.004394410039695992,71.5,0.5,0.00737127659712909,71.0,0.0,0.007232461897679583,71.5,0.5,0.00737127659712909,2707.0,0.0,0.001090870472165319,2707.0,0.0,0.0012500725501044532,1.0,0.0,0.0008179412342009047,2707.0,0.0,0.0011130750446681666,13801.0,0.0,0.0
5060ti,RTX 5060 Ti,gpu,axpy_5060ti_20260727_141707,axpy_5060ti_20260727_141707_session3,3,8000000,-1,10,10,0,0,0,0x0,4112.0,0.00024306429559824903,5.7284533073944256e-08,0.0005101478351259775,0.0002430634183178616,5.7398577144640085e-08,0.0005101897365995588,0.023050826848249027,2.2251945525292652e-05,0.006755188668712624,0.023050826848249027,2.2251945525292652e-05,0.006755188668712624,nan,nan,nan,94.84306792160046,0.08225687264261694,0.00679610882501838,65.82644196722474,0.015548386352257637,0.0005104711742851583,394.9572262977706,0.09310423984402405,0.0005104294855479336,5.602463981214763e-06,6.719645950325948e-09,0.006752986187893466,1.3613820225361953e-09,2.665571905057817e-12,0.0067894753299933925,48.0,1.0,0.024890207894758105,48.0,1.0,0.02430821401946343,48.0,1.0,0.024890207894758105,2797.0,0.0,0.0,2797.0,0.0,0.0,1.0,0.0,0.0,2797.0,0.0,0.0,13801.0,0.0,0.0
5060ti,RTX 5060 Ti,gpu,axpy_5060ti_20260727_141707,axpy_5060ti_20260727_141707_session3,3,16000000,-1,10,10,0,0,0,0x0,2061.0,0.0004853435885492479,9.40902474525938e-09,0.00020022577942726806,0.000485341538045662,9.417360352962593e-09,0.00020026960864085195,0.04649369238233868,0.00011305191654537375,0.003180608550267784,0.04649369238233868,0.00011305191654537375,0.003180608550267784,nan,nan,nan,95.77349742132976,0.20989204936888228,0.003208264635791743,65.93295131686241,0.0012793190409752242,0.00020018269977369434,395.5960365602307,0.007669065214599868,0.00020013894155902306,2.25658484539672e-05,5.511139103227623e-08,0.0031654254304775264,1.0952400006640055e-08,2.6522725884764447e-11,0.003162911448596231,54.0,0.0,0.009492606240704454,54.0,0.0,0.009492606240704454,54.0,0.0,0.008895872772369208,2790.0,0.0,0.0,2790.0,0.0,0.0,1.0,0.0,0.0,2790.0,0.0,0.0,13801.0,0.0,0.0
5060ti,RTX 5060 Ti,gpu,axpy_5060ti_20260727_141707,axpy_5060ti_20260727_141707_session3,3,32000000,-1,10,10,0,0,0,0x0,1031.0,0.0009699357885548012,5.559117361786988e-08,0.00021593212255777958,0.0009699313055532402,5.443436098146468e-08,0.00021594081963614446,0.09347478176527643,0.0005130940834141562,0.0069689240883847,0.09347478176527643,0.0005130940834141562,0.0069689240883847,nan,nan,nan,96.36429809323495,0.5404761095124471,0.00707920699147676,65.98405437641526,0.0037033494563871727,0.00021600677389461336,395.9024964011836,0.02269213035276607,0.00021599754827047435,9.067190865853544e-05,4.807320411110943e-07,0.006863777401095883,8.795308074114363e-08,4.4985789174291116e-10,0.00676400014143262,57.0,1.0,0.018055866415885396,57.0,1.0,0.018055866415885396,57.0,1.0,0.01538831345818828,2790.0,0.0,0.0,2790.0,0.0,0.0,1.0,0.0,0.0,2790.0,0.0,0.0,13801.0,0.0,0.0
5060ti,RTX 5060 Ti,gpu,axpy_5060ti_20260727_141707,axpy_5060ti_20260727_141707_session3,3,64000000,-1,10,10,0,0,0,0x0,516.0,0.0019398794244186047,2.0162790697675955e-07,0.000301530053402149,0.0019398713814195738,1.9534798555587846e-07,0.0003009543005124929,0.18314341085271318,0.0003817829457364308,0.003525999368602394,0.18314341085271318,0.0003817829457364308,0.003525999368602394,nan,nan,nan,94.40744171344323,0.23309295539624486,0.0036621199519087737,65.98375605183216,0.006643966945965474,0.00030102672959444885,395.9008948438302,0.04114477870416522,0.00030160262531840853,0.0003552845871292797,7.1263712470891e-07,0.003411200741667115,6.892250847408115e-07,1.3463908154424593e-09,0.0033199168224763735,52.0,1.0,0.016870809937782526,51.5,0.5,0.018722708974404957,52.0,1.0,0.016870809937782526,2790.0,0.0,0.001294322707125557,2790.0,0.0,0.0012110315679157392,1.0,0.0,0.0007916154783527649,2790.0,0.0,0.0011841280396922356,13801.0,0.0,0.0
5060ti,RTX 5060 Ti,gpu,axpy_5060ti_20260727_141707,axpy_5060ti_20260727_141707_session3,3,128000000,-1,10,10,0,0,0,0x0,259.0,0.0038805342702702703,5.100463320460626e-07,0.00024845052336140943,0.0038805197933005553,5.120826043678289e-07,0.0002483988937332701,0.3667567567567568,0.0009575289575289858,0.0032736882242119917,0.3667567567567568,0.0009575289575289858,0.0032736882242119917,nan,nan,nan,94.52309539265039,0.26302006449157744,0.0032069699614021103,65.97054354572674,0.008704704581973033,0.000248453563105651,395.82178459052795,0.05202008938775293,0.0002485053679847246,0.0014230439748257181,3.6137347427586805e-06,0.003357426720306986,5.521518440864192e-06,1.4412348361860656e-08,0.003456937068773727,54.0,0.0,0.0,54.0,0.0,0.0,54.0,0.0,0.0,2790.0,0.0,0.0,2790.0,0.0,0.0,1.0,0.0,0.0,2790.0,0.0,0.0,13801.0,0.0,0.0
5060ti,RTX 5060 Ti,gpu,axpy_5060ti_20260727_141707,axpy_5060ti_20260727_141707_session3,3,256000000,-1,10,10,0,0,0,0x0,129.0,0.007765143895348837,1.4610387596893787e-06,0.00029661785117282433,0.007765105491460755,1.4714677204464253e-06,0.00036136930610340787,0.7419147286821706,0.0029186046511627817,0.005022073639140301,0.7419147286821706,0.0029186046511627817,0.005022073639140301,nan,nan,nan,95.553305128023,0.37959352436129024,0.005145098237137373,65.93600066297815,0.012492430619154504,0.000361430181128577,395.6140473493803,0.07442267450059603,0.00029665264356354415,0.00576052815331831,2.1996234654167446e-05,0.004913945428727216,4.472709021061383e-05,1.565166621008077e-07,0.004821709485033471,56.0,1.0,0.01882308131052607,56.0,1.0,0.01882308131052607,55.5,0.5,0.014780477600512829,2790.0,0.0,0.0,2790.0,0.0,0.0,1.0,0.0,0.0,2790.0,0.0,0.0,13801.0,0.0,0.0
5060ti,RTX 5060 Ti,gpu,axpy_5060ti_20260727_141707,axpy_5060ti_20260727_141707_session4,4,1000000,-1,10,10,0,0,0,0x0,122130.0,8.18806852534185e-06,6.15737329101373e-12,2.9724927787302557e-06,8.188041625166959e-06,3.4982894775166095e-12,1.7860014711217198e-06,0.0010727175960042576,6.35388520429036e-06,0.00874255495899534,0.0010727175960042576,6.35388520429036e-06,0.00874255495899534,nan,nan,nan,131.00983275281382,0.7765162187617705,0.008743763018965187,244.2586507929753,0.00010435802255415183,1.7859963101899055e-06,1465.5470899957677,0.0011020824496199566,2.9724757794277184e-06,8.783486068172133e-09,5.199097919841832e-11,0.008741347722224103,7.191979305382613e-14,4.254185562422287e-16,0.00874014130900969,58.5,1.5,0.035355195572623524,58.0,2.0,0.03681813921777659,58.5,1.5,0.035355195572623524,2767.0,0.0,0.002288189334419956,2767.0,0.0,0.0026228736192198078,1.0,0.0,0.001715211169861704,2767.0,0.0,0.002319169048580953,13801.0,0.0,0.0
5060ti,RTX 5060 Ti,gpu,axpy_5060ti_20260727_141707,axpy_5060ti_20260727_141707_session4,4,2000000,-1,10,10,0,0,0,0x0,69789.0,1.4329127369642781e-05,7.0068348875568145e-12,1.0659706395229392e-06,1.4329082801288752e-05,2.6237009941826686e-12,9.500175820060607e-07,0.0020030592213672645,3.395950651249131e-06,0.006314041905274038,0.0020030592213672645,3.395950651249131e-06,0.006314041905274038,nan,nan,nan,139.78934388992676,0.23685001312165355,0.006313845433721765,279.1525497808028,5.111371734756176e-05,9.500195521101332e-07,1674.9100891409405,0.0008190184387331101,1.0659725865672951e-06,2.8702089391482673e-08,4.869105240155108e-11,0.006314238548022039,4.1127587574497e-13,6.981307795038617e-16,0.00631443536194881,68.0,0.5,0.013553636924375834,68.0,0.5,0.014397412086037778,68.0,0.5,0.013553636924375834,2760.0,0.0,0.0014013515855516331,2760.0,0.0,0.0014985425986486427,1.0,0.0,0.0009168679791731866,2760.0,0.0,0.0013762995764551194,13801.0,0.0,0.0
5060ti,RTX 5060 Ti,gpu,axpy_5060ti_20260727_141707,axpy_5060ti_20260727_141707_session4,4,4000000,-1,10,10,0,0,0,0x0,37575.0,2.6621059441117764e-05,5.403592814391992e-10,7.187469405031135e-05,2.6620978420762642e-05,5.433468999519044e-10,7.149091183771544e-05,0.004748077178975383,1.383898868928795e-05,0.003880151324676985,0.004748077178975383,1.383898868928795e-05,0.003880151324676985,nan,nan,nan,178.34904015394585,0.5208024043230495,0.0038516314779706504,300.51487490914235,0.0061335658545260685,7.149416719796588e-05,1803.0837618115465,0.0365988050548367,7.187805955498329e-05,1.2640514851843727e-07,3.7577465909488193e-10,0.003909777980463342,3.3652067937544117e-12,1.0222044407375639e-14,0.003940486295810125,68.5,0.5,0.01849285181385017,68.0,1.0,0.0196078431372549,68.5,0.5,0.01849285181385017,2729.5,7.5,0.005388184703603809,2722.0,3.5,0.0036264505906070913,1.0,0.0,0.002845018587988985,2725.5,5.5,0.004388530631786492,13801.0,0.0,0.0
5060ti,RTX 5060 Ti,gpu,axpy_5060ti_20260727_141707,axpy_5060ti_20260727_141707_session4,4,8000000,-1,10,10,0,0,0,0x0,4105.0,0.00024363278623629718,2.1935444579821144e-08,0.00018736514573204223,0.00024363181036369521,2.203510391286681e-08,0.00018724575842070102,0.023366747868453108,7.06455542021922e-05,0.004004883782470419,0.023366747868453108,7.06455542021922e-05,0.004004883782470419,nan,nan,nan,95.93940253294048,0.29388403825690546,0.004087976727511413,65.67286917574101,0.005939231766546982,0.00018726157655855937,394.0356367477471,0.035473965636157345,0.00018738101772386543,5.691143489520994e-06,1.6979083155416192e-08,0.003928993207750679,1.386119900403142e-09,4.080017277322747e-12,0.0038607274572001545,54.0,0.0,0.0,54.0,0.0,0.0,54.0,0.0,0.0,2790.0,0.0,0.0,2790.0,0.0,0.0,1.0,0.0,0.0,2790.0,0.0,0.0,13801.0,0.0,0.0
5060ti,RTX 5060 Ti,gpu,axpy_5060ti_20260727_141707,axpy_5060ti_20260727_141707_session4,4,16000000,-1,10,10,0,0,0,0x0,2061.0,0.0004852975749636099,4.998277535180691e-08,0.0006376464984642666,0.0004852952212167562,5.029995773435207e-08,0.0006395578449079679,0.046286754002911205,0.00014944201843765034,0.003317634431090023,0.046286754002911205,0.00014944201843765034,0.003317634431090023,nan,nan,nan,95.36828536171922,0.2354138283426721,0.00333116432521671,65.93924399333093,0.0068348543902061465,0.0006401151167346029,395.6335450805447,0.040743421073329955,0.0006382002406709426,2.2465157988712535e-05,6.0298726214954e-08,0.0034249893764488368,1.090340713483247e-08,2.94492272011304e-11,0.003642265704261611,54.0,0.0,0.0,54.0,0.0,0.0,54.0,0.0,0.0,2790.0,0.0,0.0,2790.0,0.0,0.0,1.0,0.0,0.0,2790.0,0.0,0.0,13801.0,0.0,0.0
5060ti,RTX 5060 Ti,gpu,axpy_5060ti_20260727_141707,axpy_5060ti_20260727_141707_session4,4,32000000,-1,10,10,0,0,0,0x0,1031.0,0.0009708095193986421,6.060911736177014e-08,0.0002410727392167926,0.0009708061625261427,6.070955648341658e-08,0.00024094053349231817,0.09262997090203685,0.00022356935014548884,0.0028733590700579063,0.09262997090203685,0.00022356935014548884,0.0028733590700579063,nan,nan,nan,95.42034334771611,0.2650660039828736,0.0029489568392376043,65.92459182038566,0.0041225446304054,0.00024106848859997427,395.54618319511064,0.02469416001562763,0.00024120082278447514,8.992119720596287e-05,1.8429298330371863e-07,0.002816553878409433,8.729163606981896e-08,1.718181158808087e-10,0.002779660173593165,54.0,0.0,0.0,54.0,0.0,0.0,54.0,0.0,0.0,2790.0,0.0,0.0,2790.0,0.0,0.0,1.0,0.0,0.0,2790.0,0.0,0.0,13801.0,0.0,0.0
5060ti,RTX 5060 Ti,gpu,axpy_5060ti_20260727_141707,axpy_5060ti_20260727_141707_session4,4,64000000,-1,10,10,0,0,0,0x0,516.0,0.00193949921996124,6.62100775193652e-07,0.0006047573666325627,0.0019394857717114826,6.586710611979898e-07,0.0006045046200637914,0.18527325581395349,0.0004777131782945643,0.003656776691724398,0.18527325581395349,0.0004777131782945643,0.003656776691724398,nan,nan,nan,95.5639148968558,0.23628067129862274,0.003550750810349849,65.99687649895489,0.022412504467844485,0.0006048258496178453,395.9785129333301,0.1351737567703708,0.0006050790246488144,0.00035919616467489936,9.668034162253433e-07,0.0038553831596562275,6.963989730898964e-07,1.9827160642011012e-09,0.004133105665220572,55.0,0.0,0.012740662724081938,55.0,0.0,0.012740662724081938,55.0,0.0,0.011457527754233258,2790.0,0.0,0.0,2790.0,0.0,0.0,1.0,0.0,0.0,2790.0,0.0,0.0,13801.0,0.0,0.0
5060ti,RTX 5060 Ti,gpu,axpy_5060ti_20260727_141707,axpy_5060ti_20260727_141707_session4,4,128000000,-1,10,10,0,0,0,0x0,258.0,0.00388178571124031,2.4753294573624796e-07,0.000131097219254353,0.003881204412889111,2.625931140986387e-07,0.0001791149513229938,0.36461434108527135,0.0013003875968992107,0.00398250307463208,0.36461434108527135,0.0013003875968992107,0.00398250307463208,nan,nan,nan,93.92480951217125,0.3278301523248288,0.0039689481421731725,65.95890676887328,0.0044626713049780165,0.00017915213164613575,395.6941764218885,0.025232466681131882,0.00013111459455703757,0.0014154260059345892,5.138046004927533e-06,0.004000338278793792,5.494512572438177e-06,2.0295009532510175e-08,0.004022395105625564,51.5,0.5,0.010233908285334561,51.0,0.0,0.010046649406504325,51.0,0.0,0.010046649406504325,2790.0,0.0,0.0,2790.0,0.0,0.0,1.0,0.0,0.0,2790.0,0.0,0.0,13801.0,0.0,0.0
5060ti,RTX 5060 Ti,gpu,axpy_5060ti_20260727_141707,axpy_5060ti_20260727_141707_session4,4,256000000,-1,10,10,0,0,0,0x0,129.0,0.007766113372093023,2.951279069770933e-07,8.525785399118129e-05,0.007766087495079336,2.9926152192352035e-07,8.546969038123596e-05,0.7406666666666666,0.0024457364341085586,0.00479767192001595,0.7406666666666666,0.0024457364341085586,0.00479767192001595,nan,nan,nan,95.37406922398324,0.30788397379984644,0.004801764542337689,65.92766310536419,0.0025405231867381417,8.54716959583477e-05,395.56466059143906,0.015032461700172917,8.525986217555891e-05,0.005752184693121536,1.9418421366234652e-05,0.00479509863088525,4.467276608328182e-05,1.541023834786776e-07,0.00479404701372518,55.5,0.5,0.023809523809523808,55.5,0.5,0.023809523809523808,55.0,0.0,0.015166799329344744,2790.0,0.0,0.001701063830106713,2790.0,0.0,0.0,1.0,0.0,0.0017084158077624782,2790.0,0.0,0.0009070063559926515,13801.0,0.0,0.0
5060ti,RTX 5060 Ti,gpu,axpy_5060ti_20260727_141707,axpy_5060ti_20260727_141707_session5,5,1000000,-1,10,10,0,0,0,0x0,122130.0,8.188062994350283e-06,1.5229673296405458e-12,3.214767677419922e-07,8.188041375289139e-06,1.9990225583389103e-12,3.034057644665652e-07,0.001116310488823385,1.1667894866127307e-06,0.007807346151414302,0.001116310488823385,1.1667894866127307e-06,0.007807346151414302,nan,nan,nan,136.33388015391589,0.1425310434765663,0.0078073037678406225,244.25865824711656,5.963312665357989e-05,3.0340578194615103e-07,1465.548079964696,0.0002725896780475523,3.214767430925352e-07,9.140421339510555e-09,9.551586822035866e-12,0.007807388548051443,7.484235174735487e-14,7.819131660700389e-17,0.007807430957751885,68.0,1.0,0.019968892239957188,67.5,1.0,0.02196026152894708,68.0,1.0,0.019968892239957188,2752.0,7.0,0.0022269248448193845,2752.0,7.0,0.002381288438301229,1.0,0.0012718023255813837,0.0020964436525360047,2754.0,4.0,0.002065941204921608,13801.0,0.0,0.0
5060ti,RTX 5060 Ti,gpu,axpy_5060ti_20260727_141707,axpy_5060ti_20260727_141707_session5,5,2000000,-1,10,10,0,0,0,0x0,69789.0,1.4329117998538452e-05,6.806230209492029e-12,2.384802215456175e-06,1.4329078428453759e-05,6.121968988402637e-12,1.389059903841119e-06,0.002037355457163737,4.714209975784436e-06,0.0038018067048287006,0.002037355457163737,4.714209975784436e-06,0.0038018067048287006,nan,nan,nan,142.18296175966333,0.329015016318678,0.0038034521268048133,279.1526349703755,0.00011926550479302023,1.3890563157072139e-06,1674.911184515891,0.0007955706452094091,2.3847894824119496e-06,2.9193492718573128e-08,6.754638696925706e-11,0.0038001620358331387,4.183168008866021e-13,9.678216283579045e-16,0.0037985181208198093,70.0,0.0,0.0,70.0,0.0,0.0,70.0,0.0,0.0,2752.0,0.0,0.0,2752.0,0.0,0.0,1.0,0.0,0.0,2752.0,0.0,0.0,13801.0,0.0,0.0
5060ti,RTX 5060 Ti,gpu,axpy_5060ti_20260727_141707,axpy_5060ti_20260727_141707_session5,5,4000000,-1,10,10,0,0,0,0x0,37577.0,2.6615661455145433e-05,1.261689331241272e-09,6.088388588785744e-05,2.6615595891800085e-05,1.266117686271289e-09,6.10610683300765e-05,0.0047548633472602915,1.6140192138808327e-05,0.004058996477119749,0.0047548633472602915,1.6140192138808327e-05,0.004058996477119749,nan,nan,nan,178.64907630691584,0.6058769579619536,0.0041017999946957,300.57564867765495,0.014297852945219347,6.106180052093477e-05,1803.4494495535382,0.08548666210776901,6.0884602527695714e-05,1.2655383346425975e-07,4.299644524340987e-10,0.004016659623615802,3.3683139966556204e-12,1.1453968654974987e-14,0.003974804313551125,71.0,0.0,0.0059218682774688745,71.0,0.0,0.006639500292831432,71.0,0.0,0.0059218682774688745,2707.0,0.0,0.0008179412342008888,2707.0,0.0,0.001090870472165319,1.0,0.0,0.0008179412342009047,2707.0,0.0,0.0008959728270799946,13801.0,0.0,0.0
5060ti,RTX 5060 Ti,gpu,axpy_5060ti_20260727_141707,axpy_5060ti_20260727_141707_session5,5,8000000,-1,10,10,0,0,0,0x0,4114.0,0.00024310726288283906,6.554982984928676e-08,0.0003576063177428112,0.00024310572748921367,6.555270731420891e-08,0.00035763184569068016,0.02297909577053962,8.070004861448869e-05,0.004905861032019398,0.02297909577053962,8.070004861448869e-05,0.004905861032019398,nan,nan,nan,94.52705864874454,0.30155809284962487,0.0049894407275049,65.81498581599263,0.017749745056057975,0.00035757308661746903,394.88742084694627,0.10649311460107924,0.0003575481539959683,5.586947307988314e-06,2.0581791178089923e-08,0.0048471957623036094,1.3582977264181427e-09,5.1331712599871715e-12,0.00481436870086435,48.5,0.5,0.022270586592466876,48.0,1.0,0.021427293754951133,48.5,0.5,0.022270586592466876,2797.0,0.0,0.0,2797.0,0.0,0.0,1.0,0.0,0.0,2797.0,0.0,0.0,13801.0,0.0,0.0
5060ti,RTX 5060 Ti,gpu,axpy_5060ti_20260727_141707,axpy_5060ti_20260727_141707_session5,5,16000000,-1,10,10,0,0,0,0x0,2064.0,0.00048525326719961237,1.229699612398231e-08,6.680056053520737e-05,0.00048525171501691955,1.3440154319636693e-08,6.71126962032497e-05,0.04634980620155039,0.00011119186046511936,0.003161773648858222,0.04634980620155039,0.00011119186046511936,0.003161773648858222,nan,nan,nan,95.50853360123187,0.23543368830567601,0.0031832416572738645,65.94515591378556,0.0018265438025864,6.710985219538271e-05,395.669669849786,0.010027029543948629,6.679774583634797e-05,2.2493325606295022e-05,5.3111184321900774e-08,0.0031415815557429,1.0915896754348251e-08,2.5818658778832896e-11,0.003122690309298687,54.0,0.0,0.005845245212880553,54.0,0.0,0.005845245212880553,54.0,0.0,0.0,2790.0,0.0,0.0,2790.0,0.0,0.0,1.0,0.0,0.0,2790.0,0.0,0.0,13801.0,0.0,0.0
5060ti,RTX 5060 Ti,gpu,axpy_5060ti_20260727_141707,axpy_5060ti_20260727_141707_session5,5,32000000,-1,10,10,0,0,0,0x0,1031.0,0.0009701755989330747,1.296731328806239e-07,0.00026538651125118553,0.0009701715093810622,1.2908550747167983e-07,0.000265384955164895,0.09256062075654704,0.0002516973811833162,0.03046563200665859,0.09256062075654704,0.0002516973811833162,0.03046563200665859,nan,nan,nan,95.42232787373902,0.2802493341063865,0.03028504688710397,65.96771752092141,0.008778379942320669,0.00026539343371996,395.80463666751905,0.052909660093234834,0.00026539525368658983,8.978222038944704e-05,2.4658932990532156e-07,0.030647646028015837,8.70762733283695e-08,2.4475704572030253e-10,0.03083106354911183,54.0,0.0,0.0,54.0,0.0,0.0,54.0,0.0,0.0,2790.0,0.0,0.0,2790.0,0.0,0.0,1.0,0.0,0.0,2790.0,0.0,0.0,13801.0,0.0,0.0
5060ti,RTX 5060 Ti,gpu,axpy_5060ti_20260727_141707,axpy_5060ti_20260727_141707_session5,5,64000000,-1,10,10,0,0,0,0x0,517.0,0.0019400951856866537,2.433752417803879e-08,0.00013175587083349277,0.0019400883274336618,2.420156098887228e-08,0.0001316885263338944,0.18240715667311413,0.0004439071566731262,0.00454756624226214,0.18240715667311413,0.0004439071566731262,0.00454756624226214,nan,nan,nan,94.01709335853457,0.2318091943706051,0.004606706792603228,65.97637756553834,0.0008230193617180248,0.0001317256136321865,395.85686603224747,0.004965829159772284,0.00013179299403435823,0.0003538970379908489,8.499220929537551e-07,0.004491580906439489,6.866129377170231e-07,1.6270075991889802e-09,0.004438866828161824,52.0,1.0,0.01993813820441399,51.5,0.5,0.020973270868633855,52.0,1.0,0.01993813820441399,2793.5,3.5,0.001320681559643139,2790.0,0.0,0.001294322707125557,1.0,0.0,0.0007916154783527649,2791.5,1.5,0.00124539236911862,13801.0,0.0,0.0
5060ti,RTX 5060 Ti,gpu,axpy_5060ti_20260727_141707,axpy_5060ti_20260727_141707_session5,5,128000000,-1,10,10,0,0,0,0x0,259.0,0.003881316648648649,1.0427046332045758e-06,0.00026668152376974443,0.0038813042953667956,1.0430177666508316e-06,0.0002668582400694551,0.36834749034749037,0.0013108108108107475,0.005265570653687929,0.36834749034749037,0.0013108108108107475,0.005265570653687929,nan,nan,nan,94.91868359010752,0.3066114618361553,0.005322205445009857,65.95720957729665,0.017720044527735013,0.0002668676983929423,395.7419979157533,0.10628768734287064,0.00026669084502645244,0.0014295318092656193,5.457296836212672e-06,0.005221924400173598,5.548033705655231e-06,2.2499268772465343e-08,0.005191592843541725,55.0,0.0,0.0057391609077466045,55.0,0.0,0.0057391609077466045,55.0,0.0,0.0,2790.0,0.0,0.0,2790.0,0.0,0.0,1.0,0.0,0.0,2790.0,0.0,0.0,13801.0,0.0,0.0
