platform,platform_label,device_kind,energy_domain,problem_size,configuration,num_threads,sessions,runtime_s_median,runtime_s_ci95_low,runtime_s_ci95_high,runtime_s_session_cv_pct,energy_j_median,energy_j_ci95_low,energy_j_ci95_high,energy_j_session_cv_pct,power_w_median,power_w_ci95_low,power_w_ci95_high,power_w_session_cv_pct,throughput_gflops_median,throughput_gflops_ci95_low,throughput_gflops_ci95_high,throughput_gflops_session_cv_pct,efficiency_gflop_per_j_median,efficiency_gflop_per_j_ci95_low,efficiency_gflop_per_j_ci95_high,efficiency_gflop_per_j_session_cv_pct,edp_j_s_median,edp_j_s_ci95_low,edp_j_s_ci95_high,edp_j_s_session_cv_pct,temperature_c_median,temperature_c_ci95_low,temperature_c_ci95_high,temperature_c_session_cv_pct,clock_mhz_median,clock_mhz_ci95_low,clock_mhz_ci95_high,clock_mhz_session_cv_pct
AMD,AMD CPU,CPU,CPU package RAPL,256,64T,64,5,7.579181508147025e-05,7.001337535014006e-05,8.95114772628467e-05,10.401440629466983,0.0164481361500568,0.015515893872549,0.0192189766976784,8.959945515737994,217.07153222955856,212.30563679148315,221.4759011379716,1.8494904609611487,442.71841179593895,374.8617833830271,479.2574537678375,9.917580618270186,2.0400142419713694,1.7459010709999605,2.1625845262685837,8.424665350691734,1.2465800715973144e-06,1.086225989755231e-06,1.720052080684644e-06,19.78499553519398,70.0,67.0,78.5,7.013305574711278,,,,
INTEL,Intel CPU,CPU,CPU package RAPL,256,1T,1,5,0.0001885600364963,0.0001808862976406,0.0001932620749613,2.555431005269263,0.0118498009332803,0.0116540295825771,0.0125675949235704,3.0614400759326172,64.53960357926127,61.6751751219428,67.08427976221128,3.509764218186731,177.95092016042548,173.62139988779043,185.50013150619483,2.6061509213711993,2.8316452055968298,2.66991673459088,2.8792128733021447,3.016579938272841,2.291367295880167e-06,2.111801489795488e-06,2.3600100364123507e-06,4.117423085538664,99.0,98.0,99.0,0.45264533957485625,,,,
INTEL,Intel CPU,CPU,CPU package RAPL,256,2T,2,5,0.000111381581883,0.0001082902478448,0.0001147458808618,2.3119336003925604,0.0090224798188729,0.0076476126171352,0.009547413354073,8.114150619134321,80.10610626576948,68.76937489266206,83.25186812558661,7.355957442559501,301.2565581556116,292.4238477929589,309.8564521533806,2.3103351322290084,3.7189811086983027,3.5145050031467866,4.3875695174227465,8.627150532101782,9.930583948003097e-07,8.513577641965115e-07,1.0953179017894726e-06,9.432357641305554,99.0,82.0,99.0,7.905585796095026,,,,
INTEL,Intel CPU,CPU,CPU package RAPL,256,4T,4,5,6.545919630063827e-05,6.421170606307606e-05,6.777885465551249e-05,2.1332089567777,0.0070102348500306,0.0069455434517766,0.0070600060857179,0.7280684211534137,107.42307680197558,103.17263476235443,109.73801199408793,2.81039921231326,512.600732919063,495.0575245117542,522.5594219072611,2.1228479334756147,4.786491853386842,4.752748311064381,4.8310736565066215,0.728327372874806,4.602089690816148e-07,4.3850442722008005e-07,4.752799071555173e-07,3.010729905748619,99.0,99.0,100.0,0.45082015675398984,,,,
INTEL,Intel CPU,CPU,CPU package RAPL,256,8T,8,5,3.945221954115439e-05,3.907287386012289e-05,3.99355042680999e-05,0.9719165427341558,0.0055113264120244,0.0050668891628507,0.005670509445147,4.3945303636349085,138.13997377684967,131.7922490012461,142.08907372074498,2.9632294838563906,850.5080928336075,840.2155579340701,858.7653961702849,0.9714840982431865,6.088267957926105,5.9173575715876705,6.622294453569975,4.477263551193037,2.1684149624597985e-07,1.9491959523571507e-07,2.2659570980135895e-07,5.812756487487496,99.0,82.0,99.5,8.606137400765284,,,,
INTEL,Intel CPU,CPU,CPU package RAPL,256,10T,10,5,6.503224979162659e-05,6.290887969446213e-05,6.648562470815822e-05,1.9693767253553764,0.0087030169263319,0.0084525557259713,0.0092101322417328,3.684424245967171,137.03930478602535,129.90561980615453,142.1983223197493,3.3304205396312185,515.9660338910863,504.6870229059102,533.3814902279017,1.9839245082487729,3.8554942825030607,3.6432084924859938,3.9697380399280595,3.661855941887577,5.664051066093366e-07,5.42336983331452e-07,6.053526414876076e-07,4.870812499508439,94.0,86.0,99.5,5.486166727575445,,,,
INTEL,Intel CPU,CPU,CPU package RAPL,256,16T,16,5,5.131122291021672e-05,5.059666951753283e-05,5.45139043381535e-05,3.0133915702853,0.0077932210092066,0.0073855135372079,0.0081550134541024,3.799827823951996,149.60898916933672,142.39284032080582,154.05277591697345,3.1723920044113556,653.9394326795295,615.520616389161,663.1747172286246,2.929561473795405,4.305592252594932,4.114577148014435,4.543276758068916,3.7690925709064436,3.943641735829133e-07,3.8463036898053766e-07,4.445208727319202e-07,6.129659181973761,97.0,86.0,100.0,6.315789473684211,,,,
INTEL,Intel CPU,CPU,CPU package RAPL,256,20T,20,5,6.004461649695728e-05,5.823037093377018e-05,6.172874518672452e-05,2.2227063108682064,0.0092104732330915,0.0087155394841391,0.0094805289159517,3.540276851081977,155.15134675334946,141.19449571754927,158.25191220584793,4.605835887363383,558.8249864448771,543.5787152079721,576.235930871263,2.2377720707046245,3.6430736131391415,3.539299578902413,3.8499546770528372,3.5906616415171597,5.386624567408444e-07,5.36596775223385e-07,5.787264105891766e-07,3.6408217330922157,100.0,98.0,100.0,0.8998261478872394,,,,
3090,RTX 3090,GPU,GPU board NVML,512,gpu_resident,-1,5,2.269167419792137e-05,2.2619119707171586e-05,2.2763509849990964e-05,0.26621930257924786,0.0072134093990058,0.0071338785469004,0.007248085481284,0.5992302516608579,317.8530975,313.706719,319.45391800000004,0.750775633997166,11829.689323874989,11792.35793464893,11867.634968786617,0.2663809135367323,37.21339537958258,37.03536012277364,37.62826269542149,0.6019727302485913,1.6351774961251068e-07,1.622465886162332e-07,1.6441095064942165e-07,0.4776709072459744,65.5,63.0,66.0,1.9124269735773782,1822.0,1815.0,1830.0,0.3416592929480622
5060ti,RTX 5060 Ti,GPU,GPU board NVML,512,gpu_resident,-1,5,6.959931792873051e-05,6.763384043272482e-05,6.959977032293987e-05,1.3520591005167746,0.0074871589643652,0.0072531440162271,0.0075697383073496,1.6399165693912348,107.5751375,106.750324,108.78785,0.7819326323079006,3856.8690612008163,3856.843991790078,3968.951848402161,1.3615848713149679,35.85277904177093,35.46165601780064,37.00953068068725,1.655693760537062,5.211011571438021e-07,4.916087365876382e-07,5.267219821636394e-07,2.7534601042039895,66.0,63.0,67.5,2.7227616164381,2737.0,2733.0,2767.0,0.503317203026731
AMD,AMD CPU,CPU,CPU package RAPL,512,1T,1,5,0.002179888286334,0.0021663123644251,0.0022418537946428,1.420796139104856,0.1687629781181619,0.1670345563991323,0.1714094441964285,1.0836267610094643,76.5672108889856,76.4690355005738,77.48392832876834,0.587017676659119,123.1418406543383,119.73816340809613,123.91355023781989,1.4104079418624391,1.5906062988059557,1.5660482259797979,1.607065398842191,1.0793098651933606,0.0003675722859464,0.0003616882541063,0.0003842810909172,2.497203549056745,77.5,75.5,80.0,2.1076581486850676,,,,
AMD,AMD CPU,CPU,CPU package RAPL,512,2T,2,5,0.001123597237569,0.0011213609566184,0.0011474707233065,1.0341340608390392,0.1056786632996633,0.1049971430939226,0.1075467669345579,1.103160777129533,94.08802206382296,93.43013118366017,94.30312336032436,0.3828663286658805,238.90718757976248,233.9366491429851,239.38362970073408,1.028538171437948,2.5401102513836893,2.4959881514926683,2.5565977139004405,1.1006505038738454,0.0001186347655964,0.0001180276926788,0.0001234067635679,2.112727448845146,78.0,74.0,80.0,2.8633970992647346,,,,
AMD,AMD CPU,CPU,CPU package RAPL,512,4T,4,5,0.0006020277945619,0.00060067193087,0.0006167462825278,1.3811204716897565,0.0757735513595166,0.0752669948979591,0.0766563667905824,0.8738194365892088,125.22987484830917,124.16835430128296,125.87614019668136,0.5993669317792085,445.8854863924388,435.24454642805273,446.89195916180734,1.3743708820766507,3.542600962786819,3.501802488674412,3.5664431184468444,0.872532879606763,4.559597278610637e-05,4.521688293489953e-05,4.727399492347301e-05,2.2484229755884746,87.0,86.0,91.0,2.225295512513462,,,,
AMD,AMD CPU,CPU,CPU package RAPL,512,8T,8,5,0.0004976058266932,0.0004853263821532,0.0005007663831915,1.29317921785596,0.0746009567354965,0.0739907742483026,0.0751526150575287,0.6216671635631988,150.81882796329933,149.4670135289373,152.70258690680214,0.883679288378892,539.4540047568705,536.0492736936508,553.1029547766572,1.301571423111889,3.598284361844833,3.5718711290953067,3.6279584681621047,0.6230392145601266,3.714038809937707e-05,3.594648280187396e-05,3.762264391200816e-05,1.801168945260842,77.0,71.0,78.0,4.033849386766378,,,,
AMD,AMD CPU,CPU,CPU package RAPL,512,10T,10,5,0.0005002458688032,0.0004956807051909,0.0005046502773575,0.703826343037394,0.0810933791645947,0.0797458773261508,0.0813782967725668,0.7966064428072034,161.31696350158865,160.89675502218583,162.67388834468633,0.4310639636488111,536.6070421375218,531.9237262795306,541.5491327156224,0.7043533373536143,3.310201877950582,3.2986123652871964,3.3661358430120734,0.8020729312285035,4.042527961689388e-05,3.952738126051318e-05,4.1044765059657616e-05,1.4251067628679455,77.0,73.0,79.0,2.8971724570720814,,,,
AMD,AMD CPU,CPU,CPU package RAPL,512,16T,16,5,0.0003065232558139,0.0002856098374927,0.0003273279517286,5.078135499711326,0.0648808432497734,0.0626773379280325,0.066899805936073,2.4128686286898446,211.704916424676,204.3257438454171,219.32541696324785,2.6252842998556307,875.7425445166733,820.0810672672709,939.8676822777893,5.0212261168567895,4.137360776378896,4.012499771023358,4.282815206801277,2.405939079412745,1.98758411106551e-05,1.7894638628485288e-05,2.1888376688179148e-05,7.501211760129994,73.5,71.0,77.0,2.9764068613128454,,,,
AMD,AMD CPU,CPU,CPU package RAPL,512,20T,20,5,0.0003519842357779,0.000345374483471,0.00035276203966,0.8808107274095152,0.0775443065455791,0.0763282420798898,0.0778344753895184,0.7617344445087513,220.63056893532377,220.243617528182,221.1346047734456,0.19608394331022808,762.6348816637948,760.9533504759303,777.2301338021101,0.8874032781626505,3.4617042560335314,3.4487989371885575,3.516856260347763,0.767572637440812,2.729599580545993e-05,2.63568544357164e-05,2.7451727123020308e-05,1.6346102619518819,72.0,71.0,76.5,3.1848888212629607,,,,
AMD,AMD CPU,CPU,CPU package RAPL,512,32T,32,5,0.0003313285950413,0.0003165241629816,0.000339958969142,2.5829638147622815,0.0805506995041322,0.0785566781427669,0.0821471887080366,1.6854002020767196,243.2443277261588,241.694053788857,248.40302214591944,1.1203012169120135,810.1789583435731,789.6113365606636,848.0725562035672,2.632919449340783,3.3325031024246963,3.2677375844724255,3.4170927583286077,1.6946801702780898,2.6700751814427708e-05,2.485640531125466e-05,2.7926559744254856e-05,4.216024444476578,73.0,68.0,79.0,6.699903266527961,,,,
AMD,AMD CPU,CPU,CPU package RAPL,512,64T,64,5,0.0004282555978031,0.0004102286298568,0.0005089328287606,9.173975905553847,0.1123216478664976,0.1085400764826175,0.1289095118259224,7.275117065616056,262.2874674593834,252.8896699802547,264.4331681970701,1.9004377470525955,626.8113187008922,527.4477118202783,654.3557335179256,8.728295718628228,2.389881746740886,2.0823556942988932,2.473146000067445,6.959752951721893,4.808983553880315e-05,4.452625719125865e-05,6.560688659583316e-05,16.78071957689931,79.0,77.0,81.0,2.120811220618696,,,,
INTEL,Intel CPU,CPU,CPU package RAPL,512,1T,1,5,0.001349437751004,0.001311755629139,0.0013629261517615,1.4478271702887482,0.0790135032552083,0.0627523857702349,0.0839312958500669,12.588684782077136,58.83063785106185,46.36033224724535,62.301357320721365,12.144910341523149,198.9239265021898,196.9552463668434,204.6383107013565,1.4645661214105294,3.3973364670716033,3.1982760814217315,4.2776932335746505,13.236420443322242,0.000106069269673,8.492670979944134e-05,0.0001130048443457,13.202231898207664,98.0,70.0,99.0,14.294089255854008,,,,
INTEL,Intel CPU,CPU,CPU package RAPL,512,2T,2,5,0.0007771700310559,0.0007534721595184,0.0008187920792079,3.070874731471409,0.0594339211956521,0.0562499468401486,0.0679194154290429,8.303474144670966,77.83058526350976,72.90474620481166,84.68123692383496,6.166413812804128,345.4011931408251,327.84324960701207,356.26459798007266,3.0203581195379012,4.516536190104809,3.952263933726597,4.772190394469906,8.15789106051752,4.616145800240032e-05,4.348461200870053e-05,5.587297321077794e-05,11.141865632275165,95.0,89.5,99.5,4.194046697502428,,,,
INTEL,Intel CPU,CPU,CPU package RAPL,512,4T,4,5,0.0004284252609603,0.0004135174319727,0.0004444602547211,2.7082695634536225,0.0461172231005709,0.0412339453856442,0.0481144509137271,6.31750027773796,102.7845975685479,95.25013841188245,113.79937551625603,7.71596426553912,626.5630915373932,603.9582913177331,649.1514873252595,2.712313312461779,5.820720285230638,5.579102554476313,6.510059939436625,6.480872583418527,1.9484660491667607e-05,1.787708629755743e-05,2.0631924671271056e-05,6.193024007953878,98.5,77.0,99.0,10.121875542172468,,,,
INTEL,Intel CPU,CPU,CPU package RAPL,512,8T,8,5,0.0002629244156504,0.0002463333333333,0.0002724130731441,3.953522702461808,0.0378899667030567,0.0373005748904356,0.0386712685254961,1.4211277035954473,146.63541638679277,139.5660920382989,153.93476676208576,4.433908498055706,1020.9605499586917,985.3985820203427,1089.7244492558987,3.9849079437960664,7.08460522290046,6.941470146577157,7.196550101130765,1.4231256737801732,9.90559311926735e-06,9.310764420382423e-06,1.0297282604371013e-05,3.7632097383150818,98.5,93.0,100.0,2.8088336282316213,,,,
INTEL,Intel CPU,CPU,CPU package RAPL,512,10T,10,5,0.0002991651590312,0.000295392846542,0.0003216042464878,3.5306597778492232,0.0458491040868454,0.0419936968731905,0.0465301276041666,4.05067588061245,153.75616596219635,141.63281985001208,154.33496734934573,4.388740122035343,897.2818120575492,834.6763419063965,908.7405437959137,3.395500682798053,5.854759026295064,5.769067694883403,6.392279698798649,4.258646101607623,1.379645076117929e-05,1.2456959721874457e-05,1.4751004966111925e-05,6.18485863113791,99.0,81.0,100.0,8.472876910046738,,,,
INTEL,Intel CPU,CPU,CPU package RAPL,512,16T,16,5,0.0002532285750188,0.0002475792054928,0.000297507262888,7.707923866625062,0.0389238862779592,0.0380563028445316,0.0423933446311592,4.895470531583963,153.89842185411533,142.56745192094434,159.59856217440085,4.067988448094852,1060.0519944483792,902.2820263082302,1084.2407199170307,7.110043169664097,6.896419696714678,6.332018818885532,7.053639894989751,4.824210224909974,9.863923528014535e-06,9.429990105488584e-06,1.262284109552275e-05,12.330411405757934,88.0,88.0,100.0,6.945164445661218,,,,
INTEL,Intel CPU,CPU,CPU package RAPL,512,20T,20,5,0.0003046368181818,0.0002886931034482,0.0003264109222536,4.99114616198143,0.0491742718181818,0.0472840374567201,0.0502156319080861,2.2284877429700476,161.5976194827802,144.78010452558436,171.55469338598317,6.285801672210107,881.1655058706796,822.3850297247197,929.8298185642844,4.932207751129785,5.458859807675853,5.345655243198771,5.677084074000737,2.2639810470314456,1.500784502318081e-05,1.4297661915029891e-05,1.5712485862555973e-05,4.287623210769493,100.0,93.0,100.0,3.0887476350515484,,,,
3090,RTX 3090,GPU,GPU board NVML,1024,gpu_resident,-1,5,0.0001209905795373,0.0001209120819195,0.0001211782387806,0.09562692501500387,0.0399124833676061,0.0395013713331743,0.0401171231216674,0.6122968447193926,329.916699,326.149996,331.8857795,0.6614098315543302,17749.18060738733,17721.693842143883,17760.703594780018,0.09559473002256695,53.804811597941004,53.53035015714116,54.36478723452535,0.6153220517316351,4.834098283702735e-06,4.782409701544811e-06,4.849210503647936e-06,0.5708495574046815,64.0,62.5,64.0,1.1135539861205472,1605.0,1605.0,1605.0,0.0
5060ti,RTX 5060 Ti,GPU,GPU board NVML,1024,gpu_resident,-1,5,0.000448735017889,0.0004486943455031,0.0004507767012167,0.204306671185789,0.0553448121645796,0.0550062333036509,0.0567845876520955,1.2953334023022802,123.3350335,122.6031485,125.9702965,1.0940080901305538,4785.638656199561,4763.963270958073,4786.072455609235,0.20374874216299318,38.8018960406623,37.818072417062844,39.04073264106718,1.2776314780694982,2.4835180034446093e-05,2.46786959652819e-05,2.5597220271444065e-05,1.4992519044598225,67.0,66.0,70.0,2.3104468104447236,2745.0,2730.0,2745.0,0.24464638703498795
AMD,AMD CPU,CPU,CPU package RAPL,1024,1T,1,5,0.0174476754385964,0.0172454051724137,0.0175391034482758,0.8180955983087171,1.3368925789473685,1.3273311810344826,1.3540527368421051,0.8813738924608768,76.93402029134462,76.22112977610826,77.6145819552509,0.6562752453210893,123.08136150042671,122.43976177762444,124.52497500233763,0.8196219597059404,1.6063247577384774,1.5859675104001627,1.6178958791025424,0.8796029409332571,0.0234255581505447,0.0228859505769867,0.0236341354027948,1.5953539120553442,78.0,75.0,80.5,2.661930854085715,,,,
AMD,AMD CPU,CPU,CPU package RAPL,1024,2T,2,5,0.0087680701754385,0.0085691398305084,0.0089279508928571,1.6309204530580155,0.8341272938596491,0.8108823347457628,0.8571256428571429,2.109337977257103,95.40774556042004,94.58716998927132,95.86793800094594,0.5115866935551476,244.92090106847283,240.53488575056082,250.6066758712924,1.636747932052173,2.5745274897590598,2.5054479070788003,2.6483295491611667,2.121143056039779,0.0073129477806162,0.0069485755689551,0.0076474180592873,3.691245993050253,77.0,75.0,80.0,2.7549614851423927,,,,
AMD,AMD CPU,CPU,CPU package RAPL,1024,4T,4,5,0.0046733674418604,0.0046483714953271,0.0047361924882629,0.7074040029899582,0.5896492069767442,0.5885600607476635,0.5960939929577465,0.5184107577484517,126.0837738037141,125.79439947329328,126.67526413108318,0.26179139173559673,459.5152584760418,453.41984163900304,461.9862354286476,0.7042061267898039,3.641968178013164,3.602592331696626,3.648707738122757,0.5156697568991285,0.0027570117418762,0.0027359079643749,0.0028217987551472,1.1963835287749816,87.5,86.0,91.0,2.2126661395707066,,,,
AMD,AMD CPU,CPU,CPU package RAPL,1024,8T,8,5,0.0033118316831683,0.0032874095394736,0.0033580415282392,0.9897587198373846,0.535258595709571,0.5328928256578948,0.5397032126245846,0.527191906890435,161.61247873783765,159.91844220706594,162.05635979193784,0.5271488131388267,648.4277745496977,639.504791689113,653.2449401919872,0.9879587045613782,4.012048877334079,3.9790084582909104,4.02986031074593,0.5259441900463407,0.0017721945889184,0.0017513604931422,0.0018130474599879,1.5140829273818954,78.0,78.0,83.0,2.892176993271693,,,,
AMD,AMD CPU,CPU,CPU package RAPL,1024,10T,10,5,0.0032367451612903,0.0031781984126984,0.0032704308681672,1.1904543676503452,0.5565093403225807,0.548495084375,0.5589622588424437,0.791050575698642,171.88267944907142,170.91513036643556,173.36413203209202,0.5095470075105848,663.4701037581607,656.6363071308347,675.6921277852858,1.1911971159199486,3.858845651638499,3.8419117105459484,3.915228612207195,0.7932754600089121,0.0018004534837512,0.001748917096529,0.0018277086717189,1.945469605913266,77.5,75.0,81.0,2.8489551181702732,,,,
AMD,AMD CPU,CPU,CPU package RAPL,1024,16T,16,5,0.0019111419047619,0.0018887457943925,0.0019457127862595,1.1444765381724178,0.4488921007604562,0.4449035738317757,0.4525105677480916,0.6386222832920541,234.43269094530137,232.6068148273798,235.7424455119491,0.5481422426645196,1123.6651986172344,1103.7002291218894,1136.9892414191827,1.1446701797159613,4.7839639957174676,4.745709384615927,4.826851871529343,0.6398890052505752,0.0008576660325907,0.0008399358959261,0.0008805450374778,1.794309306446746,79.0,77.5,84.0,3.1515730175336576,,,,
AMD,AMD CPU,CPU,CPU package RAPL,1024,20T,20,5,0.0018998009433962,0.0018410522935779,0.0020482852760736,4.395358902578592,0.4753712253787879,0.4723543731617647,0.4943936789366053,1.8699302966861302,251.3955029201798,241.37411544073524,257.4213934610244,2.5248089312495003,1130.3729769504312,1048.4299589930927,1166.4435907068025,4.2241247853514485,4.5174876672201405,4.34367132811859,4.5463401420961596,1.8303757390303026,0.0009047470790285,0.0008725230035354,0.0010119399799566,6.267526084229895,76.0,72.5,81.0,4.593425706346411,,,,
AMD,AMD CPU,CPU,CPU package RAPL,1024,32T,32,5,0.001783869680851,0.0016963254237288,0.0018968601851851,4.013301738363831,0.4823434441489362,0.4694309898305085,0.4964220527777777,2.0480078191791566,270.12555819701333,261.6861268852058,276.6411267664148,1.9762365969303184,1203.8343781792048,1132.1254274681523,1265.9620718762092,3.9975493261484227,4.452187904801103,4.325923145403286,4.5746524931712855,2.055451460471749,0.0008604743917489,0.0007965278383605,0.0009413676536255,6.025746174250526,74.0,66.5,76.0,5.020765440883116,,,,
AMD,AMD CPU,CPU,CPU package RAPL,1024,64T,64,5,0.0017508977272727,0.0017370224913494,0.0019215268714011,4.280923544140973,0.5024086896853146,0.4986183987889273,0.5514401986564299,4.273879289296107,286.97430344113394,286.9267267140856,287.0191184570194,0.011546656056188036,1226.504332349009,1117.5923063902517,1236.3015785315106,4.086350339226229,4.274376005210188,3.894318283709257,4.306868044211626,4.079442240532626,0.00087965102994,0.0008661113799517,0.0010596071771417,8.748762486586832,79.0,76.5,83.0,3.1327515622188815,,,,
INTEL,Intel CPU,CPU,CPU package RAPL,1024,1T,1,5,0.0114667298850574,0.0107352421052631,0.0117989252873563,3.7966795246418643,0.7185562873563218,0.5928657157894737,0.7776085176470589,9.631586946835817,62.664448741543055,55.19872041249312,66.38904859279988,6.698167480032351,187.27951818228863,182.0067163490931,200.0405418846741,3.877370017137012,2.9886088060003204,2.761651395612285,3.6222091964625767,10.550480347161932,0.0082394906456552,0.0063659137412845,0.0090940508503491,12.76853899920476,98.0,88.0,98.5,4.717180835231276,,,,
INTEL,Intel CPU,CPU,CPU package RAPL,1024,2T,2,5,0.0057486754385964,0.0054582368421052,0.0059387589285714,3.506096879934906,0.4798575327380952,0.3765525421052632,0.490860783625731,10.471346593092438,84.64794435200402,68.97728133091437,85.43920141673252,8.642586059440758,373.56147010524757,361.60478541542494,393.4390738478347,3.5148433266359667,4.475252552036294,4.3749342372345685,5.703011951515873,12.067552655428655,0.0028201571792679,0.0020521816963062,0.002850782579515,12.944155980573639,99.0,78.0,100.0,10.113533531017572,,,,
INTEL,Intel CPU,CPU,CPU package RAPL,1024,4T,4,5,0.0030922656716417,0.0030094575757575,0.0032191996855345,2.668486212021803,0.3468855910447761,0.3157028927492447,0.3528424106060606,4.47610759334846,108.94600447810856,102.87210427011826,117.40915097769962,5.30171223801147,694.4693231548536,667.0861884243265,713.5783090278202,2.66675076511083,6.190754829371976,6.086240155516934,6.802229872837102,4.657972267787634,0.0010622581686775,0.0009709632522664,0.0011282263324203,5.342634360436133,99.0,86.0,99.5,6.005812561130324,,,,
INTEL,Intel CPU,CPU,CPU package RAPL,1024,8T,8,5,0.0017181529605263,0.0016566963993453,0.0018205880872483,3.952191771635359,0.2641295251677852,0.2599873731587561,0.2683908215460526,1.316977812893221,156.4861966323262,144.6669084498836,157.63531797469352,3.520064859063908,1249.8792001279028,1179.5549268070743,1296.2445314957233,3.890769225290767,8.130418765701547,8.001330431605382,8.259953635089355,1.315838237388398,0.0004620644390444,0.0004306109606206,0.0004808574530265,4.793730011127606,99.0,94.5,100.0,2.696249460438682,,,,
INTEL,Intel CPU,CPU,CPU package RAPL,1024,10T,10,5,0.0018345819672131,0.0018230363636363,0.001976140625,3.4704977619740234,0.3012675954545455,0.2866118222021661,0.3068611470588235,2.5545339530722444,162.4432918244113,155.250729588081,164.40904205050714,2.488287331849596,1170.5574819653475,1086.7058856198555,1177.9708242991624,3.328287665982118,7.128160082268147,6.99822596826942,7.492655507019662,2.5977606739301558,0.0005536288573196,0.0005229855775442,0.000606175679656,5.576014198595389,99.0,90.0,100.0,4.187648662183485,,,,
INTEL,Intel CPU,CPU,CPU package RAPL,1024,16T,16,5,0.0022116209850107,0.0020663531827515,0.0022961856492027,4.444765311003335,0.3434189822175732,0.325703001026694,0.3477694214876032,2.6381316339520042,156.91553480546563,148.18648473419836,163.72827296978966,3.7929797856586305,970.9998514911047,935.2395564120291,1039.2626323155798,4.492280821299086,6.253246789484283,6.1750214806523775,6.593379984926809,2.71114412857797,0.000764972093782,0.000672959935742,0.00078158747184,6.014679611862168,100.0,89.0,100.0,5.030009765336951,,,,
INTEL,Intel CPU,CPU,CPU package RAPL,1024,20T,20,5,0.0020503696969696,0.0019435909090909,0.0020888873966942,3.4443871814071843,0.3323955616161616,0.3295714854085603,0.3430046228070175,1.8045129399561208,165.78825247482888,157.95263633791888,174.48176077475142,3.8523320584722764,1047.364117394991,1028.051416940201,1104.9051721508974,3.4766169659702073,6.460626723048236,6.260800890745502,6.51598740509309,1.7918543460033982,0.0006817499217983,0.0006417256480145,0.0007092683616974,3.8569987503557197,100.0,91.0,100.0,3.986418954932091,,,,
3090,RTX 3090,GPU,GPU board NVML,2048,gpu_resident,-1,5,0.0007522031602708,0.000751848758465,0.0007534766741911,0.09038584049513222,0.250474416854778,0.2480520989505247,0.2509823175319789,0.5920147302715508,332.7494845,330.004529,333.667254,0.5526603297467325,22839.400432477694,22800.79765235409,22850.166327434,0.09034460789832277,68.58931702378482,68.45051616758231,69.25911635775601,0.5931447311544736,0.0001885706667215,0.0001865061168417,0.0001889601601899,0.6313674420705098,64.0,61.5,66.0,3.0411214804396143,1695.0,1695.0,1695.0,0.0
5060ti,RTX 5060 Ti,GPU,GPU board NVML,2048,gpu_resident,-1,5,0.0035105244755244,0.003510294117647,0.0035270403508771,0.2339417915362291,0.4714739583333333,0.4665137931034482,0.4812526315789474,1.1994048230898828,133.729569,132.89958,136.44840699999995,1.061059448878919,4893.8183749405935,4870.902364280503,4894.139524558104,0.23370586371013075,36.438638614805086,35.698234267591154,36.826069106579254,1.1930171960088563,0.0016621508297526,0.0016375904525445,0.001697374657076,1.3126607663021537,68.0,66.0,71.0,2.667533351627746,2745.0,2730.0,2745.0,0.24464638703498795
AMD,AMD CPU,CPU,CPU package RAPL,2048,1T,1,5,0.138984125,0.1372861249999999,0.141384125,1.1735568443220836,10.80127075,10.6374694375,11.3502565,2.5354167717279004,78.09435152707687,76.74848710727642,80.23594754039256,1.6504483944498973,123.61029854308902,121.51200981015371,125.13915141825157,1.170179956686091,1.590541481797408,1.513610655759189,1.6150334705955764,2.470987983439751,1.5073834550659373,1.4591279430604844,1.60562645974625,3.6301359582292854,78.0,76.5,82.0,2.996375368811572,,,,
AMD,AMD CPU,CPU,CPU package RAPL,2048,2T,2,5,0.0710178666666666,0.0699414666666666,0.0713261785714285,0.7549067928600295,7.0026189,6.849783633333334,7.041657464285714,1.0965917891265917,98.58601167536033,97.57068361905718,98.82280521192158,0.5488711252684809,241.90911372537266,240.863446326309,245.63209784944004,0.7612707096583046,2.453349158269915,2.4397479245666034,2.5080893213030877,1.1040968078710551,0.4970312505064178,0.47905368094432,0.5013629062241021,1.7587186275529532,81.0,78.0,83.0,2.6163786029804266,,,,
AMD,AMD CPU,CPU,CPU package RAPL,2048,4T,4,5,0.0373827037037037,0.0371451964285714,0.0377223703703703,0.608347760193547,4.790577148148148,4.759162839285715,4.848556148148148,0.7566373087082631,128.30000705468387,128.1645514966961,128.85734811377134,0.2225201724735947,459.5673261133838,455.42920594126366,462.50581059750596,0.6073031101243159,3.5861794211248794,3.5432959130651005,3.609851094437118,0.7552401751021987,0.1788336576136858,0.1767893940572398,0.1828990151192647,1.3622695220324574,89.0,87.0,92.5,2.3517305584982147,,,,
AMD,AMD CPU,CPU,CPU package RAPL,2048,8T,8,5,0.0226487444444444,0.0225520777777777,0.0228271363636363,0.5276086220920595,3.9354968,3.912850533333333,3.9608710454545455,0.5050690840363192,173.4877506969398,172.8109550463867,173.83129436999533,0.22085785345094108,758.5351685229562,752.6072876739628,761.7865348499573,0.5274094303364509,4.365362254645969,4.337396746030255,4.390627507400487,0.5049770392592876,0.0891049730361555,0.0882548876053125,0.0903882433788398,1.0685028298617016,84.5,83.0,87.0,1.8808856799377278,,,,
