platform,platform_label,device_kind,energy_domain,problem_size,num_threads,configuration,session_count,runtime_per_op_s_median,runtime_per_op_s_min,runtime_per_op_s_max,runtime_per_op_s_robust_cv_pct,total_energy_per_op_j_median,total_energy_per_op_j_min,total_energy_per_op_j_max,total_energy_per_op_j_robust_cv_pct,edp_total_j_s_median,edp_total_j_s_min,edp_total_j_s_max,edp_total_j_s_robust_cv_pct,throughput_gflops_median,throughput_gflops_min,throughput_gflops_max,throughput_gflops_robust_cv_pct,energy_efficiency_gflop_per_j_median,energy_efficiency_gflop_per_j_min,energy_efficiency_gflop_per_j_max,energy_efficiency_gflop_per_j_robust_cv_pct,avg_power_w_median,avg_power_w_min,avg_power_w_max,avg_power_w_robust_cv_pct,temp_c_median,temp_c_min,temp_c_max,temp_c_robust_cv_pct,sm_clock_mhz_median,sm_clock_mhz_min,sm_clock_mhz_max,sm_clock_mhz_robust_cv_pct,selected_campaign
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,5,32,32T,5,0.0030901042752293,0.0030861513990825,0.0031915827034161,0.1896549000695142,0.8868942293577982,0.885463756880734,0.9162322624223602,0.2391286834768385,0.0027402481620032,0.0027322454542676,0.0029242977263526,0.4329832112743833,2444.219621582589,2366.505048646704,2447.3506346060467,0.1899191000509592,8.516115077506715,8.243431241665249,8.529872492579447,0.2395076088239487,286.94086732216044,286.8441426448956,287.0154265445906,0.0331563448216275,73.0,72.0,75.0,2.030958904109589,-1.0,-1.0,-1.0,0.0,20260729_005653
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,5,64,64T,5,0.0028799458508522,0.0027866285359116,0.002938409998538,0.2196971554132971,0.7427797698863636,0.7339086187845305,0.7531291710526316,0.6668643418023982,0.0021387264510902,0.0020458425718897,0.0022119276682846,0.875802092963134,2622.5815916628867,2570.4013211620663,2710.405510688939,0.2193688875054392,10.168414965354426,10.028682575537593,10.291326541641006,0.6698806173806443,257.6772095096608,256.15525846264416,263.2655239985469,0.4956603132383647,72.0,71.0,76.5,2.0591666666666666,-1.0,-1.0,-1.0,0.0,20260729_005653
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,6,1,1T,5,0.1211086398333333,0.1193474521111111,0.1218662333333333,0.9274384756081075,9.190166333333334,8.941877944444446,9.393431666666666,3.279170063624877,1.1111251500561932,1.0674467823987293,1.1457454245008625,3.649775351827986,108.60776191829513,107.93259418851132,110.21046204323,0.9216686344485228,1.4312405949838067,1.4002713448402746,1.4709815637430892,3.2080567323008493,75.66281907045095,73.79458159568662,77.01238314080621,2.4702253844356736,70.5,69.0,71.5,2.1029787234042554,-1.0,-1.0,-1.0,0.0,20260729_005653
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,6,2,2T,5,0.0608879819117647,0.0607855283235294,0.0611698510294117,0.2439714320615923,5.507739529411765,5.431233176470588,5.779515882352941,1.2994542017301536,0.3355467236888535,0.3312231881304143,0.3536577675836176,1.5956988767495843,216.02523795479584,215.0297450650592,216.3892960652045,0.2436055178936757,2.388155492796879,2.27585489612809,2.4217960553698097,1.310932161827108,90.48433700388364,89.05451555539403,94.56717630055395,1.1501137243140145,70.0,67.5,72.5,2.118,-1.0,-1.0,-1.0,0.0,20260729_005653
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,6,4,4T,5,0.0307383907727272,0.0305774715294117,0.0308912954242424,0.4400413881606429,3.6725041969696974,3.646047647058824,3.7097503636363633,1.0680581639696105,0.1129547531189052,0.1114954476057708,0.1145493125233637,0.5271232261460571,427.91236022839513,425.79435009693634,430.16438975996334,0.4413528482651846,3.581571805409175,3.5456141286689413,3.607560483934302,1.0625354354745686,119.38365310682892,119.25695621915476,120.81566271179598,0.1573421492619417,70.5,66.0,77.0,4.205957446808511,-1.0,-1.0,-1.0,0.0,20260729_005653
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,6,8,8T,5,0.0158110545078125,0.015703890276923,0.0159445929920634,0.5326830001021264,2.7522819062500004,2.7272981384615385,2.806004325396825,1.20806185411382,0.043514988448668,0.042823780240607,0.0447752441207798,1.6729969422085211,831.9138501983839,824.9404116688461,837.5847112098913,0.5335045322705275,4.779129429783547,4.687570162244974,4.822845456080516,1.2002286486053937,174.470261516155,173.4375767857024,176.07093526175737,0.7118083092964954,74.0,73.0,76.0,2.0035135135135134,-1.0,-1.0,-1.0,0.0,20260729_005653
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,6,10,10T,5,0.01271476694375,0.0126962632594936,0.01272863524375,0.0773815351104395,2.54486484375,2.527748917721519,2.6124289873417723,0.997148119364676,0.0323997735445733,0.0320928786751602,0.0332356497817411,1.154682631108246,1034.4930920576337,1033.3658951520008,1036.0006781992388,0.0774289435626117,5.168580578368793,5.0351074241062665,5.2035774809092405,1.0038811801371303,200.0898517608104,198.66980702971364,205.3453861073975,1.0522064461523974,74.0,73.0,78.5,2.0035135135135134,-1.0,-1.0,-1.0,0.0,20260729_005653
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,6,16,16T,5,0.0086087858135593,0.0085804880042735,0.0086289993706896,0.2658221163781348,2.249133093220339,2.2469054279661016,2.2593735341880343,0.1210270198252552,0.0193618143868958,0.019312404338775,0.0194069738501036,0.1440514897430624,1527.8970174415622,1524.3178057831929,1532.9358117590573,0.2663011735021595,5.848181620738712,5.821674534756795,5.853979299497102,0.121113788768377,261.2408138104873,260.586742534869,263.2223680665205,0.1696383775277885,82.0,80.5,84.0,1.8080487804878047,-1.0,-1.0,-1.0,0.0,20260729_005653
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,6,20,20T,5,0.0071839707428571,0.0071383521595744,0.0072004802571428,0.2618787648697617,2.060922310714286,2.046360163120568,2.064961757142857,0.1120570602294795,0.0148044440333409,0.0146105661975172,0.0148734412628725,0.3606714774592735,1830.9286132541504,1826.7311353517691,1842.6297327283653,0.2614191701073871,6.3822577355860375,6.369772853469367,6.42767513699015,0.1119580632950671,286.7840851524644,286.6781524922685,286.8996459448442,0.0285628223364591,83.0,82.0,83.0,0.0,-1.0,-1.0,-1.0,0.0,20260729_005653
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,6,32,32T,5,0.0057522896522988,0.0056583528483146,0.0057589592947976,0.1326998630184824,1.577701448275862,1.5222592050561796,1.599164034682081,0.5658563735348717,0.0090759053178021,0.008615682157509,0.0092161011662428,0.4625425932090268,2286.6263969846214,2283.9781908855143,2324.5876874641617,0.1330209836423398,8.337030021992998,8.225144234219997,8.640669438469253,0.5681253584093391,274.25824462046626,269.04499448311805,277.20726051084074,0.6503885765405761,70.0,66.0,72.0,2.118,-1.0,-1.0,-1.0,0.0,20260729_005653
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,6,64,64T,5,0.0058180355289017,0.0057669896742857,0.0058329128546511,0.3791163365457706,1.4056095578034682,1.395515465714286,1.4377948554913296,1.0646982903850024,0.0081720083071273,0.0080501099989204,0.0083725151444079,2.2115302010882174,2260.786849394755,2255.020844973552,2280.7978585263654,0.3781284448449503,9.357746947983136,9.148271257520864,9.425432951500138,1.0723870753518896,242.15368103600355,241.351597610302,246.90236747082184,0.4910802436937954,65.0,63.5,70.0,3.421384615384615,-1.0,-1.0,-1.0,0.0,20260729_005653
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,1,1,1T,5,0.0365683902321428,0.0353779411724138,0.0369202676481481,0.5893582845234604,2.179030055555556,2.1751846607142857,2.337195655172414,0.2569775664202688,0.0799133954558941,0.0791260610936324,0.0826668832584342,0.9326024436864376,202.3266425827645,200.39819903980225,209.1347381029026,0.5915649640712141,3.395433866327462,3.1656538128855534,3.401436707258044,0.2565286385963179,59.62243591625499,59.07696736821437,66.07226038390087,0.4315859575701017,98.0,98.0,99.0,0.0,-1.0,-1.0,-1.0,0.0,20260729_004307
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,1,2,2T,5,0.0189302079629629,0.017414970122807,0.0192089194326923,1.357525605383527,1.490594461538462,1.383153359649123,1.5281867685185182,1.3789414084046046,0.0283762207198502,0.0240596046447983,0.0287135218119905,1.0353842212811455,390.84378719512347,385.17275641634416,424.8501281028461,1.3452457974192735,4.963625905949671,4.8415254444655655,5.349198050045757,1.3942178964323848,78.83650380282948,77.24987232280529,81.39745913855796,2.1317798290877685,98.0,98.0,99.0,0.0,-1.0,-1.0,-1.0,0.0,20260729_004307
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,1,4,4T,5,0.0098639487621359,0.0090145173761467,0.01008848058,2.3013236624733664,1.03561042,0.980074756880734,1.0582391634615385,2.272828917489201,0.010355170688908,0.0088315295417835,0.0104508266188496,1.0105379277549795,750.080162371451,733.3862427306608,821.0745977107977,2.2661470149831624,7.144342704303554,6.991569287150185,7.5520384195117,2.2385766916408514,106.54885545996136,102.6344982266746,108.894903660509,3.2644659082602154,99.0,91.0,99.0,0.0,-1.0,-1.0,-1.0,0.0,20260729_004307
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,1,8,8T,5,0.005496807090909,0.0051982158737113,0.0056321853689839,2.2832268526006563,0.8130311546391753,0.7924334819587628,0.8189757540106952,0.7853808571164745,0.0044813889019571,0.0041255337095748,0.0046082987266813,3.2898395139360743,1346.009955004176,1313.6557155495082,1423.3269038478684,2.318872631178324,9.100213948200986,9.034153102629286,9.336748857498462,0.7894657670022305,148.51810877382383,145.12361659450232,151.78078965749,1.550725714881832,99.0,99.0,99.5,0.0,-1.0,-1.0,-1.0,0.0,20260729_004307
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,1,10,10T,5,0.0045561655357142,0.004120256137295,0.0047616160235849,6.685465901739438,0.7349544012605043,0.6879678811475409,0.7489631808035715,1.0859097050646702,0.0034123337262602,0.002830664235116,0.0034731371907421,2.6418053939752,1623.8995739465126,1553.832713673091,1795.7020169956627,6.397016706452852,10.066954460804176,9.878660192622355,10.754502749227466,1.093917332815185,163.95389988189004,152.90555676375905,169.11334219979,4.665573180039624,99.0,87.0,100.0,0.7487878787878788,-1.0,-1.0,-1.0,0.0,20260729_004307
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,1,16,16T,5,0.0051019395048309,0.004756197135071,0.0052542570076142,4.42627611347968,0.7997979468599035,0.7691401095238095,0.8042928300970873,0.8332246805099726,0.0040843886977572,0.00367557287494,0.0042091993988471,4.530527310918358,1450.184969754659,1408.144476568032,1555.6025325021576,4.298019666349059,9.250777639942608,9.199077767716194,9.619512349155784,0.8285814830520359,156.38492820045775,152.10569395974366,166.8046131692944,3.9372113437874328,99.0,89.0,100.0,1.4975757575757576,-1.0,-1.0,-1.0,0.0,20260729_004307
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,1,20,20T,5,0.0045348652400881,0.0038411512413793,0.0045587678445945,0.7814565497569773,0.7182687139639639,0.6923664042145594,0.7262936517857143,1.655884468556129,0.0032550984654399,0.0026596606443858,0.0033041478516557,2.2340528489567437,1631.5264917334175,1622.971999370065,1926.1809266327275,0.7773634349284375,10.30081491639567,10.186999354980824,10.686180929114304,1.6376069198061445,159.03307540352688,157.03532625176774,179.5792208700297,1.8624194274572967,99.0,92.0,100.0,0.0,-1.0,-1.0,-1.0,0.0,20260729_004307
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,2,1,1T,5,0.0195394670490196,0.0176693781315789,0.01997528515,3.306865611495524,1.1776363,0.9355596140350876,1.2416076698113208,1.7771411685874068,0.0235019279785036,0.0165260976495128,0.023694081578497,1.2121853475633018,189.32840950491448,185.19766620192564,209.36651545582,3.234717936429014,3.141374264003007,2.979505665363055,3.954185897007808,1.7983632838060808,59.4310169075106,52.96297029657226,65.63692480233854,1.339212121804346,98.5,92.5,99.0,0.7525888324873096,-1.0,-1.0,-1.0,0.0,20260729_004307
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,2,2,2T,5,0.0101917221938775,0.0096220208349514,0.0104343854105263,2.736832749701904,0.8140106789473682,0.7758084805825243,0.8209341534653465,1.2610084346348305,0.0082326347016546,0.0074648893872053,0.0085149738444583,4.917584158287148,362.9785165285471,354.5371849330271,384.4711309065117,2.788320229523233,4.5446533932875175,4.50630538057468,4.768460958190664,1.2510252978154148,79.39014080846854,77.81482716552446,82.13301498485201,2.295810528128514,99.0,99.0,99.0,0.0,-1.0,-1.0,-1.0,0.0,20260729_004307
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,2,4,4T,5,0.0053186961329787,0.004954258930693,0.0053491066462765,0.7440204083394278,0.562641539893617,0.5546177446808511,0.5687087079207921,1.506642241032836,0.0029754478856621,0.0028184945821224,0.0029935133866173,0.7678429986348481,695.5419702118236,691.5877429795855,746.7062726815541,0.7403042895973918,6.575014365686547,6.504871705057729,6.670141600969052,1.5221206639280709,105.802438987812,103.7483352679714,114.68445003593592,2.228719164660819,99.0,99.0,100.0,0.0,-1.0,-1.0,-1.0,0.0,20260729_004307
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,2,8,8T,5,0.0028661016988636,0.0026972845791666,0.0030283273222891,3.3596209535151,0.4258977485795454,0.4088007583333333,0.439652851744186,3.856687832093751,0.0012216330060497,0.00110264045167,0.0013239215478125,8.31133056259249,1290.73442990502,1221.590622139253,1371.6360434229791,3.285170057632657,8.686072021112041,8.414311697523036,9.049343386185653,3.758989822042009,149.31179292281487,143.8958825919339,151.85892704972443,1.1020509252860522,99.0,92.5,100.0,1.4975757575757576,-1.0,-1.0,-1.0,0.0,20260729_004307
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,2,10,10T,5,0.0023674438376168,0.0022555357972972,0.0024310689128878,3.9844888861968006,0.3934565298329355,0.3724667657657657,0.39700293387471,1.0786481850365377,0.00093475275937,0.0008403992536738,0.0009578202241874,3.658702581560079,1562.6040496452529,1521.708302066148,1640.1321003285364,3.880191874233638,9.402251073301434,9.318260322709216,9.93210246830932,1.086525443632885,165.85688960549666,161.4032475302595,169.67712068494637,1.3297282212418189,99.0,91.5,99.0,0.0,-1.0,-1.0,-1.0,0.0,20260729_004307
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,2,16,16T,5,0.0027300620365853,0.0025880015232558,0.0028047357472067,4.055264747964034,0.4201816717877095,0.4094768824289406,0.4207042872628725,0.184403498653376,0.0011487520495765,0.0010598355041343,0.0011781436674479,3.793334921337884,1355.0520666132263,1318.9749275949075,1429.4336010382203,3.947299710943621,8.804230295563698,8.793293161335697,9.034400084920632,0.1841773177446922,153.5153824156209,149.39385390911218,157.6737318858154,3.672805931108557,99.0,98.0,100.0,1.4975757575757576,-1.0,-1.0,-1.0,0.0,20260729_004307
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,2,20,20T,5,0.0023610855511727,0.0020951828392484,0.0024040887177033,2.700304301411798,0.3791731833688699,0.3749700480349345,0.3807053726513569,0.2650569644634818,0.0008969229826298,0.0007973461191916,0.0009130663855996,2.668479870250804,1566.8118156473274,1538.785317133547,1765.657942012011,2.6520151483133376,9.756428710542847,9.71716735523754,9.865818744462407,0.2645839014973611,160.1342543945515,155.86645019791297,180.9180521884057,3.9513385351932433,99.0,98.5,100.0,0.0,-1.0,-1.0,-1.0,0.0,20260729_004307
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,3,1,1T,5,0.0188871943679245,0.0167359348416666,0.019362740826923,2.418825203877219,1.1311252692307692,0.9026094916666668,1.2206968396226414,2.2275432862311275,0.0217190467190791,0.0151091704359082,0.0229696562921152,4.740026144101911,195.86689960662292,191.05643140356037,221.0438974352905,2.3799991130388665,3.270527394622461,3.030548436501737,4.098534794211275,2.261562731055036,58.99019872230921,53.921100660796895,64.87271553528228,0.4566506678021674,99.0,95.0,99.0,0.0,-1.0,-1.0,-1.0,0.0,20260729_004307
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,3,2,2T,5,0.0091348010545454,0.0088109808201754,0.0096186129855769,4.845596666083393,0.7475416954545455,0.6621234078947369,0.7761114909090909,1.6401026156387228,0.0070584752255578,0.0058104748422175,0.0071080919984422,1.0421773134803884,404.9761739747476,384.6060195911557,419.85987452777,4.692264946958479,4.94872909192129,4.766552579954765,5.587176667161732,1.6584572288591657,79.21724526811961,75.18075061647747,85.12179059012935,4.898098001856985,99.0,92.5,100.0,1.4975757575757576,-1.0,-1.0,-1.0,0.0,20260729_004307
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,3,4,4T,5,0.0048433920047846,0.0045339187239819,0.0050858769696969,0.75289334934643,0.5178184191919192,0.5097060485436893,0.5241973701923077,1.5528008773490232,0.0024908104278586,0.0023713532776304,0.0026332728608748,2.2472156979228317,763.7986211742846,727.3821506188242,815.9335036298125,0.7490777058369925,7.144157627312055,7.0572208283723565,7.257861972118031,1.536677191814591,106.19041886252542,101.69935266868008,115.25997093319296,3.460805669287085,99.0,99.0,100.0,0.0,-1.0,-1.0,-1.0,0.0,20260729_004307
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,3,8,8T,5,0.002623572220052,0.0025112928,0.0027921270083102,6.344992788721985,0.3915166341145834,0.3596553048192771,0.4012136828254847,3.6720903190475376,0.001028114452294,0.0009037904655883,0.0011204986284839,11.270459948952176,1410.055045872215,1324.931193131481,1473.0963014924396,6.628462190618272,9.448835201037138,9.220463529208168,10.285899045996509,3.583339464069256,143.65824466360348,143.19630725179934,149.7487066942247,0.4767344946644318,99.0,89.0,100.0,0.7487878787878788,-1.0,-1.0,-1.0,0.0,20260729_004307
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,3,10,10T,5,0.0022424372312373,0.0020557199231557,0.0023202954139908,3.7097673671210183,0.358497366972477,0.3524771290983607,0.3638136561866125,1.898533675942724,0.0008168508949091,0.0007244841121095,0.0008307907222531,1.7788482735985869,1649.7123307741408,1594.355671149876,1799.5526115787516,3.619176683435767,10.31911672920648,10.168328921319937,10.495375089002088,1.8745098767538635,162.34280631687687,154.27330613490065,171.36757827506332,6.6257635693992665,99.0,99.0,100.0,0.0,-1.0,-1.0,-1.0,0.0,20260729_004307
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,3,16,16T,5,0.0025625471243654,0.002452914112745,0.0027758054877717,6.342982007350566,0.4101718705583756,0.3921503929471033,0.418286404054054,0.4881543883645226,0.0010516477261296,0.0009905317986821,0.0011435124518485,8.61604811024474,1443.6342033233775,1332.7217487579674,1508.1556000735784,6.626292353120394,9.01908830936835,8.8441223377516,9.433564762894378,0.4865576575362668,155.18962424485582,148.18972403296556,166.59190570860443,4.759493465012063,99.0,92.0,99.0,0.0,-1.0,-1.0,-1.0,0.0,20260729_004307
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,3,20,20T,5,0.0022411155,0.0020827815571725,0.0023995341583514,7.710985602252039,0.3907400053763441,0.3648813565488565,0.3953779224137931,1.759782900422243,0.000886046111758,0.0007604049312106,0.000920817175264,5.126749354278916,1650.6860670005929,1541.7069873851688,1776.170997876196,7.3297509664475555,9.467615491582269,9.356557232527276,10.138574841084283,1.7391388044996674,174.79753799216428,158.54502504971003,176.69707008440184,1.611147566665188,99.0,85.0,99.0,0.0,-1.0,-1.0,-1.0,0.0,20260729_004307
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,4,1,1T,5,0.022894172215909,0.0211900482765957,0.0234794058488372,2.9085227046832287,1.4817138837209305,1.1475773085106384,1.532348976744186,5.066537456459316,0.0339605638898411,0.024335028364206,0.0357175793749048,5.364800934205355,161.5859310388953,157.55835297376422,174.58082600328916,2.8525521102328173,2.496702800703821,2.414186444772651,3.2236552786712256,4.90001249924764,63.173118173654544,54.11681684663403,65.84333433415189,6.227155703235093,99.0,98.0,100.0,1.4975757575757576,-1.0,-1.0,-1.0,0.0,20260729_004307
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,4,2,2T,5,0.0114242974942528,0.0109359589784946,0.0118339518058823,3.940017324843836,0.8941399540229885,0.7710610698924731,0.9091655176470588,2.300454807145325,0.01022024768341,0.0084106167405968,0.0107578791225186,5.672552673658494,323.8165471056127,312.60704335510604,338.2765159059975,4.0478533072715726,4.137358369978925,4.068981348168027,4.797775023305885,2.262094343129246,78.00657085421783,70.6998558242079,80.00190781358319,2.4012703770486508,98.5,89.0,99.0,0.7525888324873096,-1.0,-1.0,-1.0,0.0,20260729_004307
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,4,4,4T,5,0.0056336019353932,0.0053860137580645,0.0057086280932203,1.361472978691716,0.5916,0.5466792204301075,0.5929769147727273,0.3450665723538644,0.0033345339900472,0.0029442961100274,0.0033756865715742,1.286157014654432,656.6627388868401,648.0324379281356,686.8486881137035,1.3490981615020885,6.25319540890056,6.238665152529817,6.766996906995047,0.3445047961335002,104.30949510772372,101.46903141102932,105.14039366485036,1.1809952675197306,99.0,82.0,99.0,0.0,-1.0,-1.0,-1.0,0.0,20260729_004307
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,4,8,8T,5,0.0030713290945121,0.0029515096418128,0.0031337643897515,3.013892874171911,0.451609993902439,0.4171596943620178,0.4588074922360248,2.3628819497912943,0.0013875874031286,0.0012472036032247,0.0014382943490776,5.417901452149351,1204.4870629806114,1180.4895759772985,1253.384400864773,2.953844447533468,8.191528695995695,8.063039110879451,8.868009649039003,2.325556876660458,146.5348079192957,139.52709693555897,150.39657778110544,0.4735469754832395,99.5,82.0,100.0,0.7450251256281406,-1.0,-1.0,-1.0,0.0,20260729_004307
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,4,10,10T,5,0.0025760560875634,0.0024893680207317,0.0026072597286432,1.7958661105323683,0.410718193902439,0.409815331218274,0.4157949948717948,0.2624801743625631,0.0010562356384894,0.0010222428271232,0.0010813364055933,3.234638205232349,1436.0627670701242,1418.875184875884,1486.070400261428,1.7744565171876236,9.007090980454887,8.897115822099952,9.02693450118743,0.262013746809026,159.76540437193415,157.46629657535647,165.08309261970152,2.133539005272204,99.0,98.0,100.0,0.0,-1.0,-1.0,-1.0,0.0,20260729_004307
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,4,16,16T,5,0.002606036418575,0.0025653108405063,0.0027438273019125,2.3169185823473795,0.4146873237704918,0.4034465291139241,0.4224558584656085,0.8741392761360404,0.0010858325138522,0.0010352879776949,0.0011561182573945,6.901370915935098,1419.54123061908,1348.25419925574,1442.0771503717665,2.353700893264052,8.920883550422381,8.756834925739803,9.16943353368272,0.8690625799287119,157.27360791663892,151.13003900449314,160.73750773960117,2.8546906720748675,99.0,94.0,100.0,0.7487878787878788,-1.0,-1.0,-1.0,0.0,20260729_004307
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,4,20,20T,5,0.002491494742647,0.002383088528436,0.002660714893421,6.349080402290435,0.430116029040404,0.4252008157894736,0.4418011948529411,0.4355771861775112,0.0011008014039825,0.0010268253308338,0.0011329165626673,4.3253882211534815,1484.8021720849576,1390.3698008097397,1552.345348810895,6.088197219921706,8.600879939675576,8.373395481359545,8.700321097386418,0.4343085589525385,177.36471149417392,159.51954527908833,181.1032651897685,3.125074690672417,99.0,99.0,99.0,0.0,-1.0,-1.0,-1.0,0.0,20260729_004307
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,5,1,1T,5,0.0456709579318181,0.041561907,0.0465320004090909,2.795171449458832,2.7529857045454547,2.17916916,3.057611272727273,11.87998719472926,0.1281601858300956,0.0905666614905519,0.1397167388586166,12.793060607122422,165.37633474784775,162.31613481466644,181.7263324540617,2.7434713847373224,2.743528009576353,2.4701942119621805,3.4659511180715405,10.998643078467744,61.11749123926417,52.42551222256466,66.7485508451418,9.404814180843069,99.0,91.0,99.0,0.0,-1.0,-1.0,-1.0,0.0,20260729_004307
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,5,2,2T,5,0.0227369961999999,0.0224690973695652,0.0237476061547619,1.5154725845448056,1.9037506777777773,1.838053642857143,1.9248801477272728,1.6455175834100513,0.0433474532327068,0.0422204664997437,0.0438901703762886,1.725682790815885,332.1852050419598,318.04861349983133,336.1458678451952,1.531107267321333,3.967375138480193,3.923839511824074,4.1091926150727724,1.626917491474943,83.58654544525206,77.43103937411124,84.3870548428305,0.9073835892269596,99.0,98.5,99.0,0.0,-1.0,-1.0,-1.0,0.0,20260729_004307
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,5,4,4T,5,0.0121015435738636,0.0116603176860465,0.0123235880802469,2.720340452063025,1.297084237804878,1.1635311046511627,1.3267185174418603,2.2644408696100724,0.0158280111641947,0.0135924984729023,0.0159434097635113,1.0809315306386664,624.1264682782615,612.8809954359983,647.7433509694823,2.671339685678276,5.8229782898368185,5.692913061841853,6.492176204861799,2.230254717955355,105.04985169240986,98.65345982382829,112.97490018480056,4.233231993164127,99.0,88.5,99.0,0.0,-1.0,-1.0,-1.0,0.0,20260729_004307
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,5,8,8T,5,0.0067268879019607,0.0065211984358974,0.006939378877551,2.0783732363738268,1.0133582843137252,0.9779244743589744,1.035304553691275,3.210862286598933,0.0068104071602238,0.0063685692814543,0.0071626078765708,5.408958401052223,1122.7918249796376,1088.4107674832894,1158.2062736901837,2.049671893457061,7.45333036217731,7.295334689220265,7.723392296276553,3.1428150013960363,148.58733484594035,146.75018549354462,150.0592403996052,1.0367908941982475,99.0,94.0,100.0,1.4975757575757576,-1.0,-1.0,-1.0,0.0,20260729_004307
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,5,10,10T,5,0.0063174054813664,0.0061804481687116,0.0063970872499999,0.3711866113327676,1.0173943726708077,0.9405640674846626,1.0198311335403727,0.3550974688147181,0.0064295002829032,0.0058172932858825,0.0064903628111922,0.4595284217892371,1195.5705709724048,1180.6768663959117,1222.0623446743514,0.3720638938352812,7.423761262966975,7.406023670654572,8.03017417172986,0.3542376085496392,158.61705137309923,150.12265332733512,159.5652708849733,0.8863046161397259,99.0,86.0,99.0,0.0,-1.0,-1.0,-1.0,0.0,20260729_004307
INTEL,Intel Core i9-7900X,CPU,CPU package RAPL plus DRAM RAPL when available,5,16,16T,5,0.0068892084246575,0.0068229130472972,0.0070215541354166,0.9920056351471758,1.0773361493055558,1.0127330958904108,1.0886914103448275,0.8155079600301227,0.0074351761578706,0.0069801630473243,0.0075643869815337,2.414736802287325,1096.336830382099,1075.672550448603,1106.9894743855211,0.9853824922273264,7.0107115283778665,6.937588470812756,7.457930589791078,0.8110222295307548,155.20558112182903,145.19142327161254,155.8989470853828,0.6623372498169925,100.0,79.0,100.0,0.0,-1.0,-1.0,-1.0,0.0,20260729_004307
