platform,platform_label,device_kind,energy_domain,session_number,problem_size,num_threads,configuration,runtime_per_op_s,total_energy_per_op_j,edp_total_j_s,throughput_gflops,energy_efficiency_gflop_per_j,avg_power_w,temp_c,sm_clock_mhz,selected_campaign
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,2,4,1,1T,0.0306895601515151,2.339389621212121,0.0717535829031511,120.54184432146764,1.5813430481724535,76.3082914006861,75.0,-1.0,20260729_005653
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,2,4,2,2T,0.0151836089621212,1.427058318181818,0.021659705210691,243.64276644873223,2.592313301951034,94.08926676920868,76.0,-1.0,20260729_005653
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,2,4,4,4T,0.0075973408947368,0.9698288270676692,0.0073819456075349,486.9304947930751,3.814463276369129,127.55288893220902,77.0,-1.0,20260729_005653
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,2,4,8,8T,0.0038442772366412,0.7266441393129771,0.0027938341563014,962.3073249871684,5.091042416234277,188.9702227156328,80.0,-1.0,20260729_005653
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,2,4,10,10T,0.003124990715625,0.6788270140624999,0.0021222542906173,1183.804103513885,5.449659781047329,217.1144036480396,80.5,-1.0,20260729_005653
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,2,4,16,16T,0.0019965477885375,0.5725017806324111,0.0011432326696927,1852.886342431205,6.461772288686958,286.5546636457722,87.0,-1.0,20260729_005653
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,2,4,20,20T,0.0016870654521812,0.4834760989932886,0.000816121597811,2192.7875909944605,7.65162274874842,286.8544395640422,87.0,-1.0,20260729_005653
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,2,4,32,32T,0.0011195053884572,0.3016662647058823,0.0003379254050189,3304.4740351683995,12.263142607862145,269.5977898880709,70.0,-1.0,20260729_005653
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,2,4,64,64T,0.0012012000131736,0.2911153209580838,0.0003498559164203,3079.734245770126,12.70759685302361,242.27577163341292,69.0,-1.0,20260729_005653
AMD,AMD Threadripper 3970X,CPU,CPU package RAPL plus DRAM RAPL when available,2,5,1,1T,0.0992316674090909,6.98170709090909,0.6931753069014901,76.11374033432153,1.0818117947874764,70.31677434751975,66.0,-1.0,20260729_005653
