platform,platform_label,device_kind,energy_domain,session_number,problem_size,configuration,num_threads,runtime_s,energy_j,power_w,throughput_gflops,efficiency_gflop_per_j,edp_j_s,temperature_c,clock_mhz,reported_throughput_gflops,throughput_normalization_delta_pct
INTEL,Intel CPU,CPU,CPU package RAPL,4,8192,8T,8,0.92398775,136.6924755,147.92048961046453,1189.9634251384828,8.043688021262003,126.27129703733686,89.0,2423.5,1189.9634256821528,4.568796452275592e-08
INTEL,Intel CPU,CPU,CPU package RAPL,4,8192,10T,10,0.9609015,144.3533295,150.35779954980708,1144.2500899166046,7.616808227315603,138.64133311603737,100.0,2279.0,1144.2513540893988,0.00011048046273387513
INTEL,Intel CPU,CPU,CPU package RAPL,4,8192,16T,16,1.0855745,173.8119935,160.11334846045233,1012.8384811691873,6.325867425115287,188.872706574353,100.0,2754.5,1012.8385531999634,7.111773236978536e-06
INTEL,Intel CPU,CPU,CPU package RAPL,4,8192,20T,20,1.2372299999999998,195.5071295,158.26003853973378,888.6881402617138,5.623895305444603,241.660862827728,99.0,2931.5,888.6883885773789,2.7941822766663904e-05
INTEL,Intel CPU,CPU,CPU package RAPL,4,16384,1T,1,43.2587795,2468.638212,56.711245540555495,203.33659719197576,3.5631357318583063,107561.11921596542,95.5,1339.0,203.3435990073393,0.0034434604789357337
INTEL,Intel CPU,CPU,CPU package RAPL,4,16384,2T,2,23.8710505,2071.952582,87.07364434054837,368.48370046420877,4.245315794687429,49686.216600601416,99.0,1591.0,368.48615231480426,0.0006653891589714078
INTEL,Intel CPU,CPU,CPU package RAPL,4,16384,4T,4,13.150543,1449.386579,110.5015752181969,668.8767925558664,6.068838465633398,19159.35668336261,99.0,1687.0,668.8768144459618,3.272664828024574e-06
INTEL,Intel CPU,CPU,CPU package RAPL,4,16384,8T,8,7.8722265,1150.7759845,146.4828043929051,1117.357716042342,7.643618862996875,9040.60862413571,100.0,2054.5,1117.357951858794,2.1104830505436212e-05
INTEL,Intel CPU,CPU,CPU package RAPL,4,16384,10T,10,7.5319495,1228.3455795,163.51192929312907,1167.8374930963093,7.160926997261197,9241.37139400452,99.0,1900.0,1167.8383390600295,7.243847925941793e-05
INTEL,Intel CPU,CPU,CPU package RAPL,4,16384,16T,16,8.2546485,1435.3564635,173.40388044309137,1065.5926805615043,6.128159273243835,11967.807052258082,99.0,3020.0,1065.5927220349004,3.892049638132278e-06
INTEL,Intel CPU,CPU,CPU package RAPL,4,16384,20T,20,9.6820455,1436.596054,147.3021508423381,908.4953197346573,6.122871490365377,13950.64985744415,99.5,2817.5,908.497103184582,0.00019630810264015253
INTEL,Intel CPU,CPU,CPU package RAPL,5,64,1T,1,2.775629547739253e-06,0.0001659075233843,59.742055349927554,188.88976031654943,3.160121911925387,4.6017466174610295e-10,99.0,1332.5,188.88979028185787,1.586391362717876e-05
INTEL,Intel CPU,CPU,CPU package RAPL,5,64,2T,2,2.7358931181728178e-06,0.0001664072394529,60.69980741704753,191.63321714488205,3.1506321583346426,4.5618336928508645e-10,98.5,1423.5,191.63322435490824,3.7624094062493896e-06
INTEL,Intel CPU,CPU,CPU package RAPL,5,64,4T,4,2.7594916233710574e-06,0.0001647767467324,59.66394716308418,189.9944162031983,3.181808176195224,4.554999880734155e-10,99.0,1320.5,189.99444252993413,1.3856583969129588e-05
INTEL,Intel CPU,CPU,CPU package RAPL,5,64,8T,8,2.741267263496916e-06,0.0001642191003875,59.8561003515038,191.257527852716,3.192612788420242,4.5015620879452327e-10,99.0,1431.0,191.2581222071044,0.000310761304445073
INTEL,Intel CPU,CPU,CPU package RAPL,5,64,10T,10,2.6784801547330745e-06,0.0001837813444311,68.86849759320567,195.74085664720866,2.8527813942320823,4.895747372488987e-10,99.0,1424.5,195.74085818077688,7.834686455154838e-07
INTEL,Intel CPU,CPU,CPU package RAPL,5,64,16T,16,2.476036837876259e-06,0.0001297599802212,52.41109000027653,211.7448302787333,4.040444512293033,3.2130700104138506e-10,84.0,1339.0,211.7448313131877,4.885382098862578e-07
INTEL,Intel CPU,CPU,CPU package RAPL,5,64,20T,20,2.679698672313956e-06,0.0001849366815923,69.018574667895,195.6518489996005,2.8349594871384847,4.963817790216828e-10,99.0,1339.0,195.6518555337529,3.3396834409060716e-06
INTEL,Intel CPU,CPU,CPU package RAPL,5,128,1T,1,2.726478938603915e-05,0.00170446539816,62.477146476733694,153.8359215108289,2.460773920390419,4.651318954087998e-08,98.0,1332.0,153.83592177644363,1.7266104102020563e-07
INTEL,Intel CPU,CPU,CPU package RAPL,5,128,2T,2,1.9554605851043165e-05,0.0015409446268308,78.80172794130257,214.49187122205532,2.721904426005404,3.0132741223276544e-08,99.0,1513.5,214.49202777692935,7.298872126693112e-05
INTEL,Intel CPU,CPU,CPU package RAPL,5,128,4T,4,1.21004887024189e-05,0.0011256207165291,93.02313474852448,346.62269459923175,3.726214290843293,1.3620519170564482e-08,91.0,1829.0,346.62307559866326,0.00010991762440237807
INTEL,Intel CPU,CPU,CPU package RAPL,5,128,8T,8,1.178946383237596e-05,0.0014178146986908,120.68435096329333,355.7671544384993,2.9582878523357037,1.6598640592192163e-08,92.0,2234.5,355.7672619608769,3.0222682534386536e-05
INTEL,Intel CPU,CPU,CPU package RAPL,5,128,10T,10,1.222836402266289e-05,0.0014883415781397,121.88834640632672,342.997967040127,2.8181057773327294,1.820036275669586e-08,95.0,2221.5,343.03242362799074,0.010045711979311811
INTEL,Intel CPU,CPU,CPU package RAPL,5,128,16T,16,1.2200389771452191e-05,0.0014916596468434,122.22816754551135,343.7844264463003,2.8118371431953966,1.818784568199529e-08,94.0,2179.5,343.7846527122931,6.581624278911846e-05
INTEL,Intel CPU,CPU,CPU package RAPL,5,128,20T,20,1.2172517446977305e-05,0.0014806762051739,121.73066275456948,344.5716153844195,2.8326949439343454,1.8026667738769765e-08,95.5,2233.5,344.5717902232653,5.07409310568363e-05
INTEL,Intel CPU,CPU,CPU package RAPL,5,256,1T,1,0.0002020148215366,0.0138299721718088,68.51999446050678,166.09886217641107,2.4262111002940268,2.793509386493262e-06,99.0,1417.5,166.09886266800316,2.9596354256256063e-07
INTEL,Intel CPU,CPU,CPU package RAPL,5,256,2T,2,0.0001189360341151,0.0098019954394693,82.45318353245894,282.1216652266024,3.4232246084187836,1.1667660413893446e-06,99.0,1627.0,282.12171022600705,1.5950354126381683e-05
INTEL,Intel CPU,CPU,CPU package RAPL,5,256,4T,4,6.681527759461954e-05,0.0070084164908347,104.83814247586494,502.19700056596116,4.7877337261392805,4.683652220700697e-07,99.0,1704.5,502.19701794409673,3.4604220155998178e-06
INTEL,Intel CPU,CPU,CPU package RAPL,5,256,8T,8,3.904781522121129e-05,0.0055854210824319,142.9455745146672,859.3165023423074,6.007502658222208,2.1774408614862325e-07,98.0,2264.5,859.3165048948173,2.9703954851356684e-07
INTEL,Intel CPU,CPU,CPU package RAPL,5,256,10T,10,6.381064113133362e-05,0.008862244054791,138.8834642816098,525.8438311399979,3.7862229693234646,5.655055910302143e-07,94.0,2354.0,525.8438704160367,7.469145124616716e-06
INTEL,Intel CPU,CPU,CPU package RAPL,5,256,16T,16,5.109757150840827e-05,0.0076404932937052,149.49757172368822,656.6737128491226,4.391657804037942,3.904019640876996e-07,100.0,2850.5,656.6737128622685,2.0019097490830973e-09
INTEL,Intel CPU,CPU,CPU package RAPL,5,256,20T,20,5.616773240193445e-05,0.0089594181891456,159.50060109843992,597.3969495489971,3.745157474695336,5.032302098415583e-07,99.5,3260.0,597.3969556345689,1.0186814280999101e-06
INTEL,Intel CPU,CPU,CPU package RAPL,5,512,1T,1,0.0015167776923076,0.0979162907692307,64.5560601958251,176.9774551415025,2.7414790112163177,0.0001485347856589,97.5,1328.5,176.98991007638904,0.00703758276814348
INTEL,Intel CPU,CPU,CPU package RAPL,5,512,2T,2,0.0008594828030954,0.0713994041272571,83.00796940417462,312.3220790843496,3.759631600308039,6.138376553326854e-05,100.0,1583.5,312.3221119996723,1.0538903572054892e-05
INTEL,Intel CPU,CPU,CPU package RAPL,5,512,4T,4,0.000454006802721,0.0473180827664399,104.20729423761532,591.2586648287761,5.672999418108006,2.1490185589678997e-05,99.0,1791.0,591.2586786394497,2.3358090794900477e-06
INTEL,Intel CPU,CPU,CPU package RAPL,5,512,8T,8,0.0002722252732951,0.0398566494013534,146.2964279184704,986.0783782151199,6.735023139975354,1.0843809174736284e-05,100.0,2150.5,986.0784099063774,3.213868016160859e-06
INTEL,Intel CPU,CPU,CPU package RAPL,5,512,10T,10,0.0003150584276537,0.0495813964515142,157.31157607721326,852.0180145603146,5.414035812051076,1.5616619132967575e-05,99.0,2431.0,852.0182334260428,2.5687922611261627e-05
INTEL,Intel CPU,CPU,CPU package RAPL,5,512,16T,16,0.0002631453400503,0.0420228586901763,159.6601842559451,1020.1033996980102,6.387843768057413,1.1067573504138023e-05,100.0,2882.0,1020.1036752928712,2.7016365322651836e-05
INTEL,Intel CPU,CPU,CPU package RAPL,5,512,20T,20,0.0003105252307692,0.0527660626153846,170.0302066860232,864.4561839147831,5.0872747120937225,1.6331659219264995e-05,98.0,3992.0,864.4592835129567,0.0003585604720468538
INTEL,Intel CPU,CPU,CPU package RAPL,5,1024,1T,1,0.0115589137931034,0.7808547816091953,67.52395207021581,185.7859385785273,2.750170324339231,0.0090282683861049,98.5,1317.5,185.7859607630424,1.1940901067930554e-05
INTEL,Intel CPU,CPU,CPU package RAPL,5,1024,2T,2,0.0060618363636363,0.4952450212121212,81.55470093145482,354.2628865540333,4.336204416036318,0.0030084951203183,99.5,1554.5,354.26294208557897,1.5675236597623154e-05
INTEL,Intel CPU,CPU,CPU package RAPL,5,1024,4T,4,0.0030243816199376,0.3514141464174455,116.1031107853252,710.0571018694088,6.1109766635546885,0.0010634172138548,98.5,1819.5,710.057122504461,2.906111640221809e-06
INTEL,Intel CPU,CPU,CPU package RAPL,5,1024,8T,8,0.0017613148788927,0.2734484152249135,154.9782071888128,1219.2502736081328,7.8533409902327564,0.0004816048394413,100.0,2156.5,1219.2515904540876,0.00010800456504700406
INTEL,Intel CPU,CPU,CPU package RAPL,5,1024,10T,10,0.0018649768089053,0.3056940807050092,163.92678108469283,1151.4800815461751,7.024943509038023,0.0005701554090018,99.0,2354.5,1151.4800932860176,1.019543671709755e-06
INTEL,Intel CPU,CPU,CPU package RAPL,5,1024,16T,16,0.0022963023255813,0.3446861945031713,150.10487321977644,935.192036378038,6.230257208575965,0.0007913182713745,100.0,2783.5,935.19204495207,9.168204639919963e-07
INTEL,Intel CPU,CPU,CPU package RAPL,5,1024,20T,20,0.0019798063583815,0.3391459171483622,171.38316567051953,1084.693782757409,6.332034500243049,0.0006704976062673,100.0,3183.5,1084.6937865178395,3.4668128368053885e-07
INTEL,Intel CPU,CPU,CPU package RAPL,5,2048,1T,1,0.08992775,5.930702291666666,66.02823183768953,191.04079868561152,2.89676809576831,0.5326999767167604,99.5,1331.5,191.0407998431481,6.059106771871825e-07
INTEL,Intel CPU,CPU,CPU package RAPL,5,2048,2T,2,0.043768152173913,3.6008354565217395,82.52122603557967,392.5198650319002,4.771078654228497,0.1570728056680756,99.0,1607.5,392.52031223301697,0.00011393082404165256
INTEL,Intel CPU,CPU,CPU package RAPL,5,2048,4T,4,0.025129075,2.8758685,114.50379932613404,683.6650049394973,5.973802065010969,0.0722812761399028,99.0,1787.5,683.665004963857,3.5631053663109924e-09
INTEL,Intel CPU,CPU,CPU package RAPL,5,2048,8T,8,0.0145858550724637,2.1495076304347824,147.25792029293348,1177.844500623997,7.992467177483346,0.0313709635159332,100.0,2111.0,1177.8447936684622,2.487972436959751e-05
INTEL,Intel CPU,CPU,CPU package RAPL,5,2048,10T,10,0.0146028169014084,2.439426683098591,167.15650266935722,1176.476381234572,7.042584761013563,0.0355981195526643,100.0,2380.0,1176.4768652249204,4.113897704716152e-05
INTEL,Intel CPU,CPU,CPU package RAPL,5,2048,16T,16,0.0155958828125,2.630865984375,168.74796014293753,1101.5643930223973,6.5301194686590325,0.0410213584045882,100.0,3054.5,1101.564398834135,5.27589461007949e-07
INTEL,Intel CPU,CPU,CPU package RAPL,5,2048,20T,20,0.0270654324324324,4.3453835270270265,160.48019651363884,634.7531755455506,3.953590995396883,0.1177053966728725,100.0,3497.0,634.7531822605488,1.0578912412739783e-06
INTEL,Intel CPU,CPU,CPU package RAPL,5,4096,1T,1,0.6988412500000001,45.024055,64.36416879756636,196.6669160871657,3.0525671992893577,31.495287397885,99.0,1336.5,196.66691925900352,1.6127968516244096e-06
INTEL,Intel CPU,CPU,CPU package RAPL,5,4096,2T,2,0.3419445,29.523962,86.41943654779996,401.9335110580811,4.6551663178539515,10.08643850547589,99.0,1486.5,401.9338269992424,7.860532964532041e-05
INTEL,Intel CPU,CPU,CPU package RAPL,5,4096,4T,4,0.2013788333333333,21.59369475,107.27700777183206,682.4895705126243,6.364772451550932,4.347253375699319,99.0,1781.5,682.489613431779,6.288616938299185e-06
INTEL,Intel CPU,CPU,CPU package RAPL,5,4096,8T,8,0.1096632999999999,17.19469475,156.7029542898807,1253.28121141713,7.99310226033527,1.8887283496152496,95.0,2262.5,1253.2812254401597,1.1189052795401722e-06
INTEL,Intel CPU,CPU,CPU package RAPL,5,4096,10T,10,0.1078436,18.0320217,166.88866433099736,1274.4284637382282,7.6219381142381835,1.94858246071776,100.0,2404.5,1274.428760039487,2.3249736447183977e-05
INTEL,Intel CPU,CPU,CPU package RAPL,5,4096,16T,16,0.1387956875,23.1903206875,167.1827640174871,990.2249554547581,5.926565454788301,3.218961368644812,100.0,2941.5,990.2250729620664,1.1866728644172042e-05
INTEL,Intel CPU,CPU,CPU package RAPL,5,4096,20T,20,0.1779571666666666,28.47493825,160.00635353686005,772.3147993777532,4.826663793450017,5.065050767600834,99.0,3963.5,772.31480575164,8.252964756039205e-07
INTEL,Intel CPU,CPU,CPU package RAPL,5,8192,1T,1,5.6390595,382.0939925,68.016722490754,194.98138435602604,2.8775946478038383,2146.6200276172085,98.0,1355.0,194.9860531399571,0.002394476758116326
INTEL,Intel CPU,CPU,CPU package RAPL,5,8192,2T,2,3.0006285000000004,253.7191685,84.57843950148309,366.42710944590436,4.333577294440802,762.3961275570759,100.0,1568.0,366.4271119793072,6.913797534480182e-07
INTEL,Intel CPU,CPU,CPU package RAPL,5,8192,4T,4,1.6059685,179.36215049999998,111.6270709878943,684.6408430651038,6.130120678810663,287.92069179107705,99.0,1806.0,684.6408471797022,6.009863939837601e-07
INTEL,Intel CPU,CPU,CPU package RAPL,5,8192,8T,8,0.96435,147.366612,152.69591268098975,1140.158270105252,7.46106334979052,142.19990698889225,99.0,2247.0,1140.158285347377,1.336842903043589e-06
INTEL,Intel CPU,CPU,CPU package RAPL,5,8192,10T,10,0.92879425,152.88579325,164.57572352934258,1183.8053775375977,7.191718762109376,141.94523392157276,99.0,2416.0,1183.8053806012886,2.5880022569424455e-07
INTEL,Intel CPU,CPU,CPU package RAPL,5,8192,16T,16,1.0362355,176.2540045,170.10207644624228,1061.0634626742665,6.238222109591842,182.7003786869565,100.0,3046.5,1061.0634838822652,1.998749321607818e-06
INTEL,Intel CPU,CPU,CPU package RAPL,5,8192,20T,20,1.255688,202.7432855,161.50229033866125,875.6248588630298,5.423171598824662,254.5360694324225,100.0,3036.0,875.6251613226958,3.4542151583494274e-05
INTEL,Intel CPU,CPU,CPU package RAPL,5,16384,1T,1,41.9825145,2430.7323945,57.911406879796864,209.5180130815652,3.6187007019410506,102099.05286727264,90.0,1314.0,209.51804574168824,1.5588217250339653e-05
INTEL,Intel CPU,CPU,CPU package RAPL,5,16384,2T,2,22.716792,1991.825284,87.86319585639211,387.2066541001035,4.416096679194479,45119.43655667831,99.0,1612.0,387.2070996059782,0.00011505635815201032
INTEL,Intel CPU,CPU,CPU package RAPL,5,16384,4T,4,12.6583785,1441.370242,113.8637886109036,694.8830786034721,6.102590969272973,18248.157169526887,99.0,1832.0,694.8830860854382,1.0767230218533541e-06
INTEL,Intel CPU,CPU,CPU package RAPL,5,16384,8T,8,7.7036525,1154.6073645,150.18631701991768,1141.8081257180281,7.618254735467695,8910.065139680819,99.0,1911.0,1141.8081257980705,7.010148017627671e-09
INTEL,Intel CPU,CPU,CPU package RAPL,5,16384,10T,10,7.4920555,1227.1838395,163.90029737046456,1174.0560413905102,7.167706042960812,9171.805864039294,99.0,2038.0,1174.0565742831332,4.538902778072895e-05
INTEL,Intel CPU,CPU,CPU package RAPL,5,16384,16T,16,8.937386499999999,1352.667222,150.7910665996825,984.1907387811863,6.502776794725939,12134.29659057054,100.0,2802.0,984.191173742458,4.419481454132068e-05
INTEL,Intel CPU,CPU,CPU package RAPL,5,16384,20T,20,9.683506,1530.460957,158.05383764905696,908.3582973158689,5.747348850669178,14826.162484305063,98.0,3953.0,908.3583399138304,4.6895549443704e-06
AMD,AMD CPU,CPU,CPU package RAPL,1,64,1T,1,6.188471799962772e-06,0.0004494260129056,72.6294920726826,84.7201081215485,1.1665724389436365,2.781820947630466e-09,73.0,1830.0,84.72012431070863,1.9108993698502275e-05
AMD,AMD CPU,CPU,CPU package RAPL,1,64,2T,2,6.21050841322149e-06,0.0004531043851108,72.96229745984459,84.41949758635678,1.1571020215833778,2.812582914685021e-09,76.0,1794.5,84.4194977707051,2.1837174291050587e-07
AMD,AMD CPU,CPU,CPU package RAPL,1,64,4T,4,6.201551085263139e-06,0.0004507745867807,72.71937738950211,84.54143048920056,1.1630824260620174,2.795130126852465e-09,74.0,1822.5,84.54143309752752,3.0852647547874312e-06
AMD,AMD CPU,CPU,CPU package RAPL,1,64,8T,8,6.138008702643321e-06,0.0004388980722847,71.48723784239588,85.41662702013058,1.1945552580598033,2.693620855628583e-09,69.0,1795.0,85.4166273173939,3.480157717561383e-07
AMD,AMD CPU,CPU,CPU package RAPL,1,64,10T,10,6.201099747263052e-06,0.0004500579401007,72.56226450138587,84.54758371390533,1.1649344524011533,2.7893280005037213e-09,74.0,1795.0,84.54758436303061,7.677632529734524e-07
AMD,AMD CPU,CPU,CPU package RAPL,1,64,16T,16,6.1745990350762805e-06,0.000447114331663,72.43478398378755,84.91045281185987,1.1726038797503084,2.759224421285102e-09,73.0,1824.5,84.9104532326094,4.955214683022291e-07
AMD,AMD CPU,CPU,CPU package RAPL,1,64,20T,20,6.169123001913226e-06,0.000445202459421,72.16199247117984,84.98582372849478,1.1776394961560934,2.746508792911617e-09,71.0,1795.0,84.98582464846857,1.0825026430794082e-06
AMD,AMD CPU,CPU,CPU package RAPL,1,64,32T,32,6.1804999193878434e-06,0.0004482989563826,72.53055995444257,84.8293838424528,1.169505287789578,2.7707120608611566e-09,73.0,1795.0,84.82939445285317,1.2507930491345576e-05
AMD,AMD CPU,CPU,CPU package RAPL,1,64,64T,64,6.176646411055245e-06,0.0004458714334186,72.20465111493576,84.88230750292024,1.175872596232869,2.7542019020012283e-09,72.0,1795.0,84.88230813650492,7.46427253339732e-07
AMD,AMD CPU,CPU,CPU package RAPL,1,128,1T,1,4.022741470446901e-05,0.002962539704469,73.67739601897895,104.26481619098529,1.4157798437850062,1.1917540032522395e-07,74.0,1829.0,104.26493010206195,0.00010925169278142022
AMD,AMD CPU,CPU,CPU package RAPL,1,128,2T,2,2.3433674537629407e-05,0.002089668733279,88.97163757244834,178.98618474302253,2.0071621559932686,4.8968616345521677e-08,74.0,1849.0,178.98618812682042,1.8905357945797618e-06
AMD,AMD CPU,CPU,CPU package RAPL,1,128,4T,4,1.3406942609716718e-05,0.0015256776350026,113.74900797740266,312.8456742225604,2.7491416953181282,2.0454009134503173e-08,82.5,1904.5,312.8456809646195,2.1550750517462802e-06
AMD,AMD CPU,CPU,CPU package RAPL,1,128,8T,8,1.7049076212471134e-05,0.0020498202350224,120.2168007013204,246.01356388634898,2.0461813813415524,3.4944170301319735e-08,66.0,2089.5,246.01357702285088,5.33974700012152e-06
AMD,AMD CPU,CPU,CPU package RAPL,1,128,10T,10,1.765008335526893e-05,0.0021082577257172,119.45595837826426,237.63649811590886,1.9894645464055662,3.721094630883431e-08,69.0,2086.5,237.6367260301143,9.59087544272208e-05
AMD,AMD CPU,CPU,CPU package RAPL,1,128,16T,16,1.7638857545839213e-05,0.0021194891220028,120.01675421180414,237.78773591770315,1.9789221640527295,3.738536711401994e-08,69.0,2064.0,237.78775521363949,8.114773564216193e-06
AMD,AMD CPU,CPU,CPU package RAPL,1,128,20T,20,1.732227361832376e-05,0.002088338600956,120.5715898253743,242.13357278707355,2.008440584338158,3.617490262392082e-08,70.0,2079.0,242.1337218913341,6.15793418701216e-05
AMD,AMD CPU,CPU,CPU package RAPL,1,128,32T,32,1.7360936455995474e-05,0.0020731785622505,119.4551354910952,241.5943408716024,2.0231272290636424,3.6004029608117036e-08,74.0,2065.5,241.594342177438,5.405075276243565e-07
AMD,AMD CPU,CPU,CPU package RAPL,1,128,64T,64,1.714456190247747e-05,0.0020762849090223,121.00574153708824,244.64340493844313,2.0201004119300046,3.563719190712544e-08,72.5,2053.0,244.64358458936215,7.343378787272314e-05
AMD,AMD CPU,CPU,CPU package RAPL,1,256,1T,1,0.0002867052196235,0.0216076433257273,75.3863191251759,117.03460454631252,1.5528964216124472,6.195025471356494e-06,75.0,1808.5,117.03466073665916,4.801173709712003e-05
AMD,AMD CPU,CPU,CPU package RAPL,1,256,2T,2,0.0001525647492847,0.0142041445565426,93.1428318611736,219.93568079992258,2.3622986844740623,2.165784727523662e-06,78.0,1850.0,219.9358346861885,6.996875876463804e-05
AMD,AMD CPU,CPU,CPU package RAPL,1,256,4T,4,8.796396982310093e-05,0.0105701415626083,120.29068101388636,381.45654484988916,3.1744543629101662,9.29075124831115e-07,89.0,1902.0,381.4565558806222,2.8917404026884697e-06
AMD,AMD CPU,CPU,CPU package RAPL,1,256,8T,8,9.092753433044696e-05,0.0122130608326773,134.3596153986212,369.0238853069212,2.747421998441346,1.1105041274841306e-06,72.0,2088.5,369.02411687074937,6.275036315006588e-05
AMD,AMD CPU,CPU,CPU package RAPL,1,256,10T,10,0.0001016205487743,0.01418901492989,139.66926451708858,330.19337530369614,2.364817583588245,1.4420004434474917e-06,68.0,2163.0,330.1933756264383,9.774336895418401e-08
AMD,AMD CPU,CPU,CPU package RAPL,1,256,16T,16,6.52472982592377e-05,0.0116606058370542,178.72521126990875,514.2654622522914,2.8775890780368583,7.610485859590864e-07,67.0,2384.5,514.2654722382404,1.941788774217912e-06
AMD,AMD CPU,CPU,CPU package RAPL,1,256,20T,20,9.467848722059796e-05,0.0177903840894086,187.61725539096335,354.4039726978232,1.8860993574599905,1.6841052354737385e-06,69.0,2524.0,354.40410184468124,3.6440578554675085e-05
AMD,AMD CPU,CPU,CPU package RAPL,1,256,32T,32,7.902664824318989e-05,0.0169188871693643,214.109929413962,424.5964209027623,1.98325289743396,1.3365298227189057e-06,69.0,2974.5,424.5964215310236,1.4796670555483615e-07
AMD,AMD CPU,CPU,CPU package RAPL,1,256,64T,64,7.724138063721717e-05,0.0166739039941511,215.8914316287509,434.4100496804492,2.0123920595782656,1.287948527427747e-06,68.5,2927.0,434.4100502868736,1.3959722267031793e-07
AMD,AMD CPU,CPU,CPU package RAPL,1,512,1T,1,0.0021992697368421,0.1673521030701754,76.06822043124022,122.05663157327969,1.604016030126837,0.0003680535515689,78.0,1821.5,122.05667141922012,3.26454531185405e-05
AMD,AMD CPU,CPU,CPU package RAPL,1,512,2T,2,0.0011221045606229,0.1053942869855394,93.87746119781131,239.2249933027514,2.546964011785863,0.000118090648718,79.0,1835.0,239.2251770096092,7.679250202397014e-05
AMD,AMD CPU,CPU,CPU package RAPL,1,512,4T,4,0.0006116432448733,0.0758737083835947,124.14156693042536,438.87586146006663,3.537924555405555,4.6425557612934366e-05,87.0,1938.0,438.876022606289,3.67179506799431e-05
AMD,AMD CPU,CPU,CPU package RAPL,1,512,8T,8,0.000542241332611,0.0792003518418201,146.01061523942855,495.0479424123385,3.3893215087746396,4.292569633903501e-05,79.0,2085.5,495.04797829756046,7.248837707862776e-06
AMD,AMD CPU,CPU,CPU package RAPL,1,512,10T,10,0.0005062710020242,0.0812821381578947,160.49843482287866,530.2208795817396,3.3025146985989764,4.115078930769487e-05,78.5,2120.0,530.2209206745893,7.750137953621561e-06
AMD,AMD CPU,CPU,CPU package RAPL,1,512,16T,16,0.0002918957489878,0.0636516237709658,217.91121082468092,919.6278360710882,4.217260143525904,1.857615111089364e-05,79.0,2338.0,919.6278361216896,5.502376332344738e-09
AMD,AMD CPU,CPU,CPU package RAPL,1,512,20T,20,0.0003230009664948,0.0738725262564433,228.60138308096063,831.0670364644917,3.633765753023595,2.3849794748367223e-05,72.0,2510.5,831.0670889676139,6.317555611978776e-06
AMD,AMD CPU,CPU,CPU package RAPL,1,512,32T,32,0.000386315164089,0.0920891322142587,238.1818275360447,694.8612970785618,2.9149526067358966,3.555254752108938e-05,77.5,2925.0,694.8613092424459,1.750548506151972e-06
AMD,AMD CPU,CPU,CPU package RAPL,1,512,64T,64,0.0006125085,0.1471370215,241.06076438342984,438.25588706115917,1.8243909878249098,9.012283428889725e-05,68.5,4097.5,438.2567221478654,0.00019054774411664255
AMD,AMD CPU,CPU,CPU package RAPL,1,1024,1T,1,0.0172878305084745,1.308849338983051,75.61701065841486,124.21938351068995,1.6407416683027483,0.0226196557980343,75.0,1822.5,124.21938887700357,4.320029178828122e-06
AMD,AMD CPU,CPU,CPU package RAPL,1,1024,2T,2,0.0089534285714285,0.8648639017857143,96.52351568012094,239.85042499282193,2.483030733004368,0.0077509622232689,81.0,1834.0,239.8504271003871,8.786997796050855e-07
AMD,AMD CPU,CPU,CPU package RAPL,1,1024,4T,4,0.0047452906976744,0.5930263697674418,124.9862854528796,452.5504937036737,3.6212279208463296,0.0028129754597131,87.0,1903.5,452.5505757849516,1.8137485002789333e-05
AMD,AMD CPU,CPU,CPU package RAPL,1,1024,8T,8,0.0033387483333333,0.5379644783333333,161.13171129850016,643.2002156496835,3.9918688584293056,0.001795502801496,83.0,2052.5,643.2002162460749,9.272251855207969e-08
AMD,AMD CPU,CPU,CPU package RAPL,1,1024,10T,10,0.0032812360655737,0.5617664688524591,171.0973567027983,654.473986352618,3.8227337640616814,0.0018436132280833,82.5,2152.5,654.4787925357621,0.0007343581630792073
AMD,AMD CPU,CPU,CPU package RAPL,1,1024,16T,16,0.0018604453703703,0.4429525953703703,238.12725856244035,1154.284711715329,4.8481116725468185,0.0008238288951096,80.5,2335.0,1154.2847123468637,5.471221253827707e-08
AMD,AMD CPU,CPU,CPU package RAPL,1,1024,20T,20,0.0018280498188405,0.4679688577898551,256.11247367975886,1174.740220899511,4.5889456365584556,0.0008558489507057,79.0,2479.5,1174.7408899018835,5.694896287877782e-05
AMD,AMD CPU,CPU,CPU package RAPL,1,1024,32T,32,0.0016064703525641,0.4585569022435898,285.3903735643719,1336.7714160254402,4.683134497579181,0.0007362971577095,72.0,2925.0,1336.7714311137884,1.1287156542749699e-06
AMD,AMD CPU,CPU,CPU package RAPL,1,1024,64T,64,0.0017773418727915,0.5112660070671378,287.62471431696747,1208.2558121624365,4.200325502411115,0.0009084424375731,78.5,4070.0,1208.2563377754605,4.35017997624243e-05
AMD,AMD CPU,CPU,CPU package RAPL,1,2048,1T,1,0.137472125,10.7613653125,78.17125872695485,124.96983795078457,1.596439548803766,1.4822409726735235,80.0,1830.5,124.9698449354026,5.589043050591158e-06
AMD,AMD CPU,CPU,CPU package RAPL,1,2048,2T,2,0.0704255,6.896956733333333,97.72383484244546,243.94387237577297,2.4909347482156647,0.4855470211564644,81.5,1853.0,243.94387858228123,2.5442361772931577e-06
